着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	1.8	1.0	2003103185	牡	4	459.0	-7.0	55.0	75.2	0	4-3-3	38.8	00863	05642	x00041	80.0	200743010901
2	8	10	2.0	2.0	2003101227	牝	4	511.0	3.0	53.0	75.3	1/2	2-2-1	39.1	a01d5	a0019	734005	24.0	200743010901
3	2	2	53.3	7.0	2003103926	牝	4	490.0	6.0	53.0	76.2	4	5-7-6	39.0	05358	05496	x002e9	14.4	200743010901
4	4	4	16.5	4.0	2003104240	牝	4	446.0	0.0	53.0	76.2	ハナ	2-4-4	39.7	00907	a002c	x00430	9.6	200743010901
5	3	3	10.7	3.0	2003102437	牝	4	494.0	0.0	53.0	76.8	3	1-1-1	40.6	05342	a0200	221007	8.0	200743010901
6	7	7	25.3	5.0	2003109370	牡	4	487.0	2.0	55.0	76.8	クビ	5-6-7	39.7	00422	05447	981002	0.0	200743010901
7	5	5	83.3	8.0	2003109142	牡	4	433.0	9.0	55.0	77.1	1.1/2	8-8-8	39.6	05386	05461	x00011	0.0	200743010901
8	8	9	86.9	9.0	2003106464	牝	4	424.0	-1.0	53.0	77.1	クビ	7-5-5	40.6	05500	05575	x002da	0.0	200743010901
9	6	6	49.4	6.0	2003100537	牝	4	416.0	8.0	53.0	78.1	5	10-10-10	40.0	05402	05526	x02a5b	0.0	200743010901
10	7	8	166.5	10.0	2003107336	牝	4	424.0	0.0	52.0	78.4	1.1/2	9-8-10	40.9	a01fb	05535	x0483d	0.0	200743010901
1	6	6	1.2	1.0	2003104234	牡	4	484.0	1.0	55.0	74.7	0	1-1-1	38.4	00426	a0019	734005	80.0	200743010902
2	3	3	4.3	2.0	2003100001	牡	4	495.0	5.0	55.0	76.2	7	7-7-3	39.3	00422	00874	x040e0	24.0	200743010902
3	7	7	25.0	5.0	2003104440	牡	4	477.0	6.0	55.0	76.5	1.1/2	3-2-2	40.0	05352	a0244	x00045	14.4	200743010902
4	2	2	55.3	7.0	2003103943	牡	4	457.0	17.0	55.0	76.8	1.1/2	5-3-5	39.9	a01f6	05238	120009	9.6	200743010902
5	1	1	13.7	3.0	2003103999	牝	4	471.0	-2.0	53.0	76.9	1/2	5-3-4	40.0	00907	a0200	x05185	8.0	200743010902
6	8	9	20.0	4.0	2003102182	牝	4			53.0	77.1	1	9-8-6	39.9	00582	05681	x0027a	0.0	200743010902
7	8	10	88.1	9.0	2003103219	牝	4	422.0	4.0	53.0	77.8	4	4-6-7	40.9	a01f7	a0011	x05002	0.0	200743010902
8	5	5	92.8	10.0	2003101918	牡	4	475.0	0.0	55.0	78.2	2	10-9-9	40.6	a01cf	00923	x00150	0.0	200743010902
9	4	4	36.6	6.0	2003105298	牝	4	443.0	17.0	50.0	79.1	4	2-3-8	42.2	a0224	05606	824002	0.0	200743010902
10	7	8	77.6	8.0	2003105674	牝	4	440.0	-6.0	53.0	79.1	ハナ	7-11-10	41.4	05342	05447	707002	0.0	200743010902
1	7	7	2.5	1.0	2001104849	牝	6	437.0	4.0	53.0	97.1	0	7-7-7-5	38.6	00426	05447	707002	80.0	200743010903
2	8	8	39.9	9.0	2000106904	牝	7	485.0	2.0	53.0	97.5	2	3-1-2-2	39.7	05124	05575	x002da	24.0	200743010903
3	2	2	2.6	2.0	2002107184	牝	5	442.0	1.0	53.0	97.6	クビ	4-6-4-3	39.6	05352	05383	532002	14.4	200743010903
4	4	4	7.3	3.0	2002109331	牡	5	465.0	2.0	55.0	98.3	4	9-9-8-9	39.5	05199	05681	042030	9.6	200743010903
5	3	3	7.5	4.0	2001101964	牡	6	402.0	-2.0	55.0	98.4	1/2	1-3-3-4	40.5	a01bd	a001a	609009	8.0	200743010903
6	5	5	30.3	8.0	2002101384	牡	5	430.0	-2.0	55.0	98.6	1	1-1-1-1	40.9	05386	05461	x0030d	0.0	200743010903
7	8	9	17.0	7.0	2001102821	牝	6	454.0	9.0	51.0	98.8	1	4-5-5-6	40.8	05443	00923	764002	0.0	200743010903
8	1	1	15.6	6.0	2000102367	牝	7	427.0	1.0	53.0	99.1	1.1/2	4-5-6-6	40.9	00817	a0019	x00028	0.0	200743010903
9	6	6	9.5	5.0	2001200039	牝	6	436.0	4.0	53.0	99.8	4	8-8-8-9	41.0	00863	05445	315800	0.0	200743010903
1	8	9	14.2	4.0	2002109213	牝	5	411.0	7.0	54.0	97.5	0	1-1-1-1	41.3	a01bd	05669	x00017	80.0	200743010904
2	1	1	5.1	2.0	2002110245	牡	5	488.0	8.0	55.0	97.7	1	10-8-7-7	39.9	05342	05447	351008	24.0	200743010904
3	6	6	77.2	10.0	2002109145	セ	5	476.0	10.0	55.0	98.2	2.1/2	2-2-2-2	41.5	05428	05238	x0068a	14.4	200743010904
4	5	5	40.7	7.0	2002109256	牡	5	458.0	-2.0	55.0	98.3	クビ	6-8-8-8	40.3	05001	05535	473004	9.6	200743010904
5	3	3	1.2	1.0	2002110101	牡	5	457.0	5.0	55.0	98.4	3/4	4-4-5-6	41.2	00422	05543	042007	8.0	200743010904
6	4	4	16.6	5.0	2001104060	牝	6	477.0	5.0	53.0	98.7	1.1/2	3-3-6-5	41.3	00817	00923	x00dcf	0.0	200743010904
7	7	8	12.1	3.0	2000105286	牡	7	500.0	-1.0	53.0	98.8	1/2	8-8-8-9	40.8	05443	00923	x00150	0.0	200743010904
8	7	7	59.4	9.0	2002103811	牝	5	465.0	7.0	53.0	98.8	アタマ	9-10-10-10	40.4	05402	a01e9	x0030d	0.0	200743010904
9	2	2	38.6	6.0	2000107420	牝	7	451.0	3.0	53.0	98.9	クビ	6-5-4-3	41.7	05500	05174	350004	0.0	200743010904
10	8	10	43.7	8.0	2002106450	セ	5	474.0	1.0	55.0	99.0	1/2	5-5-3-3	41.9	00426	a0200	604005	0.0	200743010904
1	7	7	10.1	3.0	2004101001	牝	3	449.0	4.0	53.0	75.3	0	2-2-1	39.5	05396	05148	x037c6	120.0	200743010905
2	5	5	2.4	2.0	2004102392	牡	3	465.0	-4.0	54.0	76.0	3	3-3-3	40.1	00426	05208	x000af	36.0	200743010905
3	4	4	13.2	4.0	2004106309	牝	3	451.0	3.0	53.0	76.2	3/4	8-5-5	39.8	05402	05589	x01e5a	21.6	200743010905
4	6	6	37.4	9.0	2004105447	牡	3	497.0	2.0	54.0	76.5	1.1/2	6-7-6	39.9	05124	05575	077008	14.4	200743010905
5	3	3	13.3	5.0	2004105061	牡	3	475.0	-21.0	54.0	76.7	1	10-9-7	39.4	00423	05148	060008	12.0	200743010905
6	1	1	34.1	8.0	2004103819	牡	3	452.0	2.0	54.0	76.8	クビ	9-10-9	39.3	05342	05714	x00061	0.0	200743010905
7	8	10	22.1	7.0	2004100949	牝	3	492.0	4.0	53.0	76.8	クビ	5-4-4	40.7	00817	05545	x00afc	0.0	200743010905
8	7	8	2.0	1.0	2004101459	牡	3	470.0	3.0	54.0	77.5	3	1-1-1	41.8	00422	a01c3	x00026	0.0	200743010905
9	2	2	80.8	10.0	2004101017	牡	3	462.0	-1.0	54.0	77.9	2	7-8-8	40.8	05281	05424	295005	0.0	200743010905
10	8	9	14.3	6.0	2004100938	牡	3	505.0	-1.0	54.0	79.1	6	3-6-11	42.7	05358	05496	774007	0.0	200743010905
1	8	9	2.1	2.0	2004105187	牡	3	519.0	-1.0	54.0	102.3	0	2-2-2-1	39.6	00863	05113	x00a71	120.0	200743010906
2	7	8	2.1	1.0	2004100872	牡	3	502.0	1.0	54.0	103.2	5	1-1-1-1	40.5	00422	00874	790005	36.0	200743010906
3	5	5	14.8	4.0	2004103992	牝	3	445.0	3.0	53.0	103.6	2	8-7-8-6	40.3	05001	05141	077030	21.6	200743010906
4	1	1	32.5	7.0	2004104209	牝	3	437.0	-5.0	54.0	104.5	4	4-3-3-3	41.6	00582	05174	x00be6	14.4	200743010906
5	7	7	9.7	3.0	2004103412	牡	3	472.0	2.0	54.0	104.7	1	7-7-6-3	41.8	00423	05208	975009	12.0	200743010906
6	6	6	35.6	8.0	2004105098	牡	3	488.0	3.0	54.0	105.1	2	3-3-3-5	42.2	05352	05565	104007	0.0	200743010906
7	3	3	57.6	9.0	2004105359	牡	3	464.0	4.0	54.0	105.3	1	5-6-7-7	42.2	00817	a0011	807008	0.0	200743010906
8	2	2	16.5	5.0	2004102457	牡	3	469.0	7.0	54.0	105.5	1	5-5-7-7	42.3	05000	05648	x00db9	0.0	200743010906
9	4	4	19.5	6.0	2004102429	牝	3	442.0	7.0	53.0	106.0	2.1/2	10-10-10-9	42.5	05199	05208	x00dc7	0.0	200743010906
10	8	10	117.2	10.0	2004110093	牡	3	429.0	6.0	54.0	106.5	2.1/2	8-8-11-10	43.0	a01f6	05429	409007	0.0	200743010906
1	5	5	2.6	2.0	2004105489	牡	3	478.0	27.0	54.0	103.0	0	3-3-3-1	38.9	00423	05489	292008	220.0	200743010907
2	4	4	2.0	1.0	2004103842	牡	3	490.0	-2.0	54.0	103.1	3/4	6-6-5-5	38.8	00422	00874	010007	66.0	200743010907
3	1	1	16.7	6.0	2004101350	牡	3	506.0	1.0	54.0	103.7	3	2-2-2-1	39.7	05000	05648	693009	44.0	200743010907
4	3	3	5.6	3.0	2004106969	牡	3	426.0	4.0	54.0	104.1	2	5-4-5-5	39.8	05352	05315	016006	26.4	200743010907
5	2	2	7.8	4.0	2004103265	牡	3	436.0	-2.0	54.0	104.5	2	4-4-4-4	40.2	05230	05429	758005	17.6	200743010907
6	6	6	15.3	5.0	2004104082	牡	3	472.0	9.0	54.0	105.1	3	1-1-1-1	41.1	00426	05208	050002	0.0	200743010907
7	7	7	51.7	7.0	2004103662	牡	3	426.0	-2.0	54.0	105.3	1	7-7-7-7	40.7	05396	a01cd	x00254	0.0	200743010907
1	7	7	1.6	1.0	2003102796	牡	4	457.0	3.0	55.0	73.6	0	4-4-2	37.5	00422	00874	x040e0	100.0	200743010908
2	8	9	8.8	4.0	2002107432	牝	5	490.0	5.0	53.0	73.7	1/2	1-1-1	38.3	05386	a001c	295005	30.0	200743010908
3	8	8	12.9	6.0	2003107322	牡	4	428.0	8.0	55.0	74.1	2	7-7-6	37.3	00863	05429	x002b0	18.0	200743010908
4	4	4	11.3	5.0	2001106152	牡	6	459.0	2.0	55.0	74.2	1/2	5-6-6	37.6	05420	a01ae	587008	12.0	200743010908
5	6	6	5.2	2.0	2002105562	牝	5	466.0	8.0	53.0	74.6	2	6-5-5	38.4	00423	05545	635009	10.0	200743010908
6	1	1	37.8	7.0	1998109491	牡	9	461.0	8.0	55.0	75.0	2	3-2-3	39.3	a01bd	a01c3	x01845	0.0	200743010908
7	3	3	5.6	3.0	2000102738	牝	7	447.0	5.0	53.0	75.5	2.1/2	2-3-3	39.7	05342	05447	915004	0.0	200743010908
8	5	5	116.3	8.0	2000105257	牡	7	505.0	-1.0	54.0	75.7	1	8-8-8	38.8	a01fc	a0011	x00009	0.0	200743010908
取	2	2	---		2003103934	牝	4			53.0					05199	05208	129002	0.0	200743010908
1	8	8	6.1	4.0	2002107259	牡	5	502.0	1.0	57.0	102.3	0	1-1-1-1	38.5	05199	05174	x00be6	100.0	200743010909
2	4	4	3.3	2.0	2003105144	牝	4	460.0	3.0	53.0	102.3	クビ	2-2-2-2	38.4	05001	05141	186001	30.0	200743010909
3	5	5	3.7	3.0	2001105649	牡	6	489.0	14.0	55.0	103.4	5	6-5-7-3	39.2	05269	a01ff	x050a7	18.0	200743010909
4	8	9	3.0	1.0	2003101762	牡	4	468.0	13.0	55.0	103.6	1	4-4-3-4	39.5	00817	05545	x00045	12.0	200743010909
5	6	6	13.4	6.0	2003106630	牝	4	458.0	0.0	53.0	104.0	2	3-3-3-4	39.9	05352	05383	963002	10.0	200743010909
6	2	2	34.3	8.0	2001102445	牝	6	437.0	2.0	53.0	104.5	2.1/2	9-9-8-7	39.5	05348	05484	x00de8	0.0	200743010909
7	3	3	101.5	9.0	1999106281	セ	8	458.0	7.0	55.0	105.0	2.1/2	6-7-6-6	40.4	a01bd	a01c3	106030	0.0	200743010909
8	7	7	20.6	7.0	2003101917	牡	4	443.0	5.0	55.0	105.4	2	8-7-8-8	40.6	a01cf	00923	x00150	0.0	200743010909
9	1	1	9.5	5.0	2003101869	牝	4	441.0	-4.0	53.0	105.8	2	5-5-9-9	40.5	05124	05575	191006	0.0	200743010909
1	3	3	6.5	3.0	2002102890	牡	5	498.0	0.0	55.0	73.7	0	1-2-2	38.5	05386	a001c	295005	120.0	200743010910
2	6	8	44.1	9.0	2003105939	牡	4	496.0	0.0	55.0	73.8	1/2	9-8-5	37.8	05124	05575	210007	36.0	200743010910
3	5	5	1.8	1.0	2002106577	セ	5	460.0	2.0	55.0	73.8	ハナ	6-4-4	38.4	00817	a0019	531006	21.6	200743010910
4	4	4	12.3	5.0	2002105382	牝	5	478.0	-8.0	53.0	74.6	4	1-3-3	39.4	05428	05424	863009	14.4	200743010910
5	5	6	65.0	11.0	2000104599	牡	7	506.0	6.0	55.0	74.8	1	11-11-11	38.0	05420	a01c3	x059ed	12.0	200743010910
6	7	10	93.8	12.0	2001100373	牡	6	464.0	1.0	55.0	75.1	1.1/2	10-10-9	38.6	05348	a00a9	x00307	0.0	200743010910
7	6	7	45.7	10.0	2003101529	牡	4	469.0	-1.0	55.0	75.3	1	4-5-6	39.8	00582	a0178	808001	0.0	200743010910
8	2	2	7.0	4.0	2003104644	牡	4	483.0	-2.0	55.0	75.3	アタマ	3-1-1	40.3	05500	00874	019800	0.0	200743010910
9	8	12	14.0	6.0	2003106878	牡	4	471.0	4.0	55.0	75.4	クビ	8-9-10	38.9	05199	05208	x03a88	0.0	200743010910
