waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100490	ハイタッチガール			05545	山本咲希	05453	松本隆宏	492	12
2	2	2017101447	サムズアップ			05411	桑村真明	05311	角川秀樹	502	-2
3	3	2017106272	グリントビート			05091	五十嵐冬	05706	川島洋人	488	2
4	4	2013104031	スプレーモゲレイロ			05089	宮崎光行	a02e5	小国博行	484	6
5	5	2015102033	モズノーブルギフト			05492	阿部龍	05723	川島雅人	520	-6
6	6	2016110084	グーガルラヴィ			05534	石川倭	05723	川島雅人	512	4
6	7	2016105395	カツゲキドラゴン			05502	松井伸也	05233	廣森久雄	512	4
7	8	2013101103	ブラックスナイパー			a0483	若杉朝飛	05025	谷口常信	498	-14
7	9	2015103718	ハーリーバーリー			05512	阪野学	00886	田中正二	532	-6
8	10	2016104009	ヤマノプレミアム			05389	岩橋勇二	05301	村上正和	480	-4
8	11	2013105383	チビノヴァルタン			05592	小野楓馬	05311	角川秀樹	466	-2
