waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016100783	オオエファイト			00815	川原正一	05370	住吉朝男	531	7
2	2	2017106229	ベラジオクイーン			a0488	大山龍太	05718	坂本和也	438	4
3	3	2016103443	ニシノドクターヘリ			05580	長谷部駿	05466	山口浩幸	463	2
4	4	2016104047	ヒナハナ			05328	下原理	05605	徳本慶一	445	0
5	5	2017104155	ホウオウシーダー			a024c	中田貴士	05478	野田忍	489	-1
6	6	2018105940	エイシンシルエット			05390	吉村智洋	05567	森澤友貴	450	-1
7	7	2016105490	ラブリロンリロンス			a01b1	廣瀬航	05232	国澤利照	422	4
7	8	2016101128	リヴォルバー			05589	木本直	05644	三宅直之	480	2
8	9	2018105914	エイシンミード			05567	大柿一真	05309	山口益巳	455	8
8	10	2017101559	アトムヴェローチェ			05217	田中学	05352	岡田利一	464	0
