rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		シゲルコウモリ	牡2	54.0		山崎誠士	0:55.2		1-1	37.6	6.7	5	493	0		鈴木義久		森中蕃	270.0
2	6	7		ナインバイパー	牡2	54.0		左海誠二	0:55.5	1.1/2	2-2	37.6	4.1	1	460	0		八木仁		馬場剛	108.0
3	2	2		ライクアビー	牝2	54.0		矢野貴之	0:56.6	5.0	4-3	38.5	4.2	2	433	0		山崎裕也		吉田照哉	67.5
4	7	8		エーススパークル	牡2	54.0		本田正重	0:56.7	1/2	3-3	38.6	24.8	7	452	0		佐々木仁		（有）オート・エー	40.5
5	4	4		スティールタイム	牡2	54.0		増田充宏	0:57.1	2.0	8-7	38.6	33.5	8	470	0		佐々木仁		菅野守雄	27.0
6	3	3		ブレイクアンドキル	牡2	54.0		森泰斗	0:57.2	1/2	6-6	39.1	5.2	4	461	0		高月賢一		山口裕介	
7	6	6		ナガタドール	牝2	51.0		古岡勇樹	0:57.2	ハナ	4-3	39.1	4.8	3	438	0		岩本洋		紙透一雄	
8	1	1		ルリール	牝2	54.0		酒井忍	0:57.6	2.0	9-9	38.5	6.9	6	411	0		林隆之		山住勲	
9	8	11		シェナチチカカ	牝2	54.0		岡村裕基	0:57.9	1.1/2	7-8	39.4	127.4	9	372	0		山田正実		冨田藤男	
10	5	5		クイーンピース	牝2	54.0		藤江渉	1:02.0	大	10-10	43.1	187.1	10	437	0		田島寿一		佐藤孝	
取	8	10		オレラノユメ	牝2	54.0		山林堂信					---		計不			池田孝		（株）ボンズ	
