rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ナツノトビラ	牝4	54.0		森泰斗	1:36.0		1-1-1-1	38.4	1.3	1	475	-3		小澤宏次		堀口晴男	160.0
2	6	7		ヨドノオーシャン	牡4	56.0		張田昂	1:36.1	1/2	3-3-2-2	38.5	6.1	2	439	7		平山真希		海原聖一	56.0
3	8	11		ユウキャン	牝5	54.0		本田正重	1:37.2	5.0	9-10-11-9	38.2	59.1	9	450	1		出川克己		道永幸治	32.0
4	4	4		マントルパワー	牡5	56.0		西啓太	1:37.3	3/4	2-2-4-3	39.4	19.0	5	497	1		橋本和馬		和田博美	24.0
5	8	12		マツリダインゴット	セ7	56.0		加藤和博	1:37.4	クビ	7-8-5-4	39.3	12.4	4	494	12		長谷川忍		井田荘一郎	16.0
6	2	2		ブルームヴォーグ	牡3	56.0		石崎駿	1:37.4	クビ	6-6-6-7	39.1	115.6	10	507	15		海馬澤司		町田勉宗	
7	1	1		ガンファイター	牡4	52.0		中島良美	1:37.6	1.0	5-5-7-6	39.2	10.1	3	524	4		藤原智行		加藤鈴幸	
8	5	6		キョウエイオジョウ	牝6	54.0		秋元耕成	1:38.0	2.0	11-12-8-8	39.5	39.7	7	491	12		小澤宏次		田中晴夫	
9	7	10		パパドプロス	牝5	54.0		町田直希	1:38.6	3.0	12-7-3-5	41.0	352.6	12	503	6		酒井一則		小嶋安夫	
10	6	8		ゴールドタワー	牡3	56.0		繁田健一	1:39.0	2.0	8-9-10-10	40.3	44.3	8	497	-2		野口孝		厚澤保明	
11	5	5		ティレニア	牝4	54.0		福原杏	1:39.3	1.1/2	10-11-12-12	40.2	33.9	6	472	11		平山真希		杉浦和也	
12	7	9		カルキノス	牝3	54.0		岡村裕基	1:40.8	7.0	4-4-9-11	42.4	173.1	11	447	-3		鈴木義久		（有）山春牧場	
