rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		パルナッソス	セ7	56.0		吉村智洋	1:34.3		3-1-1-2	39.7	3.0	2	483	-2		長南和宏		山田裕史	50.0
2	4	4		ダイメイリボン	牝3	54.0		畑中信司	1:34.4	クビ	1-1-1-1	39.9	1.8	1	485	2		保利良平		宮本孝一	20.0
3	8	10		シルフィウム	牡6	54.0		大山龍太	1:35.1	4.0	2-3-3-3	40.4	6.1	3	463	1		大塚信次		大黒富美子	12.5
4	3	3		チョウビックリ	牡5	56.0		高畑皓一	1:35.8	4.0	9-10-8-5	39.7	35.6	7	446	1		織田誠		丸山隆雄	7.5
5	1	1		プリティア	牝4	51.0		青海大樹	1:35.9	1/2	3-4-4-4	40.6	15.9	4	421	2		徳本慶一		組）オールザベスト組	5.0
6	6	6		ルクレツィア	牝8	54.0		永井孝典	1:36.1	1.1/4	9-9-10-10	39.9	32.7	6	405	8		山元博徳		（株）ファーストビ	
7	7	7		ヤマノタンキー	セ5	56.0		中田貴士	1:36.2	1/2	6-6-5-6	40.7	26.7	5	449	-5		野田忍		野田秀人	
8	5	5		チャイムカムオン	牝3	54.0		井上幹太	1:36.4	3/4	7-7-7-9	40.6	125.3	10	503	10		大石省三		名古屋一征	
9	7	8		オメガクラージュ	牝3	54.0		竹村達也	1:36.7	1.1/2	5-4-6-8	41.2	45.2	8	436	-2		田村彰啓		重野心平	
10	2	2		エイシンニアルコス	牡3	56.0		鴨宮祥行	1:36.7	ハナ	7-8-8-7	40.8	82.6	9	467	1		渡瀬寛彰		谷謙介	
