rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ペイシャルフェ	牝4	54.0		坂口裕一	1:42.1		1-1-1-1	38.5	7.1	3	442	-2		佐々木由		谷謙介	45.0
2	2	2		ラルーナ	牝5	54.0		山本聡哉	1:42.3	1.0	3-4-5-2	38.3	2.1	1	485	4		瀬戸幸一		岩渕瑞生	12.6
3	6	6		サンドファースト	セ5	56.0		山本政聡	1:42.8	3.0	8-8-9-9	38.4	29.0	8	465	0		小西重征		組）パートナーシップ	7.2
4	8	10		サンエイフラワー	牝4	54.0		高橋悠里	1:42.9	クビ	6-5-4-4	38.9	9.2	5	446	-3		鈴木七郎		鈴木雅俊	4.5
5	8	9		マリーツァ	牝5	54.0		鈴木祐	1:43.0	1/2	2-2-2-3	39.3	4.4	2	483	16		櫻田康二		鈴木芳夫	2.7
6	7	7		スクリーバ	牝6	50.0		関本玲花	1:43.2	1.0	4-3-2-5	39.4	12.4	6	451	1		千葉博次		谷謙介	
7	3	3		オーダシティー	牡8	56.0		高松亮	1:43.6	2.1/2	6-7-8-8	39.3	8.8	4	535	-1		小林俊彦		山下末子	
8	5	5		シエロアスール	牝7	54.0		木村暁	1:43.7	1/2	5-6-7-7	39.4	19.1	7	481	0		小林俊彦		前田敏文	
9	4	4		ミケランジェロ	牡4	56.0		岩本怜	1:43.7	クビ	8-8-6-6	39.5	127.3	10	475	6		三野宮通		梅澤明	
10	1	1		ヤマニンポラール	セ4	53.0		田中洸多	1:43.8	1/2	10-10-10-10	39.2	58.3	9	467	12		伊藤和忍		土井久美子	
