rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ライブリーホーム	牡4	56.0		今井貴大	1:30.8		1-1-1	39.3	2.0	2	523	3		川西毅		加藤哲郎	30.0
2	6	7		タマモキラメキ	牝4	54.0		村上弘樹	1:32.0	6.0	3-3-2	40.2	1.8	1	457	2		角田輝也		永野雄介	9.6
3	2	2		ノットソーキュート	牝4	54.0		丸野勝虎	1:32.6	3.0	9-9-6	39.4	112.2	8	454	2		櫻井今朝		遠藤喜和	5.4
4	8	11		パドクロア	牝4	54.0		岡部誠	1:32.8	1.0	2-2-2	41.1	12.4	3	437	2		井手上慎		吉田勝利	3.6
5	5	5		パワーロワ	牡4	56.0		丹羽克輝	1:33.0	1.1/2	5-4-4	41.1	29.5	5	432	0		井上正		（有）まの	2.4
6	7	9		スペースファルコン	牡5	53.0		細川智史	1:33.1	クビ	4-5-7	40.9	28.7	4	494	-8		坂口義幸		星野隆男	
7	1	1		サバイバルルージュ	牝4	54.0		藤原良一	1:33.2	1/2	6-6-5	40.9	31.0	6	472	1		本名信行		（株）ファーストビ	
8	7	8		ブルベアロッソ	牝4	54.0		丸山真一	1:33.2	ハナ	7-7-8	40.4	85.6	7	470	4		坂口義幸		結城喜一	
9	8	10		エイシンクリッパー	牝6	54.0		森島貴之	1:33.2	アタマ	8-8-9	40.4	141.4	9	443	-1		伊藤勝己		（株）ボンズ	
10	6	6		メイショウフナカジ	牡4	56.0		戸部尚実	1:33.6	2.0	11-11-11	39.9	224.9	10	432	-3		成田明		（同）ＪＰＮ技研	
11	4	4		ラヴィングフレーム	牝5	54.0		横井将人	1:33.7	3/4	10-10-10	40.4	353.5	11	475	7		内村寛司		（同）ＪＰＮ技研	
