着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	8	20.6	6.0	1986500806	牡	4	446.0	-8.0	55.0	71.9	0	2-2	37.7	632	143	650009	320.0	198910010201
2	4	4	1.7	1.0	1986501867	牡	4	482.0	2.0	55.0	71.9	ハナ	1-1	37.8	366	163	211009	130.0	198910010201
3	3	3	23.9	7.0	1985503206	牡	5	446.0	-8.0	56.0	72.3	2.1/2	4-3	37.3	622	164	55005	80.0	198910010201
4	7	7	5.4	3.0	1986500573	牝	4	444.0	2.0	53.0	72.9	3.1/2	5-5	37.3	617	356	182004	48.0	198910010201
5	2	2	8.6	4.0	1986500218	牡	4	426.0	0.0	55.0	73.1	1.1/4	8-8	37.3	257	264	611005	32.0	198910010201
6	5	5	26.6	8.0	1986500400	牝	4	422.0	-8.0	53.0	73.2	1/2	6-6	37.7	640	200	152009	0.0	198910010201
7	1	1	4.5	2.0	1986502804	牡	4	412.0	-6.0	55.0	73.3	1/2	6-6	37.8	349	363	477800	0.0	198910010201
8	6	6	11.1	5.0	1986502807	牡	4	482.0	8.0	52.0	75.1	大	3-3	40.8	664	369	355800	0.0	198910010201
1	2	2	3.6	2.0	1986104732	牝	4	456.0	-16.0	53.0	62.6	0	1-1	38.6	299	284	7009	440.0	198910010202
2	6	6	6.9	3.0	1986100013	牡	4	442.0	-8.0	52.0	63.3	4	3-2	39.0	664	158	528009	180.0	198910010202
3	6	7	32.2	9.0	1986106547	牡	4	452.0	-2.0	55.0	63.3	クビ	2-2	39.2	617	216	329800	110.0	198910010202
4	4	4	13.4	7.0	1986105147	牡	4	450.0	-6.0	55.0	63.4	1/2	3-4	39.2	393	339	717003	66.0	198910010202
5	1	1	36.3	10.0	1986104614	牝	4	378.0	0.0	53.0	63.6	1.1/2	10-8	38.2	375	125	683009	44.0	198910010202
6	7	9	2.2	1.0	1986104010	牡	4	450.0	0.0	55.0	63.8	1.1/4	3-4	39.4	254	324	547005	0.0	198910010202
7	8	11	12.3	6.0	1986101935	牡	4	456.0	-2.0	55.0	64.1	1.3/4	6-8	39.4	163	207	861004	0.0	198910010202
8	8	10	10.6	4.0	1986100031	牝	4	406.0	0.0	53.0	64.3	1.1/2	6-6	39.6	608	365	528009	0.0	198910010202
9	3	3	20.1	8.0	1986200004	牡	4	420.0	0.0	55.0	64.5	1.1/2	9-7	39.6	337	148	46005	0.0	198910010202
