着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	3.8	2.0	1986501812	牝	4	454.0	6.0	52.0	89.3	0	3-3	52.9	667	367	456005	320.0	198905010101
2	7	7	8.5	5.0	1986502337	牡	4	444.0	0.0	52.0	89.4	1/2	1-1	53.2	669	139	455800	130.0	198905010101
3	4	4	16.9	6.0	1986501329	牡	4	422.0	0.0	55.0	89.4	ハナ	2-2	53.2	514	176	372009	80.0	198905010101
4	8	8	6.5	4.0	1985502957	牡	5	446.0	0.0	56.0	90.2	5	3-3	53.9	342	273	505001	48.0	198905010101
5	2	2	30.0	8.0	1985501785	牡	5	492.0	0.0	56.0	90.2	ハナ	7-7	53.3	356	314	305009	32.0	198905010101
6	8	9	3.8	3.0	1986501189	牝	4	444.0	6.0	53.0	90.5	2	6-7	53.8	103	299	334002	0.0	198905010101
7	3	3	19.6	7.0	1986500851	牡	4	458.0	4.0	54.0	91.3	5	9-9	53.5	662	371	369009	0.0	198905010101
8	5	5	2.8	1.0	1986501477	牡	4	470.0	2.0	55.0	91.5	1.1/4	7-5	54.6	159	168	657004	0.0	198905010101
9	1	1	30.7	9.0	1986501858	牡	4	476.0	0.0	55.0	93.1	10	3-5	56.8	545	323	426009	0.0	198905010101
1	4	4	3.5	2.0	1986105389	牝	4	440.0	-2.0	53.0	75.6	0	5-5	50.6	609	270	804001	440.0	198905010102
2	5	5	12.2	5.0	1986101999	牡	4	434.0	-6.0	55.0	75.7	1/2	3-3	50.9	514	176	390800	180.0	198905010102
3	2	2	11.5	4.0	1986102955	牡	4	446.0	-4.0	55.0	76.0	2	5-6	50.9	589	182	951009	110.0	198905010102
4	7	7	1.6	1.0	1986103088	牡	4	466.0	-4.0	55.0	76.0	アタマ	3-3	51.2	159	168	540009	66.0	198905010102
5	1	1	39.9	7.0	1986106443	牝	4	472.0	0.0	52.0	76.1	1/2	7-7	50.6	660	376	205005	44.0	198905010102
6	8	8	13.9	6.0	1986101057	牝	4	418.0	0.0	53.0	76.3	1.1/4	1-1	51.8	615	165	128002	0.0	198905010102
7	3	3	7.6	3.0	1986103978	牝	4	438.0	6.0	53.0	76.6	1.3/4	2-2	52.0	140	248	959009	0.0	198905010102
取	6	6	---		1986106669	牡	4			55.0					339	358	863004	0.0	198905010102
1	8	13	1.6	1.0	1986105946	牡	4	488.0	-2.0	55.0	87.6	0	2-2	51.1	392	284	992005	440.0	198905010103
2	5	6	9.8	3.0	1986103005	牡	4	436.0	8.0	55.0	88.3	4	5-3	51.3	587	182	800004	180.0	198905010103
3	1	1	4.1	2.0	1986106501	牡	4	436.0	2.0	55.0	88.5	1.1/2	3-3	51.7	543	277	62800	110.0	198905010103
4	2	2	53.4	11.0	1986103716	牡	4	456.0	0.0	55.0	89.8	8	7-7	52.3	246	186	72002	66.0	198905010103
5	3	3	57.2	12.0	1986103378	牡	4	492.0	2.0	55.0	89.8	ハナ	3-3	52.9	159	385	916005	44.0	198905010103
6	4	5	26.1	7.0	1986101913	牡	4	476.0	-2.0	54.0	90.1	1.3/4	1-1	53.6	662	141	380009	0.0	198905010103
7	7	11	36.8	9.0	1986103282	牡	4	450.0	-2.0	55.0	90.5	2.1/2	9-9	52.7	607	290	908009	0.0	198905010103
8	7	10	17.8	6.0	1986100073	牡	4	462.0	4.0	55.0	90.6	3/4	9-9	52.9	586	146	343800	0.0	198905010103
