日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/01/30	曇	9	10	5	5	2.5	1	2	56.0	良	1:34.6	0.1	5-5-6	35.8-35.2	34.1	中京	202207011009	刈谷特別(2勝クラス)	202207011009	01168	芝	1600	470	0	606.2
2021/12/19	曇	8	16	1	1	1.8	1	1	55.0	良	1:34.5	-0.2	1-1-1	35.9-34.6	34.6	中京	202107060608	3歳以上1勝クラス	202107060608	01168	芝	1600	470	4	760.0
2021/12/04	曇	9	16	6	11	3.8	1	2	55.0	良	1:33.8	0.2	2-2-2	35.1-34.7	34.7	中京	202107060109	3歳以上1勝クラス	202107060109	01168	芝	1600	466	-2	300.0
2021/10/24	晴	10	16	3	6	3.5	1	2	55.0	稍	1:35.3	0.1	4-4	35.5-35.5	35.2	新潟	202104050610	柏崎特別(1勝クラス)	202104050610	01168	芝	1600	468	-6	432.2
2021/10/10	晴	8	18	2	4	3.8	2	2	54.0	良	1:33.1	0.2	7-8	34.3-34.9	34.5	新潟	202104050208	3歳以上1勝クラス	202104050208	01168	芝	1600	474	-2	300.0
2021/08/08	曇	12	18	7	14	11.4	5	2	54.0	良	1:33.2	0.2	4-4	35.4-33.7	33.4	新潟	202104030612	3歳以上1勝クラス	202104030612	01174	芝	1600	476	10	300.0
2021/05/22	晴	10	9	1	1	12.8	6	3	56.0	稍	1:49.6	0.3	2-2	35.5-37.7	37.8	新潟	202104020510	早苗賞(1勝クラス)	202104020510	01171	芝	1800	466	2	253.5
2021/05/15	晴	9	9	8	8	32.2	7	9	56.0	良	2:01.8	0.8	5-5-3-4	37.1-34.2	34.5	中京	202107030309	あずさ賞(1勝クラス)	202107030309	01112	芝	2000	464	-8	0.0
2021/04/04	小雨	5	16	1	2	37.0	11	10	56.0	良	1:34.2	0.7	9-10	35.0-35.0	34.7	阪神	202109020405	3歳1勝クラス	202109020405	01112	芝	1600	472	-2	0.0
2021/03/21	小雨	10	9	2	2	16.7	7	4	56.0	不	1:37.7	0.5	9-9-9	35.8-37.4	36.6	中京	202107020410	フローラルウォーク賞(1勝クラス)	202107020410	01112	芝	1600	474	-10	150.0
2021/02/07	晴	6	16	4	8	7.3	3	1	56.0	良	1:39.1	-0.1	1-1-1	38.3-35.0	35.0	中京	202107011206	3歳新馬	202107011206	01112	芝	1600	484	0	600.0
