着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	10	---	1.0	1993104466	牝	5	434.0	-8.0	54.0	90.3	0			05134	05155	00nan	69.0	199748012107
2	7	7	---	3.0	1992100796	牡	6	460.0	2.0	55.0	90.6	1.1/2			05154	00921	00nan	27.6	199748012107
3	5	5	---	2.0	1993107576	牝	5	482.0	0.0	54.0	90.8	1			05125	00850	00nan	13.8	199748012107
4	6	6	---	4.0	1990102675	牡	8	468.0	6.0	55.0	90.8	クビ			00946	05143	00nan	10.4	199748012107
5	8	9	---	5.0	1991107403	牡	7	478.0	2.0	55.0	91.7	4			00976	05322	00nan	6.9	199748012107
6	2	2	---	7.0	1992108228	牡	6	442.0	0.0	55.0	91.7	クビ			0加藤明宏	[他] 加藤安彦	00nan	0.0	199748012107
7	3	3	---	6.0	1990105735	牡	8	456.0	-2.0	55.0	92.3	3			00406	05366	00nan	0.0	199748012107
8	1	1	---	10.0	1991102094	牡	7	466.0	0.0	55.0	93.0	3			05155	05239	00nan	0.0	199748012107
9	4	4	---	9.0	1992109288	牡	6	432.0	2.0	55.0	93.2	3/4			05120	05140	00nan	0.0	199748012107
10	7	8	---	8.0	1992103470	牝	6	458.0	-4.0	54.0	93.2	クビ			0兒島真二	05281	00nan	0.0	199748012107
1	3	3	---	4.0	1990100730	牡	8	460.0	0.0	51.5	102.3	0			05134	[他] 藤ケ崎一	00nan	300.0	199748012210
2	1	1	---	10.0	1989106766	牡	9	498.0	0.0	52.0	103.3	5			05125	00850	00nan	120.0	199748012210
3	5	5	---	3.0	1992102670	牝	6	510.0	15.0	50.5	103.6	1.1/2			05086	05192	00nan	60.0	199748012210
4	6	7	---	5.0	1992100785	牝	6	442.0	2.0	53.0	103.7	1/2			05155	00849	00nan	45.0	199748012210
5	6	8	---	8.0	1990105545	牡	8	484.0	-10.0	51.0	103.8	1/2			05171	05053	00nan	30.0	199748012210
6	7	10	---	1.0	1991103362	牝	7	456.0	2.0	50.5	104.1	1.1/2			05053	00942	00nan	0.0	199748012210
7	7	9	---	2.0	1992103137	牡	6	484.0	-2.0	55.0	104.1	クビ			05041	00944	00nan	0.0	199748012210
8	4	4	---	7.0	1990106458	牡	8	500.0	-4.0	52.0	104.8	3			05111	05014	00nan	0.0	199748012210
9	5	6	---	12.0	1990104822	牡	8	460.0	-4.0	51.0	105.1	1.1/2			05120	05284	00nan	0.0	199748012210
10	2	2	---	9.0	1991106771	牡	7	496.0	-4.0	51.0	105.8	3			0平田貴裕	[他] 伊藤辰雄	00nan	0.0	199748012210
11	8	11	---	6.0	1991101314	牡	7	502.0	-4.0	51.0	105.9	クビ			0兒島真二	05077	00nan	0.0	199748012210
12	8	12	---	11.0	1989104582	牡	9	496.0	-6.0	51.0	108.8	大			05122	05117	00nan	0.0	199748012210
1	1	1	---	1.0	1994108287	牝	4	504.0	-18.0	53.0	106.2	0			00945	00941	00nan	400.0	199748020209
2	5	5	---	6.0	1994107607	牝	4	416.0	0.0	53.0	107.2	5			05164	[他] 岩田克己	00nan	160.0	199748020209
3	4	4	---	5.0	1994103015	牝	4	470.0	6.0	53.0	107.2	アタマ			05125	05125	00nan	80.0	199748020209
4	5	6	---	2.0	1994105045	牝	4	428.0	-12.0	53.0	107.9	3			00田邉弘	05457	00nan	60.0	199748020209
5	6	8	---	3.0	1994102532	牝	4	434.0	4.0	53.0	108.0	1/2			05041	05279	00nan	40.0	199748020209
6	2	2	---	11.0	1994109102	牝	4	410.0	-10.0	53.0	108.2	1.1/2			05155	00849	00nan	0.0	199748020209
7	7	10	---	9.0	1994102425	牝	4	408.0	-4.0	53.0	108.4	1.1/2			0小森勝政	00848	00nan	0.0	199748020209
8	6	7	---	8.0	1994100482	牝	4	428.0	-14.0	53.0	109.4	5			05152	00848	00nan	0.0	199748020209
9	8	11	---	10.0	1994107445	牝	4	480.0	2.0	53.0	109.8	2			05245	[他] 岩瀬裕	00nan	0.0	199748020209
10	7	9	---	7.0	1994104511	牝	4	462.0	-8.0	53.0	109.8	ハナ			00839	[他] 羽生作造	00nan	0.0	199748020209
11	8	12	---	4.0	1994106198	牝	4	416.0	0.0	53.0	110.4	3			0竹地正樹	[他] 戸澤肇	00nan	0.0	199748020209
取	3	3	---		1994100647	牝	4			53.0					05128	05097	00nan	0.0	199748020209
1	1	1	---	1.0	1994101877	牡	4	494.0	0.0	54.0	90.4	0			0下窪道盛	05220	00nan	88.0	199748050208
2	3	3	---	2.0	1994105900	牡	4	426.0	2.0	54.0	90.9	2.1/2			00407	[他] 加藤安彦	00nan	35.2	199748050208
3	5	5	---	3.0	1994102024	牡	4	514.0	0.0	54.0	91.3	2			0兒島真二	05077	00nan	17.6	199748050208
