waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102018	ミライヘノトビラ			05478	石川慎将	a0367	山田徹	439	2
2	2	2016102299	シゲルアメジスト			05229	山口勲	05005	九日俊光	502	-4
3	3	2017106043	カミノメグミ			05601	金山昇馬	05257	手島勝利	418	-9
4	4	2014102784	コトブキファルコン			05501	山下裕貴	a0368	平山宏秀	518	9
5	5	2016100362	マリヒメ			00418	兒島真二	05257	手島勝利	454	-4
6	6	2017105797	メイショウココロネ			05147	長田進仁	a00f6	中野博	427	1
7	7	2015100288	ハチキンブイパワー			a0291	川島拓	05456	土井道隆	458	7
7	8	2015104258	エルポデール			00409	鮫島克也	05059	大島静夫	447	-4
8	9	2017103300	ランジョウ			05548	竹吉徹	05106	真島元徳	443	0
8	10	2016104118	エスワイロビン			05579	出水拓人	05624	中川竜馬	467	17
