rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ドラゴンボーイ	牡5	620.0		島津新	1:32.7				7.6	5	1012	-3		林豊		古河達幸	22.0
2	3	3		ゲッカビジン	牝4	590.0		村上章	1:33.6				15.4	7	1100	7		鈴木邦哉		伊藤早苗	7.7
3	6	6		ジェイウェイ	牡4	610.0		西将太	1:34.9				2.9	1	1019	-6		金山明彦		小森唯永	4.4
4	1	1		アオノソルテ	牡4	610.0		金田利貴	1:36.1				7.0	4	976	3		金田勇		青山修	1.9
5	4	4		リュウセイペガサス	牡4	610.0		阿部武臣	1:36.5				6.5	3	1078	8		久田守		稲谷義雄	1.3
6	8	10		プラチナ	牡4	610.0		渡来心路	1:39.7				3.9	2	1008	14		大河原和		大河原昭雄	
7	7	7		ホクセイタイショウ	牡4	610.0		赤塚健仁	1:40.1				98.2	10	966	7		西弘美		（有）竹内産業	
8	7	8		ヒメミヤ	牝4	590.0		藤野俊一	1:41.0				29.5	8	1060	0		鈴木邦哉		斉藤修	
9	2	2		サクラジョージ	牡4	610.0		藤本匠	1:41.4				10.5	6	998	6		金田勇		（有）古閑牧場	
10	8	9		キンオビ	牡4	610.0		西謙一	1:44.4				41.6	9	1127	15		久田守		細野俊秀	
