日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/13	雨	9	16	2	3	4.9	2	6	55.0	良	1:13.6	0.6	9-9	35.2-37.8	37.5	阪神	202209010209	4歳以上1勝クラス	202209010209	01130	ダ	1200	492	4	0.0
2022/01/30	曇	12	16	5	10	6.4	4	4	55.0	良	1:13.0	0.4	7-7	35.0-37.6	37.5	中京	202207011012	4歳以上1勝クラス	202207011012	01168	ダ	1200	488	-8	120.0
2021/12/19	曇	6	16	6	11	11.5	7	2	54.0	重	1:11.1	0.0	5-5	33.7-37.4	36.7	中京	202107060606	3歳以上1勝クラス	202107060606	01168	ダ	1200	496	-2	300.0
2021/12/12	晴	3	16	7	13	21.2	7	3	54.0	良	1:12.5	0.2	6-6	34.8-37.5	37.1	中京	202107060403	3歳以上1勝クラス	202107060403	01168	ダ	1200	498	-2	190.0
2021/10/31	晴	6	15	1	1	21.3	10	12	54.0	良	1:12.4	1.1	10-10	34.0-37.3	37.3	新潟	202104050806	3歳以上1勝クラス	202104050806	01168	ダ	1200	500	-2	0.0
2021/10/10	晴	7	13	7	10	53.4	11	3	54.0	良	1:11.5	0.2	7-7	34.2-37.1	36.8	新潟	202104050207	3歳以上1勝クラス	202104050207	01168	ダ	1200	502	-6	190.0
2021/09/19	曇	7	16	4	8	54.1	12	12	54.0	重	1:11.9	1.3	7-7	34.4-36.2	37.0	中京	202107050407	3歳以上1勝クラス	202107050407	01168	ダ	1200	508	24	0.0
2020/07/04	曇	8	14	5	7	38.8	8	8	55.0	不	1:11.4	1.0	5-8	34.7-35.7	36.2	阪神	202009040108	3歳以上1勝クラス	202009040108	01154	ダ	1200	484	-2	0.0
2020/06/14	晴	7	16	8	15	20.9	6	5	55.0	重	1:12.0	1.7	8-7	33.8-36.5	36.7	阪神	202009030407	3歳以上1勝クラス	202009030407	01154	ダ	1200	486	-8	76.0
2020/05/23	晴	7	15	4	6	5.6	3	5	55.0	良	1:12.5	0.7	9-9	34.2-37.6	37.3	新潟	202004010507	4歳以上1勝クラス	202004010507	01095	ダ	1200	494	6	76.0
2020/05/09	曇	7	15	6	11	10.8	5	2	55.0	良	1:11.8	0.1	2-2	34.4-37.3	37.3	新潟	202004010107	4歳以上1勝クラス	202004010107	01095	ダ	1200	488	-2	300.0
2019/12/14	晴	3	16	5	9	3.8	1	15	52.0	良	1:14.0	1.4	11-12	35.7-36.9	37.1	中京	201907040503	3歳以上1勝クラス	201907040503	01164	ダ	1200	490	0	0.0
2019/12/01	晴	2	16	8	15	78.2	12	3	54.0	良	1:12.5	0.6	5-6	34.3-37.6	37.4	中京	201907040202	3歳以上1勝クラス	201907040202	01171	ダ	1200	490	2	190.0
2019/11/02	晴	3	10	2	2	8.4	5	9	53.0	良	1:49.3	1.8	1-1-6-9	30.5-38.7	39.9	福島	201903030103	3歳以上1勝クラス	201903030103	01178	ダ	1700	488	1	0.0
2019/08/07	晴	11	10	7	8	1.9	1	9	55.0	良	1:31.7	4.3	5-5-5	0.0-38.2	41.9	名古屋	201948080711	名古屋CCアポロ賞	movie.html?race_id=201948080711	05370	ダ	1400	487	13	0.0
2019/03/02	曇	6	16	4	8	5.0	3	4	52.0	稍	1:46.4	0.1	2-2-2-1	30.7-37.8	37.9	小倉	201910010706	4歳以上500万下	201910010706	01164	ダ	1700	474	-6	110.0
2019/02/16	曇	8	13	5	7	10.8	6	4	53.0	稍	1:46.8	0.7	1-1-1-1	30.7-37.2	37.9	小倉	201910010308	4歳以上500万下	201910010308	01164	ダ	1700	480	-8	110.0
2018/12/15	晴	2	16	1	1	30.4	9	11	54.0	稍	1:56.3	2.4	7-6-9-9	37.0-37.9	39.7	中京	201807040502	3歳以上500万下	201807040502	01030	ダ	1800	488	7	0.0
2018/12/06	曇	11	8	7	7	2.2	1	5	53.0	稍	2:07.3	1.3	3-4-4	0.0-38.4	39.3	名古屋	201848120611	名古屋CCヴァルカン	movie.html?race_id=201848120611	05171	ダ	1900	481	7	2.6
2018/07/07	曇	2	14	8	13	4.8	3	1	54.0	稍	1:49.2	-0.1	2-2-3-2	30.4-40.6	40.3	函館	201802020102	3歳未勝利	201802020102	05339	ダ	1700	474	5	500.0
2018/06/12	曇	9	8	4	4	2.0	1	2	54.0	稍	1:36.5	1.0	2-2-2-2	0.0-39.0	39.8	金沢	201846061209	能登舳倉島賞(未勝利)	movie.html?race_id=201846061209	05503	ダ	1500	469	1	18.4
2018/05/13	小雨	6	15	5	9	3.9	1	6	54.0	良	1:56.4	0.8	1-1-1-1	37.3-39.2	40.0	新潟	201804010606	3歳未勝利	201804010606	01092	ダ	1800	468	0	0.0
2018/03/10	晴	2	14	6	9	3.1	2	2	54.0	重	1:56.7	1.1	3-3-3-3	37.2-40.3	41.1	中京	201807020102	3歳未勝利	201807020102	01102	ダ	1800	468	-2	200.0
2018/02/24	晴	1	15	4	6	28.9	6	3	54.0	良	1:49.6	0.8	14-14-12-11	30.2-39.6	39.2	小倉	201810010501	3歳未勝利	201810010501	01102	ダ	1700	470	0	130.0
