waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103294	サフランルーラー			a02dc	中島龍也	05650	高橋優子	404	4
2	2	2018103112	グッナイベイビー			05333	堀場裕充	a02b7	中川雅之	433	1
3	3	2018102143	マイネルイナブ			a0199	服部大地	05425	宗綱泰彦	469	1
4	4	2018106163	ボンマルコ			a0194	鈴木太一	05610	加藤和宏	457	6
5	5	2018106288	ミライヘノイブキ			a01e5	青柳正義	05610	加藤和宏	444	8
6	6	2018109023	コウユーアオイソラ			a00d0	池田敦	05390	高橋俊之	488	9
7	7	2018100778	ゴールドタイタン			05300	葛山晃平	a02f5	川添明弘	422	0
7	8	2018109036	キタチロ			a0205	田知弘久	05235	金田一昌	435	5
8	9	2018102175	ハートリープ			a0034	沖静男	a02f5	川添明弘	408	8
8	10	2018105953	エイシンイチラク			a02e3	甲賀弘隆	05323	松野勝己	470	8
