rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	9		カネショウベリー	牝5	54.0		櫻井光輔	1:36.8		2-2-1-1	40.0	33.1	8	438	5		内田勝義		清水正裕	100.0
2	5	8		マイネルミシシッピ	牡6	56.0		町田直希	1:37.6	4.0	9-9-10-10	39.3	2.8	1	504	2		八木正喜		田中準市	40.0
3	3	3		エスコーバタハト	牡5	56.0		拜原靖之	1:37.6	ハナ	7-7-7-7	39.7	6.2	4	505	7		高月賢一		（同）ＪＰＮ技研	25.0
4	1	1		ホイップミルク	牝4	54.0		岡村裕基	1:37.7	1/2	3-3-3-3	40.6	78.0	9	414	19		田島寿一		組）ゴッテスフルス	15.0
5	4	5		ドンキースタイル	牡5	56.0		藤江渉	1:37.8	1/2	10-10-6-8	39.7	11.6	6	475	8		山崎尋美		二木英実	10.0
6	3	4		トライアンフ	牡5	53.0		古岡勇樹	1:37.8	アタマ	12-13-11-8	39.3	9.1	5	455	3		武井和実		酒井孝敏	
7	4	6		ランタン	牝5	54.0		増田充宏	1:37.8	アタマ	1-1-1-2	41.2	103.2	11	440	1		水野貴史		吉田勝利	
8	2	2		セストリエール	牝4	54.0		山崎誠士	1:37.8	アタマ	8-8-5-4	40.1	3.8	2	446	9		田辺陽一		酒井孝敏	
9	7	12		ブルコ	牝5	54.0		田中涼	1:37.9	1/2	4-4-4-5	40.4	6.2	3	476	9		内田勝義		山口良成	
10	6	10		ベニノプリティ	牝5	54.0		山林堂信	1:38.4	2.1/2	12-13-13-11	39.7	227.5	14	421	4		八木仁		（株）紅谷	
11	5	7		エリートバイオ	牡4	56.0		阪上忠匡	1:38.6	1.1/2	5-5-9-6	40.9	195.8	12	455	4		山崎尋美		バイオ（株）	
12	8	14		トラストシンゲン	牡5	56.0		本田紀忠	1:39.3	3.0	10-10-14-13	40.6	99.5	10	526	1		吉橋淳一		菅波雅巳	
13	8	13		キーリア	牝4	51.0		池谷匠翔	1:39.3	アタマ	6-6-8-12	41.4	24.2	7	452	10		加藤誠一		森本敏正	
14	7	11		エドノテムペスタ	牡4	56.0		中越琉世	1:39.4	クビ	12-12-12-14	40.7	226.2	13	445	4		田辺陽一		遠藤喜松	
