waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104284	ラストエクセル			00839	戸部尚実	05242	角田輝也	471	22
2	2	2017104136	コーリンマジェリー			05324	丹羽克輝	00823	錦見勇夫	440	-25
3	3	2017101662	オリオンネージュ			a0487	塚本征吾	05671	倉地学	415	6
4	4	2017105860	エイシンパルテノン			a023e	友森翔太	a03ea	宇都英樹	456	13
5	5	2017102154	プリティスラッガー			a0032	加藤利征	05178	伊藤勝己	397	3
6	6	2017102480	ゼンカ			a016d	横井将人	a02e8	竹下太	534	3
7	7	2013100149	キサナドゥー			05164	藤原良一	05178	伊藤勝己	395	0
7	8	2004102130	ヒカルアヤノヒメ			a0035	尾崎章生	05131	井上哲	468	4
8	9	2017103270	ダンシングターフ			05557	加藤聡一	05486	今津博之	435	-2
8	10	2017104248	スズボンバー			a01b4	加藤誓二	05346	荒巻透	435	-5
