着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		18	---	2	000a01224c	牝	3			54.5	152.04	0			00878	a02fc	00nan	0.0	2013A8a01805
2		6	---	1	2008102636	牡	5			59.5		5			05271	01071	00nan	0.0	2013A8a01805
3		17	---	5	000a012293	牡	3			56.0		クビ			00432	00987	00nan	0.0	2013A8a01805
4		14	---	3	2010105827	牡	3			56.0		2			00666	00429	00nan	0.0	2013A8a01805
5		13	---	10	000a0122aa	牡	3			56.0		2			05504	00987	00nan	0.0	2013A8a01805
6		3	---	8	000a012226	牡	5			59.5		2			a02cd	a02fe	00nan	0.0	2013A8a01805
7		15	---	3	000a0121e2	牡	3			56.0					05366	05518	00nan	0.0	2013A8a01805
8		10	---	7	000a012271	牡	3			56.0		3/4			05464	00987	00nan	0.0	2013A8a01805
9		7	---	15	000a0122a7	牡	4			59.0		ハナ			05498	05469	00nan	0.0	2013A8a01805
10		5	---	12	000a011bef	牡	5			59.5					05472	00987	00nan	0.0	2013A8a01805
11		16	---	17	000a0122ac	牡	3			56.0		クビ			05031	a0302	00nan	0.0	2013A8a01805
12		11	---	6	000a012295	牡	3			56.0		ハナ			00843	05518	00nan	0.0	2013A8a01805
13		4	---	13	2007190003	牡	6			59.5	154.4	2			00890	05559	00nan	0.0	2013A8a01805
14		12	---	9	000a0121d0	牡	3			56.0		3/4			05376	00987	00nan	0.0	2013A8a01805
15		9	---	10	000a0122a8	牝	5			58.0					05514	00987	00nan	0.0	2013A8a01805
16		1	---	13	000a01223d	牡	4			59.5		2			a02cf	00nan	00nan	0.0	2013A8a01805
17		8	---	16	000a011efd	牝	5			58.0		3			05469	a0303	00nan	0.0	2013A8a01805
