waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100992	サンライズシェリー	牡4	54.0	01128	川須	01072	河内	482	2
1	2	2017104175	キタノオクトパス	牡4	56.0	01096	大野	01088	高木	554	2
2	3	2018104876	ユアヒストリー	牡3	53.0	01126	松山	01144	池添学	452	0
2	4	2017106376	メイショウドヒョウ	牡4	56.0	01015	古川吉	01028	西園	498	10
3	5	2017110069	アンセッドヴァウ	セ4	54.0	01032	池添	01039	中竹	470	-2
3	6	2014106120	エクレアスパークル	牡7	55.0	01018	和田竜	01128	今野	478	4
4	7	2016104966	レトロフィット	牝5	50.0	01117	丸田	01023	伊藤圭	494	4
4	8	2016104760	シハーブ	牡5	55.0	05339	ルメール	00386	藤沢和	546	0
5	9	2017106568	ロワマージュ	牡4	54.0	05212	Ｍデムーロ	01150	池上	484	-8
5	10	2017106704	ミステリオーソ	牡4	56.0	01095	吉田隼	01160	武幸	484	4
6	11	2016103983	サンレイファイト			01150	石川	01181	茶木		
6	12	2015104887	ナンヨープランタン	牡6	55.0	00666	武豊	01092	松永幹	460	-4
7	13	2017105293	ヴァーダイト	牡4	55.0	01138	藤懸	01002	音無	484	-8
7	14	2018104527	タイセイアゲイン	牡3	53.0	01154	松若	01149	松下	470	-2
8	15	2014102628	ローレルリーベ	牡7	52.0	01062	川島	01074	奥平	508	-18
8	16	2015101377	サンライズセナ	牡6	54.0	01116	藤岡康	01082	平田	492	0
