waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014106466	ロゼッタハート			a017e	高橋哲也	a0188	牛房栄吉	432	-5
2	2	2014104213	スガオフレーバー			a0420	古岡勇樹	a02c8	小澤宏次	456	-7
3	3	2016106285	オーソーラヴリー			a0484	木間塚龍	05719	佐藤裕太	453	29
4	4	2015102008	フクノヴァランス			05248	加藤和博	a0253	川島豊	457	-7
5	5	2015100172	トキノカサドール			a0188	藤江渉	a0185	横山保	438	-12
5	6	2014104015	アルポアドール			05347	秋元耕成	05656	柘榴浩樹	461	-1
6	7	2015102529	クオーレカルド			05399	和田譲治	05722	伊藤滋規	428	4
6	8	2015102972	ルリエフ			05457	西村栄喜	05545	佐々木功	510	3
7	9	2014104313	ルア			a041d	篠谷葵	05713	山田信大	495	0
7	10	2017104290	シントーアキラ			a02e6	仲野光馬	a0377	林幻	423	9
8	11	2015100553	ビドウ			a0486	神尾香澄	05714	渋谷信博	398	-26
8	12	2017103322	トモエタカ			a0247	川島正太	05647	石井勝男	444	-1
