rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		キューティハーバー	牝5	53.0		塚本雄大	1:25.1		2-2-2-3	39.5	14.3	7	447	-1		田中伸一		木村公子	30.0
2	2	2		クラフツマンシップ	セ4	56.0		妹尾浩一	1:25.2	クビ	4-3-3-2	39.5	10.9	6	461	2		川野勇馬		（有）下河辺トレー	10.5
3	8	9		メメント	牡4	56.0		上田将司	1:25.3	クビ	1-1-1-1	39.9	4.2	2	448	-1		目迫大輔		西森鶴	6.0
4	7	7		ジャンニーナ	牝4	54.0		永森大智	1:25.3	クビ	3-4-5-5	39.5	2.6	1	486	6		打越勇児		増田和啓	4.5
5	6	6		ストロングハピネス	牡6	56.0		山崎雅由	1:25.7	2.0	7-5-3-4	40.0	6.1	3	451	1		田中譲二		（同）ＪＰＮ技研	3.0
6	1	1		アワオーラ	セ7	53.0		多田羅誠	1:26.0	1.1/2	6-7-6-6	39.9	9.3	5	514	3		工藤真司		（株）ボンズ	
7	4	4		エドノゴーゴー	牡5	56.0		石本純也	1:26.6	3.0	5-6-7-7	40.3	78.7	10	447	2		田中伸一		遠藤喜和	
8	5	5		クライフターン	牝6	54.0		佐原秀泰	1:26.8	1.0	10-8-8-8	40.3	6.7	4	492	6		宮路洋一		酒井孝敏	
9	8	10		イツモシアワセ	牝6	54.0		大澤誠志	1:27.4	3.0	8-10-10-9	40.5	45.0	9	416	3		別府真司		（有）オート・エー	
10	3	3		ディヴァインサーガ	牡4	56.0		山頭信義	1:27.5	クビ	9-9-9-10	40.7	37.6	8	432	-3		田中守		杉浦和也	
