日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/09	晴	1	12	7	10	17.9	4	3	51.0	良	1:27.5	0.3	1-1-1-2	0.0-41.1	41.4	高知	202254040901	神崎蘭子生誕の儀特別	202254040901	05610	岡遼太郎	ダ	1300	474	1	10.5
2022/03/29	曇	9	10	6	6	37.5	7	6	54.0	重	1:33.0	1.4	4-4-4-6	0.0-40.3	41.0	高知	202254032909	ハクモクレン特別	202254032909	a0258	山崎雅由	ダ	1400	473	-3	0.0
2022/03/15	晴	2	6	5	5	3.9	2	1	51.0	良	1:35.3	-1.6	1-1-1-1	0.0-42.5	42.5	高知	202254031502	C3ー5	202254031502	05610	岡遼太郎	ダ	1400	476	-1	50.0
2022/03/01	雨	2	10	6	6	20.1	5	5	51.0	重	1:34.1	1.0	1-1-1-2	0.0-40.7	41.7	高知	202254030102	C3ー6	202254030102	05610	岡遼太郎	ダ	1400	477	6	5.0
2022/02/23	曇	5	9	7	8			取	51.0	重				0.0-38.8		高知	202254022305	C3ー7	202254022305	05610	岡遼太郎	ダ	1300	計不		0.0
2022/02/15	晴	4	10	8	10			除	51.0	重				0.0-40.1		高知	202254021504	C3ー6	202254021504	05610	岡遼太郎	ダ	1400	473	2	0.0
2022/02/01	晴	2	10	6	6	12.8	5	2	51.0	重	1:34.1	0.3	1-1-4-1	0.0-40.1	40.3	高知	202254020102	C3ー7	202254020102	05610	岡遼太郎	ダ	1400	471	1	17.5
2022/01/26	晴	5	10	4	4	5.9	3	2	51.0	不	1:25.2	0.4	2-2-2-2	0.0-40.0	40.2	高知	202254012605	C3ー10	202254012605	05610	岡遼太郎	ダ	1300	470	1	17.5
2022/01/11	晴	1	8	4	4	31.0	8	1	51.0	稍	1:48.3	-0.8	1-1-1-1	0.0-41.5	41.5	高知	202254011101	C3ー14	202254011101	05610	岡遼太郎	ダ	1600	469	-1	50.0
2022/01/01	晴	6	10	7	7	19.2	5	5	54.0	良	1:28.3	0.8	4-4-4-6	0.0-40.8	41.3	高知	202254010106	七福神特別	202254010106	a0258	山崎雅由	ダ	1300	470	2	5.0
2021/12/19	晴	8	11	2	2	48.1	7	5	54.0	不	1:33.1	0.5	4-3-3-3	0.0-41.2	41.1	高知	202154121908	配信8ヶ月記念特別	202154121908	05481	倉兼育康	ダ	1400	468	2	5.0
2021/12/05	晴	7	8	8	8	16.9	5	2	51.0	重	1:25.4	0.5	2-1-1-2	0.0-40.5	41.0	高知	202154120507	枕木らくま3周年特別	202154120507	05610	岡遼太郎	ダ	1300	466	2	17.5
2021/11/21	曇	7	10	5	5	125.5	7	5	51.0	稍	1:34.9	0.8	9-8-7-6	0.0-41.4	40.6	高知	202154112107	C3ー17	202154112107	05610	岡遼太郎	ダ	1400	464	-4	5.0
2021/11/06	曇	11	12	6	7	5.9	4	7	54.0	稍	1:27.4	1.1	5-3-3-3	0.0-41.1	41.9	高知	202154110611	ファイナルレース	202154110611	05481	倉兼育康	ダ	1300	468	-1	0.0
2021/10/24	晴	9	9	5	5	174.5	6	6	51.0	良	1:33.9	2.2	9-9-7-6	0.0-39.0	39.9	高知	202154102409	C3ー18	202154102409	05610	岡遼太郎	ダ	1400	469	-1	0.0
2021/10/10	晴	9	10	6	6	14.0	4	9	51.0	良	1:28.6	3.3	10-10-10-9	0.0-39.9	40.9	高知	202154101009	祝ブラックゴリラ特別	202154101009	05610	岡遼太郎	ダ	1300	470	1	0.0
2021/09/20	曇	12	12	8	11	4.8	2	6	51.0	重	1:32.8	0.2	8-9-7-9	0.0-41.3	40.0	高知	202154092012	ファイナルレース	202154092012	05610	岡遼太郎	ダ	1400	469	4	0.0
