	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198704010207	芝	右	1600	晴	良	13:30	4歳以上400万下		1987-4-19	1	新潟	2	4歳以上400万下	牝(馬齢)	5	740	3	5	260	4	4	280	5	11.0	190.0	3.0	4-4	2800	12																							12.5 - 11.7 - 11.8 - 11.6 - 12.3 - 12.5 - 11.8 - 12.2	12.5 - 24.2 - 36.0 - 47.6 - 59.9 - 72.4 - 84.2 - 96.4 (12.5-12.5)
198704010301	ダ	右	1700	雨	良	10:30	4歳以上300万下		1987-4-26	1	新潟	3	4歳以上300万下	[抽](馬齢)	6	340	2	6	250	2	1	380	6	3.0	510.0	8.0	1-6	1450	6																							7.2 - 11.8 - 12.9 - 12.9 - 13.1 - 13.3 - 13.7 - 13.8 - 13.7	7.2 - 19.0 - 31.9 - 44.8 - 57.9 - 71.2 - 84.9 - 98.7 - 112.4 (7.2-7.2)
198704010302	芝	右	1400	雨	良	10:55	4歳未出走		1987-4-26	1	新潟	3	4歳未出走	(馬齢)	9	170	1	9	100	1	3	350	5	13.0	170.0	3.0	3-6	2230	9																							12.7 - 10.8 - 11.2 - 12.1 - 12.2 - 12.6 - 12.5	12.7 - 23.5 - 34.7 - 46.8 - 59.0 - 71.6 - 84.1 (12.7-12.7)
198704010303	芝	右	1200	雨	稍重	11:20	4歳未出走		1987-4-26	1	新潟	3	4歳未出走	(混)(馬齢)	1	3750	9	1	490	8	10	110	1	8.0	560.0	9.0	1-8	1620	7																							12.7 - 11.2 - 12.0 - 11.8 - 11.9 - 12.2	12.7 - 23.9 - 35.9 - 47.7 - 59.6 - 71.8 (12.7-12.7)
198704010304	ダ	右	1200	雨	稍重	11:45	4歳未勝利		1987-4-26	1	新潟	3	4歳未勝利	(馬齢)	1	650	3	1	220	2	10	860	10	12.0	220.0	3.0	1-7	540	2																							12.4 - 11.3 - 11.6 - 12.6 - 13.3 - 13.3	12.4 - 23.7 - 35.3 - 47.9 - 61.2 - 74.5 (12.4-12.4)
198704010305	芝	右	2000	雨	稍重	12:45	4歳未勝利		1987-4-26	1	新潟	3	4歳未勝利	(馬齢)	9	210	1	9	120	1	1	300	6	8.0	230.0	4.0	1-6	1350	6																							12.9 - 12.0 - 12.2 - 12.5 - 11.9 - 12.2 - 13.1 - 12.3 - 12.4 - 13.2	12.9 - 24.9 - 37.1 - 49.6 - 61.5 - 73.7 - 86.8 - 99.1 - 111.5 - 124.7 (12.9-12.9)
198704010306	芝	右	2200	雨	稍重	13:15	4歳以上400万下		1987-4-26	1	新潟	3	4歳以上400万下	(馬齢)	10	240	1	10	110	1	2	510	8	12.0	240.0	4.0	2-7	3980	15																							12.8 - 11.1 - 12.3 - 12.4 - 12.7 - 12.5 - 12.2 - 12.7 - 12.2 - 12.7 - 12.8	12.8 - 23.9 - 36.2 - 48.6 - 61.3 - 73.8 - 86.0 - 98.7 - 110.9 - 123.6 - 136.4 (12.8-12.8)
198704010307	芝	右	1400	雨	稍重	13:45	4歳以上400万下		1987-4-26	1	新潟	3	4歳以上400万下	牝(馬齢)	5	840	5	5	290	6	8	130	1	12.0	870.0	13.0	4-6	1380	6																							12.9 - 10.9 - 11.1 - 11.8 - 12.0 - 12.4 - 12.9	12.9 - 23.8 - 34.9 - 46.7 - 58.7 - 71.1 - 84.0 (12.9-12.9)
198704010308	芝	右	1600	雨	稍重	14:15	4歳以上400万下		1987-4-26	1	新潟	3	4歳以上400万下	(馬齢)	8	1700	6	8	530	7	13	310	4	3.0	560.0	8.0	6-8	290	1																							12.4 - 11.1 - 11.6 - 11.9 - 12.8 - 12.2 - 12.6 - 12.3	12.4 - 23.5 - 35.1 - 47.0 - 59.8 - 72.0 - 84.6 - 96.9 (12.4-12.4)
198704010309	芝	右	2000	雨	重	14:45	アラブステークス 		1987-4-26	1	新潟	3	4歳以上オープン	[抽](ハンデ)	1	450	3	1	480	3	7	590	5	9.0	1,040	7.0	1-7	1280	6																							12.9 - 12.6 - 12.3 - 12.4 - 12.1 - 12.1 - 12.7 - 12.5 - 12.4 - 12.9	12.9 - 25.5 - 37.8 - 50.2 - 62.3 - 74.4 - 87.1 - 99.6 - 112.0 - 124.9 (12.9-12.9)
198704010310	芝	右	2000	雨	重	15:15	尖閣湾特別 		1987-4-26	1	新潟	3	4歳以上400万下	(混)(別定)	10	310	1	10	170	2	11	160	1	4.0	310	7.0	8-8	710	3																							13.0 - 12.8 - 12.9 - 12.7 - 12.7 - 12.3 - 12.6 - 12.0 - 12.2 - 12.7	13.0 - 25.8 - 38.7 - 51.4 - 64.1 - 76.4 - 89.0 - 101.0 - 113.2 - 125.9 (13.0-13.0)
198704010501	ダ	右	1700	晴	良	11:00	4歳以上700万下		1987-5-2	1	新潟	5	4歳以上700万下	[抽](馬齢)	10	200	1	10	130	1	5	130	2	3.0	440	8.0	5-8	340	1																							7.1 - 11.8 - 13.0 - 12.6 - 13.0 - 13.0 - 13.6 - 13.9 - 12.9	7.1 - 18.9 - 31.9 - 44.5 - 57.5 - 70.5 - 84.1 - 98.0 - 110.9 (7.1-7.1)
198704010502	芝	右	1600	晴	良	11:30	4歳未出走		1987-5-2	1	新潟	5	4歳未出走	(馬齢)	2	240	1	2	120	1	5	130	2	3.0	300	6.0	2-5	410	1																							12.5 - 11.2 - 11.4 - 11.4 - 12.4 - 12.3 - 12.9 - 13.9	12.5 - 23.7 - 35.1 - 46.5 - 58.9 - 71.2 - 84.1 - 98.0 (12.5-12.5)
198704010503	芝	右	2000	晴	良	12:00	4歳未勝利		1987-5-2	1	新潟	5	4歳未勝利	(馬齢)	3	210	1	3	110	1	1	170	4	5.0	120	2.0	1-3	830	3																							12.9 - 12.1 - 13.3 - 13.1 - 12.2 - 12.0 - 12.3 - 11.9 - 12.3 - 12.9	12.9 - 25.0 - 38.3 - 51.4 - 63.6 - 75.6 - 87.9 - 99.8 - 112.1 - 125.0 (12.9-12.9)
198704010504	芝	右	1200	晴	良	13:00	4歳未勝利		1987-5-2	1	新潟	5	4歳未勝利	(馬齢)	2	880	5	2	170	4	4	130	2	1.0	110	1.0	2-4	2220	9																							12.5 - 10.7 - 11.6 - 11.9 - 12.3 - 12.7	12.5 - 23.2 - 34.8 - 46.7 - 59.0 - 71.7 (12.5-12.5)
198704010505	芝	右	1200	晴	良	13:30	4歳未勝利		1987-5-2	1	新潟	5	4歳未勝利	(馬齢)	10	520	2	10	130	2	5	180	3	6.0	100	1.0	5-8	1380	6																							12.7 - 10.9 - 11.7 - 12.1 - 11.7 - 12.2	12.7 - 23.6 - 35.3 - 47.4 - 59.1 - 71.3 (12.7-12.7)
198704010506	芝	右	1400	曇	良	14:05	4歳未勝利		1987-5-2	1	新潟	5	4歳未勝利	牝(馬齢)	6	450	3	6	180	2	2	250	4	8.0	200	3.0	2-6	1530	6																							12.5 - 10.9 - 11.2 - 12.1 - 12.4 - 12.0 - 12.7	12.5 - 23.4 - 34.6 - 46.7 - 59.1 - 71.1 - 83.8 (12.5-12.5)
198704010507	芝	右	2200	曇	良	14:40	4歳以上400万下		1987-5-2	1	新潟	5	4歳以上400万下	(馬齢)	11	240	1	11	140	1	13	250	5	6.0	310	6.0	7-8	590	2																							12.8 - 11.6 - 12.7 - 12.1 - 12.5 - 12.2 - 11.9 - 12.5 - 12.3 - 12.7 - 13.2	12.8 - 24.4 - 37.1 - 49.2 - 61.7 - 73.9 - 85.8 - 98.3 - 110.6 - 123.3 - 136.5 (12.8-12.8)
198704010508	ダ	右	1700	曇	良	15:15	清津峡特別 		1987-5-2	1	新潟	5	4歳以上400万下	(別定)	7	140	1	7	130	1	3	330	4				3-7	750	3																							7.6 - 11.4 - 12.6 - 12.6 - 12.6 - 12.8 - 13.8 - 13.7 - 13.8	7.6 - 19.0 - 31.6 - 44.2 - 56.8 - 69.6 - 83.4 - 97.1 - 110.9 (7.6-7.6)
198704010509	芝	右	2000	曇	良	15:50	胎内川特別 		1987-5-2	1	新潟	5	4歳以上400万下	牝(別定)	5	380	2	5	150	3	1	270	5	9.0	150	2.0	1-5	2410	12																							13.3 - 12.5 - 12.5 - 12.6 - 12.1 - 11.6 - 12.3 - 12.5 - 12.1 - 12.3	13.3 - 25.8 - 38.3 - 50.9 - 63.0 - 74.6 - 86.9 - 99.4 - 111.5 - 123.8 (13.3-13.3)
198704010601	ダ	右	1700	曇	良	10:30	4歳未勝利		1987-5-3	1	新潟	6	4歳未勝利	(馬齢)	4	250	1	4	150	1	2	170	3				2-4	510	3																							7.0 - 11.9 - 13.3 - 13.3 - 13.4 - 13.1 - 13.2 - 13.1 - 12.8	7.0 - 18.9 - 32.2 - 45.5 - 58.9 - 72.0 - 85.2 - 98.3 - 111.1 (7.0-7.0)
198704010602	芝	右	1400	雨	良	11:00	4歳未出走		1987-5-3	1	新潟	6	4歳未出走	(馬齢)	2	710	4	2	180	5	5	110	1	7.0	170	4.0	2-5	410	2																							12.8 - 11.2 - 11.4 - 12.1 - 12.5 - 12.3 - 12.9	12.8 - 24.0 - 35.4 - 47.5 - 60.0 - 72.3 - 85.2 (12.8-12.8)
198704010603	芝	右	2000	雨	良	11:30	4歳以上300万下		1987-5-3	1	新潟	6	4歳以上300万下	[抽](馬齢)	8	390	2	8	130	1	3	130	3	5.0	130	2.0	3-8	850	5																							13.0 - 12.1 - 12.8 - 13.1 - 13.1 - 12.7 - 12.8 - 13.1 - 12.2 - 12.5	13.0 - 25.1 - 37.9 - 51.0 - 64.1 - 76.8 - 89.6 - 102.7 - 114.9 - 127.4 (13.0-13.0)
198704010604	芝	右	1600	雨	良	12:00	4歳未勝利		1987-5-3	1	新潟	6	4歳未勝利	(混)(馬齢)	2	1130	6	2	240	4	3	150	2	1.0	260	5.0	2-3	1600	7																							12.6 - 11.9 - 12.2 - 12.0 - 12.3 - 12.1 - 12.3 - 12.6	12.6 - 24.5 - 36.7 - 48.7 - 61.0 - 73.1 - 85.4 - 98.0 (12.6-12.6)
198704010605	ダ	右	1200	雨	稍重	13:00	4歳以上400万下		1987-5-3	1	新潟	6	4歳以上400万下	(馬齢)	10	1140	6	10	340	6	7	710	10	3.0	160	2.0	6-7	17340	26																							12.7 - 11.4 - 12.2 - 12.8 - 12.7 - 13.2	12.7 - 24.1 - 36.3 - 49.1 - 61.8 - 75.0 (12.7-12.7)
198704010606	芝	右	1400	曇	稍重	13:30	4歳以上400万下		1987-5-3	1	新潟	6	4歳以上400万下	(馬齢)	7	280	1	7	120	1	6	140	4	4.0	140	3.0	6-7	550	1																							12.8 - 11.6 - 11.5 - 12.4 - 12.5 - 11.8 - 12.0	12.8 - 24.4 - 35.9 - 48.3 - 60.8 - 72.6 - 84.6 (12.8-12.8)
198704010607	芝	右	2000	曇	稍重	14:05	4歳以上400万下		1987-5-3	1	新潟	6	4歳以上400万下	(馬齢)	7	390	2	7	170	2	1	210	3	4.0	310	6.0	1-5	1080	4																							12.7 - 12.4 - 12.2 - 12.3 - 12.9 - 12.2 - 12.7 - 12.1 - 12.3 - 12.4	12.7 - 25.1 - 37.3 - 49.6 - 62.5 - 74.7 - 87.4 - 99.5 - 111.8 - 124.2 (12.7-12.7)
198704010608	芝	右	1400	曇	稍重	14:40	ひめさゆり賞 		1987-5-3	1	新潟	6	4歳400万下	(馬齢)	4	1210	5	4	450	7	5	440	6	6.0	490	8.0	4-4	3210	16																							12.3 - 11.0 - 11.1 - 12.2 - 12.1 - 12.7 - 13.2	12.3 - 23.3 - 34.4 - 46.6 - 58.7 - 71.4 - 84.6 (12.3-12.3)
198704010609	芝	右	1600	曇	稍重	15:15	両津湾特別 		1987-5-3	1	新潟	6	4歳以上400万下	(別定)	2	260	1	2	120	2	3	100	1	4.0	310	7.0	2-3	330	1																							12.6 - 11.4 - 12.0 - 11.7 - 12.3 - 12.1 - 12.0 - 13.3	12.6 - 24.0 - 36.0 - 47.7 - 60.0 - 72.1 - 84.1 - 97.4 (12.6-12.6)
198704010610	芝	右	2000	曇	稍重	15:50	金北山特別 		1987-5-3	1	新潟	6	4歳以上900万下	(混)(馬齢)	3	330	1	3	150	2	11	280	5	13.0	150	1.0	3-7	1400	8																							12.8 - 11.8 - 11.7 - 12.1 - 12.4 - 12.2 - 12.8 - 12.4 - 12.4 - 13.4	12.8 - 24.6 - 36.3 - 48.4 - 60.8 - 73.0 - 85.8 - 98.2 - 110.6 - 124.0 (12.8-12.8)
198704010611	芝	右	1400	曇	稍重	16:20	4歳以上400万下		1987-5-3	1	新潟	6	4歳以上400万下	(馬齢)	7	510	3	7	220	3	9	260	5	11.0	320	7.0	6-7	580	3																							12.7 - 11.3 - 11.2 - 12.2 - 12.3 - 12.2 - 12.9	12.7 - 24.0 - 35.2 - 47.4 - 59.7 - 71.9 - 84.8 (12.7-12.7)
198704010701	ダ	右	1200	晴	良	10:20	4歳以上300万下		1987-5-9	1	新潟	7	4歳以上300万下	[抽](馬齢)	4	390	1	4	180	1	11	230	4	10.0	200	3.0	4-8	1670	8																							12.9 - 11.8 - 12.1 - 12.8 - 13.7 - 13.4	12.9 - 24.7 - 36.8 - 49.6 - 63.3 - 76.7 (12.9-12.9)
198704010702	芝	右	2000	晴	良	10:45	4歳未出走		1987-5-9	1	新潟	7	4歳未出走	(混)(馬齢)	12	2690	8	12	820	9	6	160	2	1.0	210	4.0	5-8	300	1																							12.7 - 11.8 - 12.3 - 12.6 - 12.7 - 12.3 - 12.8 - 12.6 - 12.8 - 13.6	12.7 - 24.5 - 36.8 - 49.4 - 62.1 - 74.4 - 87.2 - 99.8 - 112.6 - 126.2 (12.7-12.7)
198704010703	芝	右	1200	晴	良	11:10	4歳未出走		1987-5-9	1	新潟	7	4歳未出走	(馬齢)	12	580	3	12	250	4	6	230	3	5.0	320	6.0	5-8	760	3																							12.5 - 10.6 - 11.9 - 12.2 - 12.0 - 12.4	12.5 - 23.1 - 35.0 - 47.2 - 59.2 - 71.6 (12.5-12.5)
198704010704	芝	右	1600	晴	良	11:35	4歳未勝利		1987-5-9	1	新潟	7	4歳未勝利	牝(馬齢)	12	790	4	12	310	5	13	680	9	6.0	270	4.0	8-8	11200	26																							12.8 - 11.8 - 11.6 - 11.8 - 12.3 - 12.4 - 12.7 - 13.0	12.8 - 24.6 - 36.2 - 48.0 - 60.3 - 72.7 - 85.4 - 98.4 (12.8-12.8)
198704010705	芝	右	1400	晴	良	12:00	4歳未勝利		1987-5-9	1	新潟	7	4歳未勝利	(馬齢)	13	1010	7	13	200	2	4	210	3	10.0	530	8.0	4-8	1990	10																							12.5 - 11.3 - 11.0 - 12.0 - 11.9 - 12.3 - 12.7	12.5 - 23.8 - 34.8 - 46.8 - 58.7 - 71.0 - 83.7 (12.5-12.5)
198704010801	芝	右	1600	晴	良	10:20	4歳以上オープン		1987-5-10	1	新潟	8	4歳以上オープン	[抽](別定)	2	290	3	2	140	2	3	150	3				2-3	400	2																							12.9 - 11.9 - 12.1 - 11.5 - 12.3 - 11.9 - 12.1 - 12.8	12.9 - 24.8 - 36.9 - 48.4 - 60.7 - 72.6 - 84.7 - 97.5 (12.9-12.9)
198704010802	芝	右	1600	晴	良	10:45	4歳未出走		1987-5-10	1	新潟	8	4歳未出走	(馬齢)	1	550	2	1	170	3	12	120	1	9.0	150	2.0	1-8	500	2																							12.4 - 11.1 - 11.9 - 11.8 - 12.8 - 12.3 - 12.4 - 12.8	12.4 - 23.5 - 35.4 - 47.2 - 60.0 - 72.3 - 84.7 - 97.5 (12.4-12.4)
198704010803	ダ	右	1200	晴	良	11:10	4歳未勝利		1987-5-10	1	新潟	8	4歳未勝利	(馬齢)	7	490	2	7	130	2	10	110	1	9.0	480	9.0	6-7	250	1																							12.4 - 11.6 - 12.4 - 12.9 - 12.9 - 13.0	12.4 - 24.0 - 36.4 - 49.3 - 62.2 - 75.2 (12.4-12.4)
198704010804	芝	右	2000	晴	良	11:35	4歳未勝利		1987-5-10	1	新潟	8	4歳未勝利	(馬齢)	10	350	1	10	170	3	2	240	6	3.0	150	2.0	2-8	1250	6																							12.7 - 12.1 - 12.4 - 12.8 - 13.2 - 12.7 - 12.4 - 12.0 - 12.1 - 12.3	12.7 - 24.8 - 37.2 - 50.0 - 63.2 - 75.9 - 88.3 - 100.3 - 112.4 - 124.7 (12.7-12.7)
198704010805	芝	右	1600	晴	良	12:00	4歳未勝利		1987-5-10	1	新潟	8	4歳未勝利	(馬齢)	6	420	2	6	160	2	8	180	3	4.0	360	6.0	5-6	830	2																							13.1 - 11.9 - 12.0 - 12.0 - 12.8 - 12.7 - 12.4 - 12.6	13.1 - 25.0 - 37.0 - 49.0 - 61.8 - 74.5 - 86.9 - 99.5 (13.1-13.1)
198704010806	ダ	右	1700	晴	良	13:00	4歳以上400万下		1987-5-10	1	新潟	8	4歳以上400万下	(馬齢)	7	1810	10	7	540	10	1	350	5	11.0	200	3.0	1-6	4680	14																							7.4 - 11.2 - 12.3 - 12.5 - 12.8 - 13.7 - 13.9 - 13.9 - 13.2	7.4 - 18.6 - 30.9 - 43.4 - 56.2 - 69.9 - 83.8 - 97.7 - 110.9 (7.4-7.4)
198704010807	芝	右	2000	晴	良	13:30	4歳以上400万下		1987-5-10	1	新潟	8	4歳以上400万下	牝(馬齢)	12	450	3	12	180	4	13	170	3	2.0	150	1.0	8-8	1020	4																							12.9 - 12.2 - 12.1 - 12.3 - 12.8 - 12.6 - 12.8 - 12.2 - 11.8 - 12.0	12.9 - 25.1 - 37.2 - 49.5 - 62.3 - 74.9 - 87.7 - 99.9 - 111.7 - 123.7 (12.9-12.9)
198704010808	芝	右	1400	晴	良	14:05	4歳以上400万下		1987-5-10	1	新潟	8	4歳以上400万下	(馬齢)	8	540	3	8	170	2	9	1,250	12	5.0	130	1.0	6-6	11900	25																							12.6 - 11.3 - 11.1 - 12.3 - 12.2 - 12.3 - 12.5	12.6 - 23.9 - 35.0 - 47.3 - 59.5 - 71.8 - 84.3 (12.6-12.6)
198704010809	芝	右	2200	晴	良	14:40	こけもも賞 		1987-5-10	1	新潟	8	4歳400万下	(混)(馬齢)	11	450	2	11	150	1	10	250	5	9.0	300	6.0	8-8	1570	8																							12.7 - 11.1 - 12.3 - 12.7 - 12.4 - 12.6 - 12.5 - 12.7 - 12.5 - 12.2 - 12.7	12.7 - 23.8 - 36.1 - 48.8 - 61.2 - 73.8 - 86.3 - 99.0 - 111.5 - 123.7 - 136.4 (12.7-12.7)
198704010810	芝	右	1600	晴	良	15:15	松浜特別 		1987-5-10	1	新潟	8	4歳以上400万下	(混)(別定)	1	570	4	1	260	4	8	680	10	2.0	210	3.0	1-6	5410	18																							12.7 - 11.5 - 12.1 - 11.6 - 12.2 - 12.0 - 12.0 - 12.4	12.7 - 24.2 - 36.3 - 47.9 - 60.1 - 72.1 - 84.1 - 96.5 (12.7-12.7)
198704010811	芝	右	2200	晴	良	15:50	新潟大賞典	G3	1987-5-10	1	新潟	8	4歳以上オープン	(ハンデ)	6	560	2	6	230	2	12	350	7	5.0	320	5.0	5-8	1120	4																							12.7 - 11.4 - 12.6 - 12.8 - 12.5 - 12.2 - 12.0 - 12.4 - 12.4 - 11.6 - 11.9	12.7 - 24.1 - 36.7 - 49.5 - 62.0 - 74.2 - 86.2 - 98.6 - 111.0 - 122.6 - 134.5 (12.7-12.7)
198704020101	芝	右	1200	曇	重	10:20	3歳未勝利		1987-7-18	2	新潟	1	3歳未勝利	[抽](馬齢)	2	130	1	2	100	1	5	120	2				2-5	160	1																							12.7 - 12.3 - 12.7 - 12.4 - 12.3 - 11.4	12.7 - 25.0 - 37.7 - 50.1 - 62.4 - 73.8 (12.7-12.7)
198704020102	芝	右	1800	曇	重	10:45	4歳未勝利		1987-7-18	2	新潟	1	4歳未勝利	(馬齢)	6	210	1	6	110	1	3	110	2	4.0	330	7.0	3-6	310	1																							12.3 - 11.6 - 12.5 - 12.1 - 12.4 - 12.4 - 11.9 - 12.7 - 12.5	12.3 - 23.9 - 36.4 - 48.5 - 60.9 - 73.3 - 85.2 - 97.9 - 110.4 (12.3-12.3)
198704020103	ダ	右	1000	曇	重	11:10	4歳未勝利		1987-7-18	2	新潟	1	4歳未勝利	(馬齢)	1	350	2	1	130	2	6	120	1	7.0	160	3.0	1-5	980	5																							12.5 - 11.0 - 11.8 - 12.5 - 12.6	12.5 - 23.5 - 35.3 - 47.8 - 60.4 (12.5-12.5)
198704020104	芝	右	1000	曇	重	11:35	3歳新馬		1987-7-18	2	新潟	1	3歳新馬	(混)(馬齢)	6	230	2	6	130	1	1	420	7	3.0	400	6.0	1-6	2680	10																							12.1 - 10.9 - 11.2 - 11.6 - 11.7	12.1 - 23.0 - 34.2 - 45.8 - 57.5 (12.1-12.1)
198704020105	障		2800	曇	重	12:00	障害4歳以上未勝利		1987-7-18	2	新潟	1	障害4歳以上未勝利	(馬齢)	2	140	1	2	120	1	3	350	5				2-3	920	4																								
198704020106	芝	右	1600	曇	重	13:00	4歳未勝利		1987-7-18	2	新潟	1	4歳未勝利	牝(馬齢)	12	190	1	12	130	1	11	230	3	6.0	310	7.0	8-8	1350	7																							11.9 - 11.3 - 11.5 - 12.0 - 12.4 - 12.1 - 11.9 - 13.0	11.9 - 23.2 - 34.7 - 46.7 - 59.1 - 71.2 - 83.1 - 96.1 (11.9-11.9)
198704020201	ダ	右	1000	曇	良	10:20	3歳未勝利		1987-7-19	2	新潟	2	3歳未勝利	[抽](馬齢)	1	220	1	1	140	1	4	390	5				1-4	1420	6																							13.4 - 11.8 - 12.6 - 13.2 - 13.2	13.4 - 25.2 - 37.8 - 51.0 - 64.2 (13.4-13.4)
198704020202	芝	右	1200	曇	良	10:45	3歳新馬		1987-7-19	2	新潟	2	3歳新馬	牝(馬齢)	6	120	1	6	100	1	5	120	2				5-6	160	1																							12.1 - 11.4 - 11.5 - 11.5 - 12.0 - 12.3	12.1 - 23.5 - 35.0 - 46.5 - 58.5 - 70.8 (12.1-12.1)
198704020203	芝	右	1800	曇	良	11:10	4歳未勝利		1987-7-19	2	新潟	2	4歳未勝利	(馬齢)	7	130	1	7	100	1	4	200	4	3.0	150	3.0	4-7	770	3																							12.3 - 11.7 - 13.0 - 13.1 - 12.3 - 11.8 - 11.4 - 11.5 - 12.7	12.3 - 24.0 - 37.0 - 50.1 - 62.4 - 74.2 - 85.6 - 97.1 - 109.8 (12.3-12.3)
