	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
198707010311	ダ	左	1700	小雨	不良	15:35	伊良湖特別 		1987-3-14	1	中京	3	4歳以上900万下	牝(馬齢)	8	290	1	8	140	1	2	200	3	3.0	300.0	6.0	1-4	870	3																							6.8 - 10.9 - 11.7 - 12.9 - 12.3 - 12.5 - 13.5 - 12.8 - 13.4	6.8 - 17.7 - 29.4 - 42.3 - 54.6 - 67.1 - 80.6 - 93.4 - 106.8 (6.8-6.8)
198707010401	ダ	左	1700	晴	不良	10:15	4歳以上オープン		1987-3-15	1	中京	4	4歳以上オープン	[抽](別定)	4	140	1	4	110	1	1	160	3	7.0	210.0	5.0	1-4	440	2																							6.8 - 11.5 - 12.0 - 13.0 - 12.2 - 12.6 - 13.6 - 13.2 - 12.9	6.8 - 18.3 - 30.3 - 43.3 - 55.5 - 68.1 - 81.7 - 94.9 - 107.8 (6.8-6.8)
198707010402	ダ	左	1700	晴	不良	10:40	4歳未勝利		1987-3-15	1	中京	4	4歳未勝利	(混)(馬齢)	2	590	3	2	170	3	4	250	5	5.0	130.0	1.0	2-4	2510	14																							7.1 - 11.6 - 12.3 - 12.7 - 13.0 - 12.8 - 13.5 - 13.2 - 13.0	7.1 - 18.7 - 31.0 - 43.7 - 56.7 - 69.5 - 83.0 - 96.2 - 109.2 (7.1-7.1)
198707010403	ダ	左	1000	晴	不良	11:05	4歳未勝利		1987-3-15	1	中京	4	4歳未勝利	(馬齢)	8	170	1	8	100	1	14	610	11	10.0	140.0	2.0	5-8	1210	5																							12.6 - 11.1 - 12.4 - 12.5 - 12.7	12.6 - 23.7 - 36.1 - 48.6 - 61.3 (12.6-12.6)
198707010404	芝	左	2000	晴	不良	11:30	4歳未出走		1987-3-15	1	中京	4	4歳未出走	(馬齢)	5	610	3	5	150	3	1	110	1	8.0	110.0	2.0	1-5	710	3																							12.6 - 11.0 - 11.7 - 13.1 - 13.3 - 12.7 - 12.9 - 13.0 - 12.7 - 13.0	12.6 - 23.6 - 35.3 - 48.4 - 61.7 - 74.4 - 87.3 - 100.3 - 113.0 - 126.0 (12.6-12.6)
198707010405	ダ	左	2200	晴	不良	11:55	4歳以上400万下		1987-3-15	1	中京	4	4歳以上400万下	(馬齢)	11	360	2	11	140	1	14	430	6	3.0	490.0	7.0	6-8	1890	8																							13.5 - 12.1 - 11.9 - 11.9 - 12.7 - 13.2 - 13.1 - 13.6 - 14.1 - 13.4 - 13.0	13.5 - 25.6 - 37.5 - 49.4 - 62.1 - 75.3 - 88.4 - 102.0 - 116.1 - 129.5 - 142.5 (13.5-13.5)
198707010406	ダ	左	1700	晴	重	12:55	4歳以上400万下		1987-3-15	1	中京	4	4歳以上400万下	牝(馬齢)	5	250	1	5	170	3	10	230	4	2.0	870.0	9.0	4-6	560	2																							6.8 - 11.8 - 12.0 - 13.3 - 12.9 - 12.8 - 13.3 - 13.1 - 12.9	6.8 - 18.6 - 30.6 - 43.9 - 56.8 - 69.6 - 82.9 - 96.0 - 108.9 (6.8-6.8)
198707010407	ダ	左	1000	晴	重	13:25	4歳以上400万下		1987-3-15	1	中京	4	4歳以上400万下	(馬齢)	3	2650	8	3	450	7	6	410	6	7.0	180.0	2.0	2-3	6100	23																							12.8 - 10.8 - 12.0 - 11.9 - 12.8	12.8 - 23.6 - 35.6 - 47.5 - 60.3 (12.8-12.8)
198707010408	ダ	左	1700	晴	重	13:55	鳳来寺山特別 		1987-3-15	1	中京	4	4歳以上400万下	(別定)	1	210	1	1	170	1	4	430	6				1-4	1210	6																							7.1 - 11.3 - 11.9 - 13.1 - 12.3 - 12.5 - 13.3 - 12.7 - 12.6	7.1 - 18.4 - 30.3 - 43.4 - 55.7 - 68.2 - 81.5 - 94.2 - 106.8 (7.1-7.1)
198707010409	芝	左	1200	晴	重	14:25	はなのき賞 		1987-3-15	1	中京	4	4歳400万下	(馬齢)	10	7070	16	10	1,540	14	5	270	4	4.0	580.0	8.0	3-5	1610	9																							12.4 - 10.5 - 11.6 - 12.1 - 12.4 - 12.6	12.4 - 22.9 - 34.5 - 46.6 - 59.0 - 71.6 (12.4-12.4)
198707010501	芝	左	1200	曇	重	10:15	4歳未出走		1987-3-21	1	中京	5	4歳未出走	(混)(馬齢)	2	260	2	2	130	2	3	100	1				2-3	310	1																							12.5 - 10.9 - 11.5 - 12.5 - 12.1 - 12.4	12.5 - 23.4 - 34.9 - 47.4 - 59.5 - 71.9 (12.5-12.5)
198707010502	ダ	左	1700	曇	稍重	10:40	4歳以上700万下		1987-3-21	1	中京	5	4歳以上700万下	[抽](馬齢)	2	1320	7	2	280	7	1	180	2	7.0	210.0	3.0	1-2	2170	13																							7.1 - 11.7 - 11.9 - 13.0 - 12.5 - 12.8 - 13.8 - 13.2 - 12.8	7.1 - 18.8 - 30.7 - 43.7 - 56.2 - 69.0 - 82.8 - 96.0 - 108.8 (7.1-7.1)
198707010503	ダ	左	1700	晴	稍重	11:05	4歳未勝利		1987-3-21	1	中京	5	4歳未勝利	(馬齢)	1	220	1	1	150	1	3	200	5	10.0	170.0	3.0	1-3	1630	6																							7.0 - 11.0 - 12.1 - 13.1 - 12.8 - 13.2 - 13.9 - 13.4 - 13.2	7.0 - 18.0 - 30.1 - 43.2 - 56.0 - 69.2 - 83.1 - 96.5 - 109.7 (7.0-7.0)
198707010504	ダ	左	1700	晴	稍重	11:30	4歳以上400万下		1987-3-21	1	中京	5	4歳以上400万下	(父)(馬齢)	3	150	1	3	120	1	5	190	3	1.0	240.0	6.0	3-5	660	3																							7.0 - 11.4 - 11.8 - 12.7 - 12.0 - 12.4 - 13.5 - 13.3 - 13.7	7.0 - 18.4 - 30.2 - 42.9 - 54.9 - 67.3 - 80.8 - 94.1 - 107.8 (7.0-7.0)
198707010505	ダ	左	1700	晴	稍重	11:55	4歳以上400万下		1987-3-21	1	中京	5	4歳以上400万下	牝(馬齢)	9	230	1	9	120	1	8	140	2	6.0	160.0	4.0	7-8	440	1																							7.2 - 11.2 - 12.2 - 13.0 - 12.4 - 12.5 - 13.1 - 13.0 - 13.2	7.2 - 18.4 - 30.6 - 43.6 - 56.0 - 68.5 - 81.6 - 94.6 - 107.8 (7.2-7.2)
198707010506	ダ	左	1000	曇	稍重	12:55	4歳以上400万下		1987-3-21	1	中京	5	4歳以上400万下	(馬齢)	9	450	2	9	150	2	1	130	1	10.0	260.0	6.0	1-7	550	2																							12.6 - 10.7 - 12.0 - 12.0 - 12.7	12.6 - 23.3 - 35.3 - 47.3 - 60.0 (12.6-12.6)
198707010507	ダ	左	1700	曇	稍重	13:25	4歳以上400万下		1987-3-21	1	中京	5	4歳以上400万下	(馬齢)	11	250	1	11	140	2	9	230	4	1.0	200.0	3.0	7-8	850	4																							6.9 - 11.3 - 11.7 - 13.5 - 12.1 - 12.4 - 13.6 - 13.4 - 13.9	6.9 - 18.2 - 29.9 - 43.4 - 55.5 - 67.9 - 81.5 - 94.9 - 108.8 (6.9-6.9)
198707010508	ダ	左	1700	曇	稍重	13:55	沈丁花賞 		1987-3-21	1	中京	5	4歳400万下	(混)(馬齢)	3	260	1	3	140	1	6	430	6				3-6	1500	7																							6.9 - 11.0 - 11.7 - 13.0 - 13.3 - 12.5 - 13.3 - 13.2 - 13.8	6.9 - 17.9 - 29.6 - 42.6 - 55.9 - 68.4 - 81.7 - 94.9 - 108.7 (6.9-6.9)
198707010601	ダ	左	1000	晴	良	10:15	4歳以上300万下		1987-3-22	1	中京	6	4歳以上300万下	[抽](馬齢)	4	950	5	4	240	3	3	100	1				3-4	520	3																							13.2 - 11.3 - 12.8 - 12.5 - 12.9	13.2 - 24.5 - 37.3 - 49.8 - 62.7 (13.2-13.2)
198707010602	ダ	左	1700	晴	良	10:40	4歳未出走		1987-3-22	1	中京	6	4歳未出走	(馬齢)	3	590	3	3	170	3	4	100	1				3-4	500	2																							7.1 - 10.8 - 12.0 - 13.1 - 12.9 - 13.4 - 14.6 - 14.4 - 13.9	7.1 - 17.9 - 29.9 - 43.0 - 55.9 - 69.3 - 83.9 - 98.3 - 112.2 (7.1-7.1)
198707010603	芝	左	1800	晴	稍重	11:05	4歳未勝利		1987-3-22	1	中京	6	4歳未勝利	(馬齢)	10	1400	7	10	400	7	5	470	9	11.0	390.0	6.0	5-8	8240	22																							12.8 - 11.2 - 12.5 - 12.3 - 12.4 - 12.5 - 12.6 - 12.4 - 12.3	12.8 - 24.0 - 36.5 - 48.8 - 61.2 - 73.7 - 86.3 - 98.7 - 111.0 (12.8-12.8)
198707010604	ダ	左	1000	晴	良	11:30	4歳未勝利		1987-3-22	1	中京	6	4歳未勝利	牝(馬齢)	1	830	4	1	260	5	14	150	2	12.0	210.0	3.0	1-8	1060	3																							12.7 - 10.9 - 12.0 - 12.5 - 12.7	12.7 - 23.6 - 35.6 - 48.1 - 60.8 (12.7-12.7)
198707010605	芝	左	1800	晴	稍重	11:55	4歳未勝利		1987-3-22	1	中京	6	4歳未勝利	(馬齢)	4	290	1	4	150	1	3	210	4	10.0	170.0	2.0	3-4	1220	5																							12.7 - 11.6 - 12.4 - 12.5 - 12.1 - 12.6 - 12.7 - 13.2 - 12.4	12.7 - 24.3 - 36.7 - 49.2 - 61.3 - 73.9 - 86.6 - 99.8 - 112.2 (12.7-12.7)
198707010606	ダ	左	1700	曇	良	12:55	4歳以上400万下		1987-3-22	1	中京	6	4歳以上400万下	(馬齢)	5	300	2	5	110	1	6	120	2	3.0	150.0	4.0	5-6	360	1																							7.1 - 11.3 - 11.8 - 12.6 - 12.8 - 12.9 - 13.3 - 13.4 - 13.5	7.1 - 18.4 - 30.2 - 42.8 - 55.6 - 68.5 - 81.8 - 95.2 - 108.7 (7.1-7.1)
198707010607	ダ	左	1700	曇	良	13:25	4歳以上400万下		1987-3-22	1	中京	6	4歳以上400万下	牝(馬齢)	3	320	2	3	160	2	8	270	4	1.0	840.0	8.0	3-8	1350	6																							7.2 - 11.5 - 12.1 - 13.2 - 12.6 - 12.6 - 13.6 - 13.0 - 13.1	7.2 - 18.7 - 30.8 - 44.0 - 56.6 - 69.2 - 82.8 - 95.8 - 108.9 (7.2-7.2)
198707010608	ダ	左	1700	曇	良	13:55	4歳以上400万下		1987-3-22	1	中京	6	4歳以上400万下	(馬齢)	2	480	2	2	160	2	3	430	7	1.0	200.0	4.0	2-3	9050	16																							7.1 - 12.1 - 12.6 - 13.3 - 13.0 - 12.7 - 13.4 - 12.9 - 12.7	7.1 - 19.2 - 31.8 - 45.1 - 58.1 - 70.8 - 84.2 - 97.1 - 109.8 (7.1-7.1)
198707010609	芝	左	1200	曇	良	14:25	庄内川特別 		1987-3-22	1	中京	6	4歳以上400万下	(別定)	9	420	2	9	160	2	8	200	4	6.0	170.0	3.0	5-6	1320	7																							12.6 - 10.9 - 11.3 - 12.0 - 12.0 - 12.3	12.6 - 23.5 - 34.8 - 46.8 - 58.8 - 71.1 (12.6-12.6)
198707010610	ダ	左	1700	曇	良	15:00	瀬戸特別 		1987-3-22	1	中京	6	4歳以上900万下	(ハンデ)	12	1040	6	12	300	4	3	610	12	4.0	320.0	5.0	3-8	4780	27																							7.0 - 11.4 - 11.9 - 12.9 - 12.4 - 12.4 - 13.1 - 12.9 - 12.8	7.0 - 18.4 - 30.3 - 43.2 - 55.6 - 68.0 - 81.1 - 94.0 - 106.8 (7.0-7.0)
198707010701	ダ	左	1700	晴	良	10:15	4歳未勝利		1987-3-28	1	中京	7	4歳未勝利	[抽](馬齢)	10	170	1	10	100	1	1	140	2	2.0	260.0	6.0	1-8	420	1																							7.3 - 11.4 - 12.2 - 13.9 - 13.7 - 13.6 - 14.3 - 13.4 - 13.2	7.3 - 18.7 - 30.9 - 44.8 - 58.5 - 72.1 - 86.4 - 99.8 - 113.0 (7.3-7.3)
198707010702	ダ	左	1700	晴	良	10:40	4歳以上300万下		1987-3-28	1	中京	7	4歳以上300万下	[抽](別定)	11	860	5	11	210	4	6	360	8	7.0	180.0	2.0	5-8	3940	18																							7.2 - 11.5 - 12.0 - 12.9 - 13.1 - 13.5 - 14.6 - 14.2 - 13.3	7.2 - 18.7 - 30.7 - 43.6 - 56.7 - 70.2 - 84.8 - 99.0 - 112.3 (7.2-7.2)
198707010703	芝	左	1800	晴	良	11:05	4歳未出走		1987-3-28	1	中京	7	4歳未出走	(馬齢)	8	980	4	8	270	6	2	130	1	4.0	180.0	4.0	2-8	240	1																							13.0 - 12.2 - 13.4 - 12.8 - 12.5 - 12.3 - 12.1 - 12.4 - 12.1	13.0 - 25.2 - 38.6 - 51.4 - 63.9 - 76.2 - 88.3 - 100.7 - 112.8 (13.0-13.0)
198707010704	ダ	左	1700	晴	良	11:30	4歳未勝利		1987-3-28	1	中京	7	4歳未勝利	牝(馬齢)	10	1260	3	10	330	4	2	620	8	9.0	1,650	12.0	2-7	7640	20																							7.1 - 11.5 - 12.0 - 13.3 - 13.2 - 12.7 - 13.7 - 13.6 - 13.3	7.1 - 18.6 - 30.6 - 43.9 - 57.1 - 69.8 - 83.5 - 97.1 - 110.4 (7.1-7.1)
198707010705	ダ	左	1700	曇	良	11:55	4歳未勝利		1987-3-28	1	中京	7	4歳未勝利	(馬齢)	7	490	4	7	210	3	2	230	4	1.0	270	5.0	2-7	540	2																							6.9 - 11.8 - 12.9 - 13.6 - 13.0 - 12.6 - 13.2 - 12.7 - 13.0	6.9 - 18.7 - 31.6 - 45.2 - 58.2 - 70.8 - 84.0 - 96.7 - 109.7 (6.9-6.9)
198707010706	ダ	左	1000	晴	良	12:55	4歳以上400万下		1987-3-28	1	中京	7	4歳以上400万下	(馬齢)	5	430	2	5	200	2	4	220	3	2.0	690	10.0	4-4	1070	6																							12.8 - 11.0 - 12.1 - 12.4 - 12.5	12.8 - 23.8 - 35.9 - 48.3 - 60.8 (12.8-12.8)
198707010707	ダ	左	1700	晴	良	13:25	4歳以上400万下		1987-3-28	1	中京	7	4歳以上400万下	牝(馬齢)	15	920	4	15	210	3	9	150	2	1.0	240	4.0	5-8	820	4																							7.0 - 11.1 - 12.1 - 13.2 - 12.8 - 12.6 - 13.4 - 13.3 - 13.6	7.0 - 18.1 - 30.2 - 43.4 - 56.2 - 68.8 - 82.2 - 95.5 - 109.1 (7.0-7.0)
198707010708	ダ	左	1000	晴	良	13:55	4歳以上400万下		1987-3-28	1	中京	7	4歳以上400万下	(馬齢)	2	170	1	2	100	1	9	150	2	5.0	150	3.0	2-6	440	1																							12.7 - 10.9 - 12.2 - 12.1 - 12.3	12.7 - 23.6 - 35.8 - 47.9 - 60.2 (12.7-12.7)
198707020101	ダ	左	1000	雨	稍重	10:00	3歳未勝利		1987-6-20	2	中京	1	3歳未勝利	[抽](馬齢)	5	140	1	5	100	1	6	150	3	9.0	110	2.0	5-6	410	2																							12.9 - 11.3 - 12.5 - 12.9 - 12.8	12.9 - 24.2 - 36.7 - 49.6 - 62.4 (12.9-12.9)
198707020102	芝	左	1800	雨	稍重	10:25	4歳未勝利		1987-6-20	2	中京	1	4歳未勝利	牝(馬齢)	1	720	4	1	270	4	11	190	2	4.0	290	6.0	1-6	1480	8																							12.2 - 11.3 - 11.9 - 12.2 - 12.4 - 12.4 - 12.4 - 12.8 - 12.5	12.2 - 23.5 - 35.4 - 47.6 - 60.0 - 72.4 - 84.8 - 97.6 - 110.1 (12.2-12.2)
198707020103	ダ	左	1700	雨	重	10:55	4歳未勝利		1987-6-20	2	中京	1	4歳未勝利	(混)(馬齢)	9	2960	7	9	570	7	8	180	3	1.0	160	1.0	4-5	4490	15																							6.9 - 10.7 - 12.1 - 13.0 - 12.8 - 12.6 - 13.6 - 14.0 - 14.3	6.9 - 17.6 - 29.7 - 42.7 - 55.5 - 68.1 - 81.7 - 95.7 - 110.0 (6.9-6.9)
198707020104	芝	左	1200	雨	稍重	11:25	4歳未勝利		1987-6-20	2	中京	1	4歳未勝利	(馬齢)	14	400	2	14	200	3	18	240	4	11.0	370	7.0	7-8	730	3																							11.8 - 10.9 - 11.3 - 11.4 - 12.1 - 12.2	11.8 - 22.7 - 34.0 - 45.4 - 57.5 - 69.7 (11.8-11.8)
198707020105	障		2800	曇	稍重	11:55	障害4歳以上未勝利		1987-6-20	2	中京	1	障害4歳以上未勝利	(馬齢)	3	920	4	3	270	5	2	120	1	1.0	660	9.0	2-3	720	3																								
198707020106	ダ	左	1700	小雨	重	12:55	4歳400万下		1987-6-20	2	中京	1	4歳400万下	(馬齢)	12	2910	10	12	440	9	1	140	1	5.0	150	2.0	1-6	2020	8																							7.0 - 10.6 - 11.9 - 13.0 - 13.1 - 12.7 - 12.5 - 12.8 - 12.9	7.0 - 17.6 - 29.5 - 42.5 - 55.6 - 68.3 - 80.8 - 93.6 - 106.5 (7.0-7.0)
198707020107	ダ	左	1700	小雨	重	13:25	4歳以上400万下		1987-6-20	2	中京	1	4歳以上400万下	(馬齢)	3	1940	9	3	350	6	5	200	3	14.0	150	1.0	2-3	3630	15																							6.9 - 10.6 - 11.8 - 12.4 - 13.4 - 13.2 - 13.6 - 13.6 - 13.1	6.9 - 17.5 - 29.3 - 41.7 - 55.1 - 68.3 - 81.9 - 95.5 - 108.6 (6.9-6.9)
198707020108	ダ	左	1700	小雨	重	13:55	4歳以上400万下		1987-6-20	2	中京	1	4歳以上400万下	(馬齢)	13	880	4	13	250	4	2	140	1	3.0	1,130	14.0	1-7	670	2																							6.7 - 10.7 - 11.6 - 12.4 - 13.6 - 12.9 - 13.1 - 13.6 - 13.6	6.7 - 17.4 - 29.0 - 41.4 - 55.0 - 67.9 - 81.0 - 94.6 - 108.2 (6.7-6.7)
198707020109	芝	左	2000	雨	稍重	14:30	ぶっぽうそう特別 		1987-6-20	2	中京	1	4歳400万下	牝(馬齢)	6	230	1	6	120	1	2	180	2	5.0	290	7.0	2-6	960	4																							12.4 - 11.4 - 12.1 - 12.8 - 13.4 - 13.1 - 12.3 - 11.8 - 12.0 - 11.9	12.4 - 23.8 - 35.9 - 48.7 - 62.1 - 75.2 - 87.5 - 99.3 - 111.3 - 123.2 (12.4-12.4)
