rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	13		ガーネットローズ	牡4	56.0		御神本訓	1:28.2		3-3-3	39.2	1.2	1	503	-3		田中正人		西村健	100.0
2	1	2		モンゲープリンセス	牝5	54.0		本田正重	1:29.0	4.0	4-4-4	39.9	20.7	3	475	-2		上杉昌宏		須山悟至	40.0
3	4	8		サイレンスディガ	牝5	54.0		遠藤健太	1:29.4	2.0	5-5-5	39.9	43.0	8	422	-1		遠藤茂		（株）ファーストビ	25.0
4	2	4		ゴールドジャイアン	牡6	56.0		笹川翼	1:29.5	1/2	1-1-1	40.9	5.9	2	486	-4		須田和伸		熊谷貴之	15.0
5	8	16		コモンセンス	牝4	54.0		東原悠善	1:29.6	1/2	8-6-7	39.7	288.0	15	470	-1		岡野尚光		（株）馬事学院	10.0
6	5	9		イエスペガサス	牝6	54.0		有年淳	1:29.6	クビ	11-10-9	39.1	64.0	10	447	-3		佐々木洋		瀬戸竜男	
7	5	10		サンセットニース	セ4	56.0		的場文男	1:29.6	アタマ	9-11-11	39.0	38.6	6	440	6		高野毅		長浜和也	
8	7	14		ヤマトディオーサ	牝5	54.0		酒井忍	1:29.6	クビ	14-15-15	38.6	41.7	7	435	-5		久保杉隆		（有）巽興商	
9	3	5		トーホウピアノ	牝5	54.0		小林拓未	1:29.6	クビ	6-7-6	39.7	248.1	14	419	1		佐藤壽		酒井孝敏	
10	6	12		カレンドゥラ	牝5	54.0		坂井英光	1:29.8	3/4	15-13-12	39.0	314.4	16	460	-3		栗田泰昌		永山和夫	
11	2	3		バーディーチャンス	牝4	53.0		藤本現暉	1:29.8	ハナ	10-8-8	39.6	133.3	11	447	-1		高橋清顕		吉田照哉	
12	6	11		ホワイトフォース	牝4	54.0		加藤和博	1:30.0	1.0	12-14-14	39.0	178.3	12	448	10		高岩孝敏		井上久光	
13	1	1		ユイフェンネル	牡4	56.0		松崎正泰	1:30.9	4.0	16-16-16	39.5	210.1	13	479	-1		岡野尚光		（有）トニー企画	
14	4	7		アルティスタエース	牡4	56.0		和田譲治	1:31.2	1.3/4	7-9-10	40.8	31.1	5	455	-2		村上頼章		村上憲政	
15	3	6		サブノエガオ	牝6	54.0		横川怜央	1:31.6	2.0	1-2-2	43.0	54.3	9	446	-5		的場直之		中川三郎	
16	8	15		マインキング	牡4	56.0		森泰斗	1:31.6	ハナ	13-12-13	40.9	21.1	4	488	-2		松浦裕之		峰哲馬	
