rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		コウシュハヨナ	牝3	600.0		船山蔵人	2:01.2				5.0	3	1060	-7		大友栄人		広瀬豪	13.0
2	8	9		レジェンドボス	牡3	620.0		西謙一	2:04.9				22.0	8	974	17		西弘美		（株）北西ファーム	3.2
3	4	4		マオノクイーン	牝3	600.0		西将太	2:11.6				10.6	6	1027	-3		松井浩文		秋田忍	1.5
4	2	2		マンテン	牝3	600.0		村上章	2:17.9				7.6	5	1021	2		服部義幸		村上貴擁俊	1.0
5	5	5		サカノライデン	牡4	620.0		菊池一樹	2:30.1				42.8	9	1024	-5		村上慎一		大阪武	0.6
6	1	1		ウンリュウタロウ	牡3	620.0		阿部武臣	2:33.4				16.9	7	979	-10		山本正彦		（株）青海建設	
7	8	10		タワノブラック	牡3	620.0		長澤幸太	2:36.1				2.9	1	1015	21		大河原和		藤巻厚	
8	7	7		ドラゴンボーイ	牡3	620.0		鈴木恵介	2:41.2				7.4	4	964	-23		長部幸光		小向勝司	
9	7	8		ヤエザクラ	牝3	600.0		渡来心路	2:52.4				4.6	2	1008	29		今井茂雅		安藤正人	
10	3	3		キョウエイセンプー	牡4	620.0		赤塚健仁	3:27.3				100.3	10	973	6		森芳浩		亀田英二	
