waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016105283	ココリアッピア			05217	田中学	05715	北野真弘	450	0
2	2	2017105262	ダイヤモンドライフ			a029e	笹田知宏	a03a2	石橋満	505	9
3	3	2017101476	ラブカレン			05364	大山真吾	05482	茂崎正善	462	-5
4	4	2018103037	リーベ			05328	下原理	a02ca	橋本忠明	460	0
5	5	2014106414	キョウトブッサ			05530	杉浦健太	a03a3	大山寿文	496	-5
6	6	2018102827	エコロキング			05390	吉村智洋	a02cf	保利良平	443	1
7	7	2018106043	エピックデイ			a024c	中田貴士	05478	野田忍	449	7
7	8	2015104389	オークレール			a0259	高畑皓一	05590	長倉功	428	0
8	9	2017100347	ディムッター			a0488	大山龍太	a0265	山元博徳	470	-6
8	10	2017103675	マーティンリボーン			05544	田野豊三	05395	中塚猛	426	4
