waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019103627	アダマスミノル	牡3	56.0	01116	藤岡康	01078	北出	482	-12
1	2	2019102608	テイエムシルバー	牡3	56.0	01037	太宰	01033	木原	470	-16
2	3	2019104165	メイショウヤナガセ	牡3	54.0	01185	小沢	01083	松永昌	472	2
2	4	2019104635	シャドウアイル	牡3	56.0	01163	坂井	01151	斉藤崇	472	0
3	5	2019100906	ミルニュイ	牝3	54.0	01174	岩田望	01181	茶木	522	10
3	6	2019103713	メイショウトワニ	牝3	54.0	01147	城戸	01042	安達	414	-14
4	7	2019103601	ダイナミックリュウ	牡3	56.0	01018	和田竜	01130	吉村	484	-2
4	8	2019101824	ミラクルスター	セ3	56.0	00894	小牧太	01040	服部	488	-8
5	9	2019101024	タガノヴァレンチ	牝3	54.0	01171	西村淳	01066	岡田	456	-2
5	10	2019110061	モズブーナー	牝3	50.0	01193	今村	01002	音無	476	-2
6	11	2019101533	フクノエヴリー	牡3	56.0	01168	富田暁	01161	武英	542	16
6	12	2019102605	ワンダートリガー	牡3	56.0	01141	中井	01151	斉藤崇	484	-2
7	13	2019102520	ファイブジー	牡3	54.0	01191	松本	01151	斉藤崇	458	-4
7	14	2019100605	ヤマニンモノポリー	牡3	53.0	01195	川端	01033	木原	504	6
8	15	2019102823	ハギノルーク	牡3	56.0	01010	柴田未	01046	鮫島	454	-6
8	16	2019103079	ディープギルドン	牡3	53.0	01199	角田河	01099	本田	514	2
