rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		サクラノハナビラ	牝5	54.0		高橋哲也	1:39.6		4-4-3-2	38.6	8.4	3	438	4		牛房栄吉		田頭勇貴	100.0
2	6	6		マイネルドゥーナ	牡5	56.0		見越彬央	1:39.7	3/4	1-1-1-1	38.7	4.9	2	504	-3		酒井一則		牧野晋悟	35.0
3	8	11		ルフレシャンス	牝4	54.0		野澤憲彦	1:39.8	クビ	6-7-4-4	38.6	11.5	4	454	0		佐々木清		阿部憲三	20.0
4	1	1		サルトグリーン	牝4	54.0		水野翔	1:39.9	3/4	7-6-7-6	38.4	14.4	5	393	-2		工藤伸輔		北原大史	15.0
5	6	7		ナヴラトリ	牝7	50.0		中島良美	1:40.2	1.1/2	9-9-9-7	38.4	15.2	6	454	-1		川村守男		田上雅春	10.0
6	3	3		シェナノブチ	牡5	56.0		国分祐仁	1:40.4	1.0	3-3-6-5	39.1	73.9	9	402	1		冨田敏男		冨田藤男	
7	5	5		トーセンゴーランド	牡4	56.0		吉留孝司	1:40.6	1.0	5-5-5-8	39.3	22.9	7	464	-1		横山保		稲原雄二	
8	2	2		カネコメヒカル	牡4	56.0		岡村健司	1:40.6	アタマ	8-8-8-9	38.8	38.7	8	454	5		椎名廣明		高岡義雄	
9	7	8		カシノスイープ	牝6	54.0		秋元耕成	1:40.8	1.1/2	2-2-2-3	39.8	1.6	1	495	8		鹿沼良和		柏木務	
10	8	10		ククシカ	牝4	53.0		中越琉世	1:41.4	3.0	10-10-10-10	39.1	185.6	11	453	3		山越光		篠原徹	
11	4	4		ヴィルフォーマ	牡4	56.0		酒井忍	1:41.9	2.1/2	11-11-11-11	39.4	176.3	10	446	-8		村田六郎		長浜和也	
