rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		セイウンソルジャー	牡3	58.0		森泰斗	2:28.3		4-4-3-2	40.9	1.3	1	528	-7		小澤宏次		西山茂行	180.0
2	7	7		シナリオライン	牡4	56.0		山林堂信	2:28.4	3/4	3-3-4-4	40.9	44.2	7	510	0		平田正一		岡田竜二	72.0
3	1	1		ヤンヤノカッサイ	牡3	56.0		本田正重	2:28.8	2.0	2-2-2-1	41.4	4.0	2	517	0		高月賢一		（有）トニーステー	45.0
4	3	3		インヴィジブル	牡7	56.0		仲野光馬	2:29.9	5.0	9-8-5-5	41.8	19.4	4	462	2		玉井勝		廣川正之	27.0
5	5	5		ネオマイア	牝4	54.0		山崎誠士	2:30.0	クビ	1-1-1-3	42.8	22.0	5	467	-3		山崎裕也		梶原哲朗	18.0
6	8	10		ツルガオウ	牡6	56.0		石崎駿	2:31.3	6.0	10-10-10-10	42.5	12.7	3	489	-4		矢野義幸		西村亮二	
7	2	2		トラインコンパス	牡4	56.0		福原杏	2:31.4	クビ	8-9-8-7	43.1	146.6	8	427	-10		山越光		松谷翔太	
8	8	9		フルクトゥス	牡4	56.0		岡村健司	2:31.4	クビ	7-7-9-8	43.1	198.3	9	450	-5		伊藤滋規		組）滋友会	
9	4	4		ワンダーウノ	セ7	56.0		臼井健太	2:31.5	クビ	5-6-6-6	43.3	29.6	6	497	15		稲益貴弘		（株）レックス	
10	6	6		マメシボリ	セ4	56.0		増田充宏	2:31.7	1.1/2	6-5-7-9	43.4	240.1	10	429	7		宮下靖旨		薄井隆博	
