waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017102227	フェイスタロー			05300	葛山晃平	a02f5	川添明弘	426	-2
2	2	2016101543	ウラカワノオト			a0194	鈴木太一	a02c5	加藤和義	452	4
3	3	2016102484	ハクサンモジャ			05333	堀場裕充	a02c5	加藤和義	457	-2
4	4	2017106735	センノベステス			a0205	田知弘久	a02b7	中川雅之	471	3
5	5	2016102414	カズマッケンリー			a00d0	池田敦	05390	高橋俊之	419	-1
6	6	2017100495	ミスマチルダ			05299	吉原寛人	a02b7	中川雅之	462	3
7	7	2017102879	トネール			05301	吉田晃浩	05160	佐藤茂	430	0
7	8	2013102848	グランジャー			05332	平瀬城久	05553	黒木豊	514	-5
8	9	2016103274	エイトマイル			a0034	沖静男	a01c1	井樋一也	520	0
8	10	2015102307	ソールライト			a0199	服部大地	a02f5	川添明弘	497	-5
