rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		プリンスカノン	牡3	56.0		宮川実	1:25.9		5-4-4-3	40.7	4.4	2	493	14		打越勇児		中地賢次郎	50.0
2	6	8		アイアムジュピター	牡7	56.0		西川敏弘	1:26.1	1.0	2-2-2-1	41.8	1.6	1	515	1		東原己俊		高橋貢	17.5
3	5	5		モンセラーテ	牡3	56.0		多田羅誠	1:26.2	クビ	3-3-3-4	41.1	8.2	4	473	0		別府真司		中地賢次郎	10.0
4	7	9		マーチャンスルー	牝5	54.0		岡村卓弥	1:26.4	3/4	1-1-1-2	42.2	5.4	3	439	-3		雑賀正光		庄司紫紀	7.5
5	5	6		デイトナビーム	牝4	53.0		妹尾将充	1:27.6	6.0	7-7-7-5	41.4	34.8	5	390	-1		目迫大輔		北原光一郎	5.0
6	8	12		ヴィルフォーマ	牡5	54.0		別府真衣	1:28.3	3.0	8-8-8-7	41.7	126.3	9	459	-10		那俄性哲		長浜和也	
7	1	1		クイーンズサエ	牝5	54.0		西森将司	1:29.1	4.0	9-9-9-9	42.1	218.8	11	451	-2		西山裕貴		三田正眞	
8	7	10		フェスティヴワール	牡7	53.0		岡遼太郎	1:29.4	1.1/2	4-5-5-6	43.9	94.9	7	477	6		中西達也		山地真吾	
9	2	2		ラピッドリーベルン	牝3	51.0		塚本雄大	1:29.5	1/2	6-6-6-8	43.5	159.1	10	401	0		胡本友晴		（株）アネモネ	
10	8	11		ノーブルサイレンス	牝10	54.0		石本純也	1:29.6	クビ	10-11-12-12	42.2	371.3	12	433	-5		宗石大		下妻正次郎	
11	6	7		ククルティハール	牝4	54.0		木村直輝	1:29.6	アタマ	12-10-10-10	42.5	120.1	8	450	1		細川忠義		門脇ゆり	
12	3	3		レイカサンライズ	牝4	50.0		濱尚美	1:30.2	3.0	11-12-11-11	42.8	37.3	6	442	-4		那俄性哲		組）駿馬会	
