rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ムーンライトリバー	牝3	54.0		山本政聡	1:47.7		1-1-1-1	36.8	4.9	3	426	-4		櫻田康二		山口正行	150.0
2	8	11		トゥーナブロッサム	牡3	56.0		阿部英俊	1:48.4	4.0	11-10-7-4	36.9	10.8	4	474	3		斉藤雄一		薄井隆博	42.0
3	1	1		カフジリブラ	牡3	57.0		菅原辰徳	1:48.4	クビ	4-4-4-2	37.2	4.0	2	451	11		瀬戸幸一		酒井孝敏	24.0
4	6	8		マイロングタイム	牡3	56.0		村上忍	1:48.6	3/4	9-8-6-3	37.2	12.1	5	461	5		千葉幸喜		佐藤良二	15.0
5	3	3		リュウノルフィ	牡3	56.0		坂口裕一	1:48.6	クビ	6-6-8-5	37.1	13.7	6	453	5		板垣吉則		蓑島竜一	9.0
6	2	2		フィドル	牝3	54.0		南郷家全	1:49.0	2.1/2	12-12-10-7	37.3	108.2	11	430	4		斉藤雄一		山本武司	
7	8	12		アーリンアーリン	牝3	54.0		山本聡哉	1:49.1	1/2	10-11-11-11	37.0	2.3	1	427	-6		畠山信一		吉田勝利	
8	5	6		リュッカ	牝3	54.0		岩本怜	1:49.7	4.0	2-2-2-6	38.6	48.9	8	417	4		三野宮通		星加浩一	
9	4	4		ダイメイティアラ	牝3	54.0		大坪慎	1:49.8	クビ	5-5-5-10	38.5	54.5	9	458	-2		橘友和		宮本孝一	
10	7	9		モンサンチェロ	セ3	56.0		高橋悠里	1:50.0	1.1/4	8-9-12-12	37.5	250.2	12	461	-12		飯田弘道		徳田直樹	
11	7	10		フレンドピース	牝3	54.0		鈴木祐	1:50.0	ハナ	3-3-3-8	38.8	88.3	10	436	0		櫻田康二		横尾晴人	
12	6	7		ホワイトエース	牝3	54.0		高松亮	1:50.1	3/4	7-7-9-9	38.5	17.3	7	454	-2		佐藤雅彦		栗山正	
