rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ヴィヴィアナガール	牝4	54.0		丸山真一	1:30.8		2-2-1	39.5	3.0	2	489	1		坂口義幸		生田敏成	30.0
2	7	9		リーゼロッテ	牝4	54.0		岡部誠	1:30.8	アタマ	5-5-3	39.1	2.7	1	420	-2		藤ヶ崎一		玉田博志	7.5
3	5	5		ベルリラ	牝4	54.0		柿原翔	1:31.1	1.1/2	6-6-4	39.1	3.5	3	423	0		坂口義幸		谷謙介	3.6
4	1	1		アークタマ	牡6	56.0		友森翔太	1:31.5	2.0	1-1-2	40.3	9.7	4	502	0		坂口義幸		（株）コルテックス	2.4
5	2	2		ヴァンヴィーノ	牝5	53.0		宮下瞳	1:31.7	3/4	4-4-5	40.2	92.1	9	487	-2		藤ヶ崎一		小島吉彦	1.5
6	8	10		フェアサニー	牝4	54.0		加藤誓二	1:32.3	3.0	8-7-8	39.0	155.7	10	439	0		荒巻透		（同）ＪＰＮ技研	
7	7	8		トーセンフォース	牡4	56.0		加藤聡一	1:32.4	クビ	10-10-10	38.7	51.5	8	496	-2		藤ヶ崎一		荒川将一	
8	4	4		スターラスベガス	牡4	55.0		木之前葵	1:32.7	1.1/2	9-7-7	39.4	12.8	5	465	-3		井手上慎		江津和人	
9	8	11		ガンバレアナコンダ	牝5	54.0		尾崎章生	1:32.8	1/2	7-7-8	39.5	243.5	11	395	-3		植松則幸		（株）ファーストビ	
10	6	7		サノノスカイ	牡4	56.0		山田祥雄	1:33.2	2.0	11-11-11	38.7	44.0	7	453	4		田中敏和		（株）ファーストビ	
11	6	6		スカイヘルキャット	牝4	54.0		大畑雅章	1:33.6	2.0	3-3-5	42.1	43.0	6	441	-4		井手上慎		原口厚三	
