日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/10/16	曇	2	9	8	9	74.4	7	7	54.0	良	1:37.8	4.2	7-7-8-7	0.0-41.0	42.5	佐賀	202155101602	C2ー27組	movie.html?race_id=202155101602	05548	竹吉徹	ダ	1400	427	5	0.0
2021/10/02	晴	6	9	3	3	69.0	7	7	54.0	良	1:36.2	2.8	6-4-4-5	0.0-40.3	42.8	佐賀	202155100206	C2ー25組	movie.html?race_id=202155100206	05548	竹吉徹	ダ	1400	422	-3	0.0
2021/09/11	曇	11	12	4	4	43.3	9	5	54.0	良	1:28.3	1.7	9-9-7-7	0.0-40.0	40.7	佐賀	202155091111	ドリームシリーズ	movie.html?race_id=202155091111	05548	竹吉徹	ダ	1300	425	0	1.8
2021/09/01	晴	12	12	5	6	294.4	12	10	54.0	良	0:58.8	4.2	9-8	0.0-36.1	38.5	佐賀	202155090112	夏のウーマんチャンス	movie.html?race_id=202155090112	05548	竹吉徹	ダ	900	425	-1	0.0
2021/08/07	雨	11	12	5	5	17.4	5	10	54.0	重	0:59.5	1.9	8-8	0.0-38.4	38.9	佐賀	202155080711	ドリームシリーズ	movie.html?race_id=202155080711	05548	竹吉徹	ダ	900	426	1	0.0
2021/07/10	曇	10	12	8	12	51.0	7	8	54.0	不	0:57.7	1.8	6-8	0.0-37.1	37.9	佐賀	202155071010	ドリームシリーズ	movie.html?race_id=202155071010	05548	竹吉徹	ダ	900	425	-2	0.0
2021/06/27	曇	10	12	5	6	14.0	4	9	54.0	良	1:31.2	2.8	8-7-7-8	0.0-40.8	42.6	佐賀	202155062710	ウーマんチャンス	movie.html?race_id=202155062710	05548	竹吉徹	ダ	1300	427	-1	0.0
2021/06/12	曇	2	10	8	9	106.4	10	5	54.0	良	1:35.7	1.8	5-4-3-2	0.0-40.3	41.8	佐賀	202155061202	C2ー16組	movie.html?race_id=202155061202	05548	竹吉徹	ダ	1400	428	-3	1.8
2021/05/29	晴	3	10	7	7	99.6	10	8	53.0	重	1:30.9	4.3	9-9-9-9	0.0-39.0	41.3	佐賀	202155052903	C2ー17組	movie.html?race_id=202155052903	05601	金山昇馬	ダ	1300	431	3	0.0
2021/05/03		2	0	5	6				53.0							佐賀	202155050302	C2ー15組	movie.html?race_id=202155050302	05601	金山昇馬	ダ	1300	計不		0.0
