rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ゴルトグランツ	牡5	56.0		石川倭	1:55.5		4-5-3-2	38.8	1.4	1	492	3		真島元徳		藪内正次	50.0
2	3	3		ツウカイステラ	牝5	54.0		鮫島克也	1:55.8	1.1/2	3-3-1-1	39.5	11.5	5	472	3		真島元徳		木村直樹	15.0
3	4	4		レッドリュンヌ	牝8	54.0		倉富隆一	1:56.1	1.1/2	6-6-4-3	39.3	10.9	4	445	4		中川竜馬		豊島愛子	8.0
4	7	8		ゴールドブリオン	牡5	56.0		竹吉徹	1:56.3	1.0	10-9-7-6	38.8	7.9	3	428	1		山田義人		（株）本城	4.0
5	7	7		ナンヨーアイゼン	牝4	54.0		田中直人	1:57.0	4.0	7-7-5-5	39.8	6.2	2	466	-2		矢野久美		井堀一男	3.0
6	5	5		ヘンシン	牡4	56.0		出水拓人	1:57.4	2.0	2-2-2-4	41.0	124.1	9	451	9		大島静夫		重松慶城	
7	6	6		ナゲキッス	牝4	54.0		川島拓	1:58.7	7.0	8-8-10-9	41.1	135.1	10	447	0		大垣敏夫		野口幸八	
8	8	9		ナンブホマレ	牡7	54.0		岩永千明	1:58.8	1/2	9-10-9-7	40.9	51.2	7	503	7		山下定文		西村專次	
9	2	2		キナコ	牝6	51.0		飛田愛斗	1:59.3	2.1/2	5-4-6-8	42.4	22.2	6	414	0		渡辺博文		八坂照夫	
10	1	1		バルダッキーノ	セ7	56.0		小松丈二	2:01.4	大	1-1-8-10	44.6	81.2	8	492	4		松島壽		（同）ＪＰＮ技研	
