waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017104420	フェイバリット			05590	藤本現暉	a034c	高野毅	455	-8
2	2	2016104040	ヤギリオーディン			a01d5	庄司大輔	05717	張田京	506	4
3	3	2014100905	イイデファイナル			05524	笹川翼	05208	岡林光浩	514	-8
4	4	2015102781	ネコマレー			05199	左海誠二	a02af	渡辺貴光	446	-3
5	5	2016105259	モードフランス			05443	本田正重	a02f0	山下貴之	450	-10
6	6	2016103030	ノボリターン			05455	町田直希	05489	坂本昇	483	9
7	7	2018103896	キャッスルヒーロー			05562	岡村健司	05742	米谷康秀	471	4
7	8	2015105664						05717	張田京	57	
8	9	2014102353	フェリスアロー			a01fb	山口達弥	05436	林正人	499	1
8	10	2013110068	マテラリードル			a02e6	仲野光馬	05526	渡辺薫	513	-4
