rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		クラトキン	牡6	56.0		長谷部駿	1:33.3		7-7-5-6	40.5	2.6	1	463	-1		高馬元紘		倉見利弘	50.0
2	8	9		ロードミラージュ	牡5	56.0		川原正一	1:33.6	1.3/4	10-10-7-7	40.5	14.4	6	438	4		住吉朝男		組）オールザベスト組	20.0
3	8	10		モッチリ	牡4	56.0		廣瀬航	1:33.6	クビ	4-4-4-2	41.0	15.9	7	490	2		山元博徳		竹田和博	12.5
4	4	4		フロムミートゥユー	牝9	54.0		小谷周平	1:34.0	2.1/2	3-3-3-3	41.6	4.2	2	477	-2		土屋洋之		小橋亮太	7.5
5	3	3		ダニエル	牡6	56.0		松木大地	1:34.1	1/2	6-6-6-5	41.4	64.1	10	499	-5		三宅直之		（株）ファーストビ	5.0
6	1	1		ワンダーハスラット	セ6	56.0		田野豊三	1:34.2	クビ	1-1-1-1	42.0	5.5	3	486	-1		田中範雄		山本能成	
7	7	8		ヤマタケフリーダム	牡5	56.0		吉村智洋	1:35.0	5.0	9-9-8-7	42.0	8.6	5	469	3		長南和宏		山中和子	
8	5	5		リュウチャン	牡10	56.0		中田貴士	1:35.1	3/4	8-8-10-10	42.0	55.2	9	463	1		野田忍		田上雅春	
9	7	7		ヒナハナ	牝5	54.0		大柿一真	1:35.3	1.0	2-2-2-4	42.9	24.8	8	446	-3		徳本慶一		荒川三代子	
10	2	2		ジツリキダッシュ	牡6	56.0		下原理	1:35.3	ハナ	5-4-9-9	42.5	7.1	4	492	1		織田誠		（株）ファーストビ	
