waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	オオゾラゴールド			a005c	藤野俊一	a01ee	金山明彦	1011	22
2	2	horse	ミュリーネー			a0254	菊池一樹	a01ee	金山明彦	947	-2
3	3	horse	コウシュハメモリー			a0061	藤本匠	a0078	平田義弘	833	0
4	4	horse	アアモンドダイヤ			a0066	松田道明	a0225	小林長吉	998	15
5	5	horse	シンエイリリー			a0437	金田利貴	a006b	久田守	881	-9
6	6	1989105071	ミナミジュウジセイ			a028e	西将太	a028d	西弘美	941	26
7	7	horse	ダテヒホウ			a0110	鈴木恵介	a006a	服部義幸	899	-5
7	8	horse	グレイスダイマオー			a0268	渡来心路	a01da	大友栄人	1029	-5
8	9	horse	ワタシハヒマワリ			a0111	阿部武臣	a006c	今井茂雅	845	0
8	10	horse	テッチャン			a028c	島津新	a022f	岩本利春	893	21
