waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	ハマノダイマオー			a022b	船山蔵人	a022e	松井浩文	1117	-2
2	2	horse	フナノダイヤモンド			a0066	松田道明	a0089	西邑春夫	1062	-1
3	3	horse	センリョウボス			a0111	阿部武臣	a0262	坂本東一	1058	26
4	4	horse	ジェイセリナ			a005c	藤野俊一	a0078	平田義弘	1112	7
5	5	1982501121	コウテイ			a022c	西謙一	a01d9	槻舘重人	1135	-3
6	6	horse	アーティウィング			a028d	赤塚健仁	a0262	坂本東一	1035	-3
7	7	horse	アアモンドキーマン			a0437	金田利貴	a0225	小林長吉	1119	13
7	8	horse	コウシュハボブ			a028e	西将太	a022e	松井浩文	1060	-4
8	9	horse	オレワチャンピオン			a0254	菊池一樹	a024e	中島敏博	1055	1
8	10	horse	ジェイカトレア			a0061	藤本匠	a0078	平田義弘	1112	14
