waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014102499	アルチレイロ			05404	御神本訓	05331	山崎尋美	479	2
2	2	2015103141	ケイティーセキトバ			a041d	篠谷葵	a0179	岡田一男	494	4
3	3	2014104967	バルミーゴーラ			05399	和田譲治	05742	米谷康秀	494	6
3	4	2015104435	ジュンパッション			05199	左海誠二	05609	小久保智	466	-13
4	5	2015104372	シュバルツリッター			05488	本橋孝太	05609	小久保智	456	7
4	6	2016103197	シックザール			05563	櫻井光輔	05439	河津裕昭	507	-2
5	7	2017100521	ウィーンソナタ			05599	池谷匠翔	05302	内田勝義	493	0
5	8	2016103341	パイロジェン			05342	森泰斗	05552	高月賢一	442	-4
6	9	2014105805	バルコラベーロ			a0486	神尾香澄	a0165	山田正実	486	10
6	10	2016105676	シゲルルビー			a0257	伊藤裕人	a02a8	鈴木義久	494	6
7	11	2016105836	ゲイムスター			05365	山崎誠士	05569	田島寿一	490	5
7	12	2015103042	イサチルルンルン			a0420	古岡勇樹	05687	栗林信文	491	29
8	13	2015102789	ジオパークボス			05524	笹川翼	05388	佐々木仁	453	-2
8	14	2014104123	グローリアスペルレ			05380	矢野貴之	05681	新井清重	462	4
