waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017105830	ピュアスマート			a0420	古岡勇樹	a0293	武井和実	430	3
2	2	2017105974	カルテベイビー			05563	櫻井光輔	a02d8	山崎裕也	461	1
3	3	2018101584	ネレイスフラッシュ			a0257	伊藤裕人	a02ab	加藤誠一	389	7
4	4	2015104501	フライトゥザムーン			05443	本田正重	05681	新井清重	491	-3
5	5	2017104089	レディフォリア			05599	池谷匠翔	05569	田島寿一	458	6
5	6	2016106216	タンレイ			05524	笹川翼	05670	林隆之	450	4
6	7	2017103650	タマモゼーゼマン			05540	達城龍次	00873	野口孝	482	-2
6	8	2015100158	クレイジービクトリ			05380	矢野貴之	05388	佐々木仁	492	-5
7	9	2017106575	ゴールデンエポック			05347	秋元耕成	a0236	藪口一麻	457	5
7	10	2017110105	マイネルリベラル			05348	岡田大	a0188	牛房栄吉	460	-14
8	11	2015102001	ゴールデンダイヤ			05421	阪上忠匡	05592	岩本洋	455	1
8	12	2015100966	ティーズロワール			a0235	笠野雄大	05628	山中尊徳	443	-4
