rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		マクロー	牡3	56.0		村上忍	1:28.7		8-6-6-3	38.3	1.9	1	483	-1		菅原勲		真中伴典	60.0
2	7	7		エムティヒット	牝3	50.0		関本玲花	1:28.8	3/4	3-3-2-1	39.0	6.2	3	461	5		板垣吉則		（株）門別牧場	21.0
3	7	8		マナカナデ	牝3	54.0		高松亮	1:29.0	1.0	4-5-5-5	38.9	4.9	2	444	-7		佐藤雅彦		（同）ＭＩＲＡＩ	12.0
4	2	2		ホワイトブライド	牝3	54.0		菅原辰徳	1:29.2	1.1/4	1-1-1-1	39.9	32.6	8	474	-21		瀬戸幸一		（有）下河辺牧場	6.0
5	5	5		マナラズベリー	牝3	53.0		塚本涼人	1:29.7	3.0	4-4-4-4	39.5	21.6	7	443	-6		佐藤雅彦		佐藤弘樹	3.0
6	8	10		サンラファイエット	牝3	54.0		高橋悠里	1:29.7	アタマ	7-7-7-7	39.2	15.7	6	475	1		板垣吉則		杉浦和也	
7	4	4		ツリガサキ	牝3	54.0		山本聡哉	1:30.0	1.3/4	2-2-3-6	40.3	7.0	4	448	11		石川栄		吉田喜代司	
8	6	6		マルモリルイ	牡3	56.0		岩本怜	1:30.2	1.1/4	9-9-9-8	39.3	50.0	9	480	-1		三野宮通		後藤順男	
9	8	9		ミラコロアムレート	牝3	54.0		坂口裕一	1:30.5	1.1/2	10-10-8-9	39.6	119.4	10	449	-4		飯田弘道		山崎和哉	
10	1	1		ハローリチャード	牡3	56.0		関本淳	1:30.7	1.1/2	6-8-10-9	39.8	15.0	5	515	-3		畠山信一		川村初美	
