	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200308020107	芝	右	1600	曇	良	13:25	3歳新馬		2003-2-1	2	京都	1	3歳新馬	(混)[指](馬齢)	10	480	2	10	130	2	7	110	1	13.0	310	6.0	4-5	530	1	7-10	570.0	1.0	7-10	250	1.0	10-13	1,130	14.0	7-13	730	7.0	10=>7	1590	4	7-10-13	3140	5			(*5,7)(10,13)16(9,12)14(3,15)6(1,11)(2,8)4	(*5,7)13,10(12,16)9(3,14)(1,6)(11,15)(2,8)4	12.7 - 11.1 - 12.1 - 12.9 - 12.9 - 12.3 - 11.7 - 11.8	12.7 - 23.8 - 35.9 - 48.8 - 61.7 - 74.0 - 85.7 - 97.5 (35.9-35.8)
200308020108	ダ	右	1400	曇	良	14:00	4歳以上500万下		2003-2-1	2	京都	1	4歳以上500万下	(混)[指](別定)	6	320	2	6	120	1	16	380	6	8.0	130	2.0	3-8	680	2	6-16	3160.0	10.0	6-16	860	6.0	6-8	180	1.0	8-16	970	10.0	6=>16	4340	12	6-8-16	2310	4			6-(5,8)(14,16)-(11,15)(1,2)9,12(4,10)3-13,7	6-(8,14,16)5-(11,15)(1,9)(2,12)(3,4,10)-13=7	12.1 - 10.7 - 11.5 - 11.7 - 12.2 - 13.4 - 14.4	12.1 - 22.8 - 34.3 - 46.0 - 58.2 - 71.6 - 86.0 (34.3-40.0)
200308020109	芝	右	2000	曇	良	14:35	大津特別 		2003-2-1	2	京都	1	4歳以上1000万下	(混)[指](別定)	2	370	2	2	160	2	3	260	5	6.0	540	7.0	2-3	1770	11													2=>3	2910	14	2-3-6	10040	34	5-(2,3)(1,4)(6,7)8	5=(2,3)(1,4)(6,7)-8	5(2,3)(1,4,7)6,8	5(2,3)(1,4,7)(6,8)	13.2 - 12.0 - 12.9 - 12.4 - 12.6 - 13.0 - 12.3 - 11.7 - 11.2 - 11.8	13.2 - 25.2 - 38.1 - 50.5 - 63.1 - 76.1 - 88.4 - 100.1 - 111.3 - 123.1 (38.1-34.7)
200308020110	芝	右	1600	曇	良	15:10	こぶし賞 		2003-2-1	2	京都	1	3歳500万下	(混)(特指)(馬齢)	12	530	3	12	230	4	9	230	3	14.0	260	6.0	5-6	570	2	9-12	2710.0	13.0	9-12	920	12.0	12-14	1,080	14.0	9-14	890	11.0	12=>9	5540	26	9-12-14	7160	28			(*7,14,11)13(4,10,12)(9,15)(6,8)2-(16,5)-3-1	(7,*14,11)(10,12,13)(4,9,15)(6,8)(2,5)16=(1,3)	12.4 - 11.2 - 11.8 - 11.8 - 11.8 - 11.5 - 11.9 - 12.0	12.4 - 23.6 - 35.4 - 47.2 - 59.0 - 70.5 - 82.4 - 94.4 (35.4-35.4)
200308020111	ダ	右	1200	曇	良	15:45	橿原ステークス 		2003-2-1	2	京都	1	4歳以上1600万下	(混)[指](別定)	8	1170	7	8	530	9	13	300	5	1.0	270	3.0	4-7	6280	22	8-13	7040.0	29.0	8-13	1,940	26.0	1-8	2,030	29.0	1-13	1,480	16.0	8=>13	13730	56	1-8-13	21890	75			(*8,13)(2,3)6,11,15(7,12,16)-(1,5)(10,9)-4-14	(*8,13)(2,3)(6,11)(7,12,16,15)(1,5)(4,9)-10=14	12.3 - 10.7 - 11.5 - 12.1 - 12.2 - 12.6	12.3 - 23.0 - 34.5 - 46.6 - 58.8 - 71.4 (34.5-36.9)
200308020112	ダ	右	1800	曇	良	16:20	4歳以上1000万下		2003-2-1	2	京都	1	4歳以上1000万下	(混)[指](別定)	12	490	2	12	190	2	10	330	6	8.0	250	5.0	7-8	1570	9	10-12	2580.0	11.0	10-12	910	11.0	8-12	650	6.0	8-10	1,270	17.0	12=>10	4820	17	8-10-12	4590	14	12(1,7)2(8,9)4,6(5,10,11)13 3	12,7(2,1,9)(4,8)(5,6,10)11,13 3	12(7,9,1,10)(2,4)(5,6,8,13)-11 3	12(1,10)(7,9,4,13)(2,5,6,8)-11 3	12.4 - 11.5 - 13.0 - 12.5 - 12.8 - 13.1 - 12.7 - 13.2 - 13.3	12.4 - 23.9 - 36.9 - 49.4 - 62.2 - 75.3 - 88.0 - 101.2 - 114.5 (36.9-39.2)
200308020201	ダ	右	1200	曇	良	10:05	3歳未勝利		2003-2-2	2	京都	2	3歳未勝利	[指](馬齢)	8	2320	6	8	470	7	6	100	1	10.0	250	4.0	5-6	570	2	6-8	1560.0	5.0	6-8	730	8.0	8-10	2,300	20.0	6-10	300	2.0	8=>6	6380	16	6-8-10	2950	9			(*3,7)(8,10)(4,6)(1,11)(5,12)(2,9)	(*3,7,10)(8,6)(4,1,11,12)(5,2,9)	12.7 - 11.3 - 12.6 - 13.0 - 12.6 - 12.9	12.7 - 24.0 - 36.6 - 49.6 - 62.2 - 75.1 (36.6-38.5)
200308020202	ダ	右	1400	曇	良	10:30	3歳未勝利		2003-2-2	2	京都	2	3歳未勝利	(混)[指](馬齢)	6	1570	6	6	270	5	4	450	7	13.0	120	1.0	2-3	10230	23	4-6	12360.0	26.0	4-6	3,480	27.0	6-13	480	4.0	4-13	1,070	13.0	6=>4	29050	59	4-6-13	9980	28			5,6(1,4)-(7,13)8(12,15)2(10,14)(3,9)16-11	(*5,6)4(1,13)(8,7)(12,15)-(2,9,14)-(3,10,16,11)	12.5 - 11.4 - 12.1 - 12.5 - 12.6 - 13.3 - 13.4	12.5 - 23.9 - 36.0 - 48.5 - 61.1 - 74.4 - 87.8 (36.0-39.3)
200308020203	ダ	右	1200	曇	良	10:55	3歳新馬		2003-2-2	2	京都	2	3歳新馬	[指](馬齢)	11	1950	5	11	410	5	12	710	8	16.0	310	4.0	6-6	26590	29	11-12	20370.0	38.0	11-12	3,940	31.0	11-16	2,080	19.0	12-16	3,960	32.0	11=>12	47010	71	11-12-16	42680	87			(*9,11)(12,6)13,5(2,3,16,15)10(8,7)-4-14=1	(*9,11)6(12,13,15)(5,16)(2,7)(8,3,10)-(4,14)=1	12.8 - 11.5 - 12.6 - 12.8 - 12.9 - 13.1	12.8 - 24.3 - 36.9 - 49.7 - 62.6 - 75.7 (36.9-38.8)
200308020204	ダ	右	1800	曇	良	11:25	3歳新馬		2003-2-2	2	京都	2	3歳新馬	(混)[指](馬齢)	1	1020	4	1	290	5	3	120	1	12.0	220	4.0	1-3	1020	4	1-3	1070.0	4.0	1-3	410	4.0	1-12	950	11.0	3-12	350	2.0	1=>3	3350	12	1-3-12	2500	6	(1,*3)5,6-2,7,9,4,11-(10,12)8	3-(1,5)6-2(7,9)4-11-(10,12)=8	(*3,6)(1,5,9)2-(4,7)-(11,12)-10=8	3(1,6)9(2,7)-(4,5)(11,12)=10=8	12.6 - 11.4 - 13.4 - 13.3 - 13.5 - 13.2 - 13.4 - 13.5 - 12.7	12.6 - 24.0 - 37.4 - 50.7 - 64.2 - 77.4 - 90.8 - 104.3 - 117.0 (37.4-39.6)
200308020205	障		2930	曇	良  ダート	11:55	障害4歳以上未勝利		2003-2-2	2	京都	2	障害4歳以上未勝利	(定量)	14	2560	6	14	580	6	4	330	5	3.0	720	10.0	3-8	3510	16	4-14	5170.0	17.0	4-14	1,530	16.0	3-14	4,850	46.0	3-4	1,790	20.0	14=>4	14940	50	3-4-14	29110	87	(*5,7)-2,4-14-11(6,13)-10(3,9)-1=8 12	(5,*7)-2-4-14-(6,11)13-10(3,9)-1=8 12	4,7-2-14=(6,11)13-3,9,10,1=8 5,12	4-(7,14)2=(6,11)-(13,3,9)-1,10=8 5,12		
200308020206	芝	右	2000	雪	良	12:55	3歳新馬		2003-2-2	2	京都	2	3歳新馬	[指](馬齢)	9	220	1	9	120	1	15	120	2	3.0	240	6.0	5-8	210	1	9-15	240.0	1.0	9-15	140	1.0	3-9	380	2.0	3-15	490	7.0	9=>15	510	2	3-9-15	850	3	2,5(3,14)(12,13)(4,7)(1,9,8)(6,10,15)16-11	(2,*14,13)-5(3,12)(4,7,9)(1,8)(6,15)(10,16)-11	2,14(3,9,13)(15,8)1(16,5)(4,10,12)(6,11)-7	(*2,14)(3,13)(9,15)-(1,8)(4,16)(6,10,12)11-5-7	12.6 - 11.5 - 13.6 - 12.9 - 13.4 - 13.4 - 12.4 - 12.0 - 11.8 - 11.4	12.6 - 24.1 - 37.7 - 50.6 - 64.0 - 77.4 - 89.8 - 101.8 - 113.6 - 125.0 (37.7-35.2)
200308020207	ダ	右	1400	晴	良	13:25	3歳500万下		2003-2-2	2	京都	2	3歳500万下	(特指)(馬齢)	12	230	1	12	120	1	8	140	4	2.0	130	2.0	5-7	510	2	8-12	660.0	3.0	8-12	260	2.0	2-12	300	3.0	2-8	450	5.0	12=>8	1070	3	2-8-12	830	2			(*2,10)(5,14)(3,12)(7,13)(1,9,8)(6,11)-4	(*2,10)-(5,14,12)3(1,8)(7,13)-(9,6,11)-4	12.3 - 11.0 - 12.0 - 12.3 - 12.6 - 12.9 - 13.3	12.3 - 23.3 - 35.3 - 47.6 - 60.2 - 73.1 - 86.4 (35.3-38.8)
200308020208	ダ	右	1800	曇	良	14:00	4歳以上500万下		2003-2-2	2	京都	2	4歳以上500万下	牝[指](別定)	9	5490	8	9	520	8	10	120	2	6.0	110	1.0	7-7	4430	13	9-10	5260.0	16.0	9-10	1,300	17.0	6-9	930	11.0	6-10	150	1.0	9=>10	15550	36	6-9-10	2450	6	(*9,11)(6,4)(1,8)(5,7,10)(3,12)-2	(*9,11)(6,4)(1,8)(3,5,10)(7,12)-2	(*9,11,10)(6,4)(8,12)1,7(3,5,2)	(*9,11)10,6(4,8,12)-(1,7,2)-5-3	12.5 - 12.2 - 13.6 - 13.4 - 13.6 - 12.8 - 12.4 - 12.4 - 12.7	12.5 - 24.7 - 38.3 - 51.7 - 65.3 - 78.1 - 90.5 - 102.9 - 115.6 (38.3-37.5)
200308020209	ダ	右	1400	曇	良	14:35	バイオレットS 		2003-2-2	2	京都	2	3歳オープン	(混)(特指)(別定)	5	440	3	5	150	3	7	170	4	3.0	150	2.0	5-7	1270	6	5-7	1280.0	6.0	5-7	400	5.0	3-5	310	2.0	3-7	490	7.0	5=>7	2560	11	3-5-7	1800	5			(*5,9)(4,3,7)1(6,8)-2	5(9,7)(4,3)(1,6)8-2	12.4 - 11.2 - 11.8 - 12.0 - 12.4 - 12.4 - 12.9	12.4 - 23.6 - 35.4 - 47.4 - 59.8 - 72.2 - 85.1 (35.4-37.7)
200308020210	芝	右	2400	曇	良	15:10	松籟ステークス 		2003-2-2	2	京都	2	4歳以上1600万下	(混)[指](ハンデ)	8	240	1	8	130	1	10	540	9	4.0	140	2.0	7-8	830	4	8-10	4790.0	16.0	8-10	1,310	15.0	4-8	230	1.0	4-10	1,840	24.0	8=>10	6070	21	4-8-10	5190	18	3,7,1(9,5)2,4-(6,8)-10	3,7,1(9,5)2,4(6,8)-10	3,7(1,5)(2,9)4(6,8)10	(*3,7)(1,9,5)(2,4,10)(6,8)	12.9 - 11.7 - 11.6 - 12.7 - 12.5 - 12.4 - 12.9 - 12.7 - 12.2 - 12.2 - 11.0 - 11.9	12.9 - 24.6 - 36.2 - 48.9 - 61.4 - 73.8 - 86.7 - 99.4 - 111.6 - 123.8 - 134.8 - 146.7 (36.2-35.1)
200308020211	芝	右	1600	曇	良	15:45	京都牝馬ステークス	G3	2003-2-2	2	京都	2	4歳以上オープン	(混)	12	370	2	12	180	2	7	860	10	11.0	1,100	12.0	4-6	2600	12	7-12	6510.0	23.0	7-12	1,690	19.0	11-12	2,880	38.0	7-11	9,970	88.0	12=>7	9250	31	7-11-12	67270	184			15,11(7,13)(3,8,12)(1,5,14)(6,16)9(2,10)4	(*15,11,13)(7,8,12,14)(1,3,5,16)6(9,10)(2,4)	12.2 - 11.3 - 12.0 - 12.5 - 11.9 - 11.4 - 11.4 - 11.9	12.2 - 23.5 - 35.5 - 48.0 - 59.9 - 71.3 - 82.7 - 94.6 (35.5-34.7)
200308020212	ダ	右	1200	曇	良	16:20	4歳以上1000万下		2003-2-2	2	京都	2	4歳以上1000万下	[指](別定)	11	930	5	11	280	5	6	220	4	2.0	200	2.0	3-6	1000	5	6-11	2650.0	11.0	6-11	920	12.0	2-11	1,220	15.0	2-6	710	6.0	11=>6	5480	26	2-6-11	5670	17			(*4,6)-(11,14)(2,15,16)(1,8,9,12,13)-10-(5,7)=3	(*4,6)11(2,14)(15,16,12)(1,8,13)(5,9)(10,7)=3	12.4 - 10.9 - 11.6 - 11.9 - 12.6 - 13.2	12.4 - 23.3 - 34.9 - 46.8 - 59.4 - 72.6 (34.9-37.7)
200308020301	ダ	右	1800	曇	良	10:05	3歳未勝利		2003-2-8	2	京都	3	3歳未勝利	牝[指](馬齢)	4	270	1	4	120	2	13	110	1	8.0	150	3.0	3-8	440	1	4-13	480.0	1.0	4-13	170	1.0	4-8	270	4.0	8-13	250	2.0	4=>13	810	1	4-8-13	670	1	13(4,11,14)(1,3,10,12)(5,7,9)(2,8)6	13(4,11,14,12)(1,3)(5,7,10)(2,9)-8,6	13(4,11,14,12)(3,8)(1,9,2)10(5,7)=6	13(4,11)(14,12,8,2)(1,3)9-5(7,10)=6	12.7 - 12.4 - 14.0 - 13.8 - 13.5 - 13.2 - 12.8 - 12.4 - 12.2	12.7 - 25.1 - 39.1 - 52.9 - 66.4 - 79.6 - 92.4 - 104.8 - 117.0 (39.1-37.4)
200308020302	ダ	右	1400	曇	良	10:30	3歳未勝利		2003-2-8	2	京都	3	3歳未勝利	[指](馬齢)	16	450	3	16	130	1	13	130	2	10.0	160	3.0	7-8	730	4	13-16	720.0	1.0	13-16	280	1.0	10-16	490	5.0	10-13	460	4.0	16=>13	1560	2	10-13-16	1360	2			(*3,6)-(13,8)(10,16)(9,14)2(4,15)7(5,12)11,1	3(6,13,10)16-8,9,14(2,4)15(5,7)(11,12,1)	12.5 - 11.2 - 12.1 - 12.7 - 12.9 - 13.1 - 13.2	12.5 - 23.7 - 35.8 - 48.5 - 61.4 - 74.5 - 87.7 (35.8-39.2)
200308020303	ダ	右	1800	曇	良	10:55	3歳未勝利		2003-2-8	2	京都	3	3歳未勝利	[指](馬齢)	2	500	3	2	180	4	3	170	2	6.0	130	1.0	2-2	1340	4	2-3	1290.0	4.0	2-3	520	5.0	2-6	470	4.0	3-6	390	2.0	2=>3	2120	5	2-3-6	1560	1	2(5,6)8,11(4,15)12,7,13(1,10)9(3,14)	2,5(8,6)(4,11)15,7-(1,12)(13,10)(3,9)-14	2,5(8,6)-(4,15)-3,11-(7,14)(9,10)1(13,12)	2(5,6)8-(4,15)3-(11,14)9-7,13(1,10,12)	12.3 - 11.7 - 13.4 - 13.1 - 13.2 - 13.1 - 12.5 - 12.8 - 13.6	12.3 - 24.0 - 37.4 - 50.5 - 63.7 - 76.8 - 89.3 - 102.1 - 115.7 (37.4-38.9)
200308020304	ダ	右	1200	曇	良	11:25	3歳新馬		2003-2-8	2	京都	3	3歳新馬	(混)[指](馬齢)	3	110	1	3	100	1	11	1,470	12	6.0	260	4.0	2-6	1760	7	3-11	5420.0	12.0	3-11	2,490	22.0	3-6	350	3.0	6-11	12,570	57.0	3=>11	6190	13	3-6-11	21470	53			(*11,3)(7,16)-(1,4)8,10-(15,12)(6,2,14)-(9,13) 5	11(3,7)-16-1(4,8)10-(6,12)-(15,14)2=9-13 5	12.6 - 11.6 - 12.0 - 12.4 - 12.7 - 13.1	12.6 - 24.2 - 36.2 - 48.6 - 61.3 - 74.4 (36.2-38.2)
200308020306	ダ	右	1400	曇	良	12:55	3歳新馬		2003-2-8	2	京都	3	3歳新馬	[指](馬齢)	6	1590	5	6	360	6	12	130	1	7.0	150	3.0	5-8	410	1	6-12	3070.0	10.0	6-12	950	9.0	6-7	1,320	15.0	7-12	340	2.0	6=>12	7620	26	6-7-12	5290	17			6,12(1,10,11,5,7)3,2-4-8,9	6-12(1,7)10(2,3,11)(5,4)-8=9	12.4 - 11.1 - 12.3 - 12.5 - 12.5 - 12.6 - 13.6	12.4 - 23.5 - 35.8 - 48.3 - 60.8 - 73.4 - 87.0 (35.8-38.7)
200308020307	ダ	右	1800	曇	良	13:25	3歳500万下		2003-2-8	2	京都	3	3歳500万下	(特指)(馬齢)	3	1170	7	3	280	6	4	780	9	1.0	160	1.0	3-4	10370	22	3-4	10650.0	35.0	3-4	1,860	29.0	1-3	710	8.0	1-4	930	12.0	3=>4	20280	69	1-3-4	8120	46	9(7,8)(1,6,10)(2,3)-4-5	(*9,7)(8,10)(1,6,3)2-4,5	9(7,8)(1,6,3,10)2-(5,4)	9(1,7,8)(6,3,2)(5,4,10)	12.5 - 11.9 - 13.3 - 12.7 - 12.7 - 12.8 - 12.9 - 13.6 - 13.4	12.5 - 24.4 - 37.7 - 50.4 - 63.1 - 75.9 - 88.8 - 102.4 - 115.8 (37.7-39.9)
200308020308	ダ	右	1800	曇	良	14:00	4歳以上1000万下		2003-2-8	2	京都	3	4歳以上1000万下	牝[指](別定)	3	510	4	3	120	3	6	110	1	1.0	110	2.0	3-6	540	2	3-6	670.0	3.0	3-6	230	2.0	1-3	260	4.0	1-6	140	1.0	3=>6	1440	6	1-3-6	520	1	2,9-(3,8)6,7,1-5-4	2-9-(3,8)6,7,1-5-4	2-(3,9)(6,8)(1,7)-(5,4)	(2,*3,9)6-1(4,8)5,7	12.6 - 11.4 - 12.7 - 12.8 - 12.9 - 12.7 - 12.6 - 13.0 - 13.2	12.6 - 24.0 - 36.7 - 49.5 - 62.4 - 75.1 - 87.7 - 100.7 - 113.9 (36.7-38.8)
200308020309	芝	右	2400	曇	良	14:35	琵琶湖特別 		2003-2-8	2	京都	3	4歳以上1000万下	(混)[指](別定)	1	150	1	1	100	1	6	140	3	4.0	150	4.0	1-6	420	2													1=>6	540	2	1-4-6	710	3	2(6,5)(3,4,8)(1,7)	2(6,5)(3,4,8)(1,7)	(*2,6)(3,5)(4,7)(1,8)	(*2,6)(3,5)(1,4,7)8	13.0 - 11.8 - 12.0 - 13.6 - 12.8 - 12.9 - 13.1 - 13.1 - 12.3 - 11.8 - 11.2 - 11.7	13.0 - 24.8 - 36.8 - 50.4 - 63.2 - 76.1 - 89.2 - 102.3 - 114.6 - 126.4 - 137.6 - 149.3 (36.8-34.7)
200308020310	芝	右	1600	晴	良	15:10	エルフィンステークス 		2003-2-8	2	京都	3	3歳オープン	(混)	9	780	4	9	210	4	2	120	1	6.0	210	5.0	1-5	980	3	2-9	1060.0	3.0	2-9	420	3.0	6-9	1,010	11.0	2-6	520	4.0	9=>2	2660	7	2-6-9	2550	6			(*3,9)12(2,13)(4,11,15)(1,14)(10,7,8)6-16-5	(*3,9)12(2,4,13)(1,11,15)(10,14,8)(6,7)16-5	12.4 - 11.4 - 11.9 - 12.2 - 12.2 - 11.5 - 11.4 - 12.4	12.4 - 23.8 - 35.7 - 47.9 - 60.1 - 71.6 - 83.0 - 95.4 (35.7-35.3)
200308020311	芝	右	1600	曇	良	15:45	斑鳩ステークス 		2003-2-8	2	京都	3	4歳以上1600万下	(混)[指](別定)	13	840	6	13	250	3	14	580	9	9.0	260	5.0	7-7	6260	21	13-14	7130.0	26.0	13-14	1,970	25.0	9-13	980	13.0	9-14	2,400	32.0	13=>14	11650	45	9-13-14	16420	58			6(2,16)(1,15,9)(5,8)13(7,12)10,14,11,4-3	6(1,2,16,9)15(5,8)(7,13)(10,14,12)4,11-3	12.4 - 11.6 - 11.9 - 11.9 - 11.5 - 11.5 - 11.6 - 12.1	12.4 - 24.0 - 35.9 - 47.8 - 59.3 - 70.8 - 82.4 - 94.5 (35.9-35.2)
200308020312	ダ	右	1200	曇	良	16:20	4歳以上500万下		2003-2-8	2	京都	3	4歳以上500万下	[指](別定)	15	1240	4	15	250	4	8	120	1	7.0	490	9.0	4-8	880	4	8-15	880.0	3.0	8-15	420	3.0	7-15	3,830	38.0	7-8	980	9.0	15=>8	2920	10	7-8-15	7090	25			(*12,13,14)(1,8)2(6,15)(4,7,5)(3,11,9)-16,10	(12,13,14,*8)(1,2)-(6,15)(4,7)5(3,11,9)-(16,10)	12.5 - 11.2 - 11.9 - 12.0 - 12.9 - 13.6	12.5 - 23.7 - 35.6 - 47.6 - 60.5 - 74.1 (35.6-38.5)
200308020401	ダ	右	1200	曇	不良	10:05	3歳未勝利		2003-2-9	2	京都	4	3歳未勝利	(混)[指](馬齢)	6	230	1	6	110	1	5	170	3	7.0	760	7.0	3-3	520	3	5-6	520.0	2.0	5-6	250	2.0	6-7	1,010	10.0	5-7	2,200	18.0	6=>5	840	3	5-6-7	4340	12			(2,*7)-6,4(5,11)12,14(1,16)13(8,9)-3-10-15	(2,*7,6)-4,5-(1,11,14)12,16,13-(8,9)-3,10,15	12.5 - 11.1 - 11.9 - 12.8 - 12.9 - 13.1	12.5 - 23.6 - 35.5 - 48.3 - 61.2 - 74.3 (35.5-38.8)
200308020402	ダ	右	1400	曇	不良	10:30	3歳未勝利		2003-2-9	2	京都	4	3歳未勝利	(市)(抽)[指](馬齢)	6	710	3	6	200	3	14	130	2	4.0	400	6.0	3-7	660	3	6-14	1090.0	3.0	6-14	510	3.0	4-6	1,490	16.0	4-14	980	10.0	6=>14	2640	9	4-6-14	6400	19			6(7,14)(1,15)(4,2,11)-(9,16)8(5,10)(3,12,13)	(*6,14)7-15(1,2)(4,11)-(9,16)-8-5(10,13)(3,12)	12.3 - 11.7 - 12.3 - 12.2 - 12.3 - 13.0 - 14.0	12.3 - 24.0 - 36.3 - 48.5 - 60.8 - 73.8 - 87.8 (36.3-39.3)
200308020403	ダ	右	1800	曇	不良	10:55	3歳未勝利		2003-2-9	2	京都	4	3歳未勝利	(混)[指](馬齢)	2	260	2	2	180	2	1	300	6	7.0	190	3.0	1-2	2610	8	1-2	2560.0	10.0	1-2	730	9.0	2-7	410	3.0	1-7	970	13.0	2=>1	4410	15	1-2-7	3250	10	7,4(1,5)(2,9)6-10-(11,8)-3	7(1,4)(2,5,9)(10,6)-(11,8)-3	7(1,5)(4,9)(11,2,6)(10,8,3)	(1,*7)-(2,5)(6,9)-11(10,8,3)-4	12.6 - 11.9 - 13.6 - 13.4 - 13.5 - 13.0 - 12.2 - 12.8 - 12.9	12.6 - 24.5 - 38.1 - 51.5 - 65.0 - 78.0 - 90.2 - 103.0 - 115.9 (38.1-37.9)
200308020404	ダ	右	1800	曇	不良	11:25	3歳新馬		2003-2-9	2	京都	4	3歳新馬	[指](馬齢)	10	140	1	10	110	1	1	420	7	3.0	200	4.0	1-8	1720	6	1-10	1850.0	6.0	1-10	710	9.0	3-10	240	2.0	1-3	1,730	18.0	10=>1	2220	9	1-3-10	3230	12	10(9,1,8)(6,7)-(4,5)-2-3	10,1,9(6,8)7,4,5-(3,2)	(*10,1)(9,6,8,7)3(4,5)-2	10,1(9,8,7)(6,3)5(4,2)	12.6 - 12.0 - 12.9 - 13.2 - 13.4 - 13.3 - 13.0 - 13.2 - 12.5	12.6 - 24.6 - 37.5 - 50.7 - 64.1 - 77.4 - 90.4 - 103.6 - 116.1 (37.5-38.7)
200308020405	ダ	右	1400	曇	不良	11:55	3歳新馬		2003-2-9	2	京都	4	3歳新馬	牝[指](馬齢)	2	1080	4	2	170	2	4	180	4	12.0	100	1.0	1-2	2560	9	2-4	2570.0	9.0	2-4	730	9.0	2-12	350	3.0	4-12	260	2.0	2=>4	5990	20	2-4-12	1530	2			(*13,16)(14,2)(9,11)(12,15)(6,5)-4-(8,7)3,10=1	(*13,16,14,2)(9,11,12)6(4,5)15,8,7-3-10-1	12.4 - 11.5 - 12.6 - 12.9 - 12.5 - 12.6 - 12.7	12.4 - 23.9 - 36.5 - 49.4 - 61.9 - 74.5 - 87.2 (36.5-37.8)
200308020406	芝	右	1800	曇	稍重	12:55	3歳新馬		2003-2-9	2	京都	4	3歳新馬	(混)[指](馬齢)	6	1230	5	6	470	5	13	840	10	10.0	210	4.0	3-7	4220	17	6-13	20650.0	48.0	6-13	4,530	43.0	6-10	1,860	16.0	10-13	3,310	33.0	6=>13	41710	88	6-10-13	40450	103			(*2,9)(4,5,14)15,10(6,13)(1,8,16)12(7,11)=3	(*2,9)(5,15)(4,14,10,13)6(1,8,16)(7,11,12)-3	12.8 - 11.1 - 11.6 - 12.5 - 12.5 - 12.8 - 12.4 - 11.9 - 12.3	12.8 - 23.9 - 35.5 - 48.0 - 60.5 - 73.3 - 85.7 - 97.6 - 109.9 (35.5-36.6)
200308020407	ダ	右	1200	曇	不良	13:25	3歳500万下		2003-2-9	2	京都	4	3歳500万下	(混)(特指)(馬齢)	11	1360	5	11	220	5	7	100	1	13.0	150	3.0	5-7	780	3	7-11	1020.0	4.0	7-11	410	5.0	11-13	630	9.0	7-13	190	2.0	11=>7	3210	12	7-11-13	1070	4			(*1,7,13)(4,11)10-2(6,12)-9(3,5,8)	(*1,7,13)11-(4,10)-2,12,6-(5,8,9)-3	12.4 - 11.1 - 11.8 - 12.0 - 12.2 - 13.0	12.4 - 23.5 - 35.3 - 47.3 - 59.5 - 72.5 (35.3-37.2)
200308020408	ダ	右	1800	曇	重	14:00	4歳以上500万下		2003-2-9	2	京都	4	4歳以上500万下	(混)[指](別定)	8	210	1	8	130	1	15	1,960	13	14.0	200	3.0	4-8	710	3	8-15	24870.0	52.0	8-15	5,450	51.0	8-14	360	2.0	14-15	15,250	77.0	8=>15	27500	73	8-14-15	51920	127	15,14(3,10)(6,7,9)(8,13)(1,5,16)(2,12)(4,11)	15,14(3,10)(7,9)6,8(1,16)(5,13)(4,12)(2,11)	(*15,14)-3(10,9)(6,8,16)(7,12)5(1,11)2(4,13)	(*15,14)-3-(8,9)(10,16)(6,12)(5,11)(1,7,2)(4,13)	12.6 - 11.9 - 13.3 - 12.9 - 12.9 - 12.3 - 12.4 - 13.1 - 13.1	12.6 - 24.5 - 37.8 - 50.7 - 63.6 - 75.9 - 88.3 - 101.4 - 114.5 (37.8-38.6)
200308020409	芝	右	2400	曇	良	14:35	梅花賞 		2003-2-9	2	京都	4	3歳500万下	(混)(特指)(馬齢)	6	270	2	6	150	2	7	140	1				6-7	380	1													6=>7	800	2	5-6-7	580	1	1,3,2(4,7)6,5	(*1,3)(2,4)(6,7)5	(*1,3)7(2,4,6)-5	(*1,7)(2,4,3,6)5	12.7 - 12.2 - 11.7 - 14.0 - 13.5 - 13.2 - 13.3 - 13.1 - 12.2 - 12.0 - 11.2 - 11.7	12.7 - 24.9 - 36.6 - 50.6 - 64.1 - 77.3 - 90.6 - 103.7 - 115.9 - 127.9 - 139.1 - 150.8 (36.6-34.9)
200308020410	ダ	右	1400	曇	重	15:10	大和特別 		2003-2-9	2	京都	4	4歳以上1000万下	(混)[指](ハンデ)	9	240	1	9	120	1	5	160	2	3.0	450	7.0	3-5	450	1	5-9	480.0	1.0	5-9	210	1.0	3-9	960	12.0	3-5	1,610	18.0	9=>5	760	1	3-5-9	3280	9			(*9,11)-1,5,13(2,10,14,16)15(3,6)(7,12)-4,8	9-11(5,1)(2,13,16)(10,14,15)(3,6,12)(7,4)8	12.3 - 10.9 - 11.4 - 11.8 - 12.1 - 12.4 - 13.5	12.3 - 23.2 - 34.6 - 46.4 - 58.5 - 70.9 - 84.4 (34.6-38.0)
