	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200309020112	ダ	右	1800	晴	良	16:20	4歳以上1000万下		2003-3-29	2	阪神	1	4歳以上1000万下	牝[指](別定)	11	360	2	11	140	2	9	140	1	3.0	180	5.0	7-8	330	1	9-11	640.0	1.0	9-11	230	1.0	3-11	450	6.0	3-9	390	4.0	11=>9	1120	1	3-9-11	1400	3	(*4,5)-8(2,10)3,11,1,6,7,9	4,5-8,10,2-3,11,1-6(9,7)	(*4,5)8,11(2,10)3(1,9)-6,7	(4,*5,8)11-(9,10,3)-(2,6)-1,7	12.7 - 11.2 - 12.7 - 12.9 - 13.4 - 12.7 - 12.3 - 12.5 - 13.0	12.7 - 23.9 - 36.6 - 49.5 - 62.9 - 75.6 - 87.9 - 100.4 - 113.4 (36.6-37.8)
200309020201	ダ	右	1800	晴	良	10:00	3歳未勝利		2003-3-30	2	阪神	2	3歳未勝利	[指](馬齢)	9	190	1	9	100	1	7	110	2	1.0	150	4.0	7-8	280	1	7-9	280.0	1.0	7-9	150	1.0	1-9	220	3.0	1-7	390	6.0	9=>7	450	1	1-7-9	640	2	5,9,2,7-(1,3)(8,6)(4,10)	5,9(2,7)-(1,3)(8,6)(4,10)	(*5,9)7(1,4)(2,3,10)(8,6)	9(5,7)-(1,4,10)(3,6)-(2,8)	12.8 - 11.6 - 13.0 - 13.3 - 13.2 - 13.3 - 13.3 - 12.8 - 13.4	12.8 - 24.4 - 37.4 - 50.7 - 63.9 - 77.2 - 90.5 - 103.3 - 116.7 (37.4-39.5)
200309020202	ダ	右	1400	晴	良	10:25	3歳未勝利		2003-3-30	2	阪神	2	3歳未勝利	牝[指](馬齢)	15	18790	15	15	3,530	15	2	270	4	9.0	380	7.0	1-8	8680	25	2-15	33340.0	54.0	2-15	11,580	71.0	9-15	16,730	87.0	2-9	940	9.0	15=>2	112340	144	2-9-15	76520	160			3,5(2,15)(7,16)(10,14)(6,11)(1,9)(8,12)13,4	(*3,2)15(16,14)5(7,10)(6,9,11)1(8,12)-(13,4)	12.6 - 11.1 - 12.0 - 12.7 - 12.9 - 13.0 - 13.4	12.6 - 23.7 - 35.7 - 48.4 - 61.3 - 74.3 - 87.7 (35.7-39.3)
200309020203	ダ	右	1200	晴	良	10:50	3歳未勝利		2003-3-30	2	阪神	2	3歳未勝利	[指](馬齢)	2	220	1	2	120	1	5	140	2	6.0	460	7.0	2-3	230	1	2-5	330.0	1.0	2-5	190	1.0	2-6	1,930	20.0	5-6	2,700	22.0	2=>5	480	1	2-5-6	5430	16			2(11,7,12)3,6-(5,10)-8,15-1,14,4-9=13	2(11,7)12,3,6(5,10)=15(8,14)-4,1=9-13	12.6 - 11.4 - 11.9 - 12.3 - 12.5 - 13.0	12.6 - 24.0 - 35.9 - 48.2 - 60.7 - 73.7 (35.9-37.8)
200309020204	ダ	右	1400	晴	良	11:15	3歳未勝利		2003-3-30	2	阪神	2	3歳未勝利	(混)[指](馬齢)	7	600	4	7	190	4	5	150	1	3.0	340	6.0	3-4	1150	6	5-7	1140.0	4.0	5-7	380	3.0	3-7	1,170	16.0	3-5	780	8.0	7=>5	2420	9	3-5-7	3870	12			7,11(8,12)(3,16)(5,15,13)-(2,6,9)-4(14,10)1	7,11,12(3,16)15(8,13)5(6,9)(4,10)(2,1)-14	12.4 - 10.9 - 11.7 - 13.0 - 12.8 - 13.2 - 13.4	12.4 - 23.3 - 35.0 - 48.0 - 60.8 - 74.0 - 87.4 (35.0-39.4)
200309020205	芝	右	2000	晴	良	11:45	3歳未勝利		2003-3-30	2	阪神	2	3歳未勝利	(混)[指](馬齢)	3	520	3	3	160	2	12	330	5	8.0	270	4.0	2-6	790	3	3-12	2130.0	10.0	3-12	750	6.0	3-8	750	7.0	8-12	1,140	13.0	3=>12	3830	15	3-8-12	4860	14	(*5,12)(8,15,16)1(4,11,14)6(2,10)(9,13)3-7	5,12,16(8,15)(1,14)(4,11)(6,10)2(9,13)3-7	5(12,16)(8,15,11,14)(1,4,10)(6,13)(2,9)3,7	(*5,12)(8,15,11)14(1,4,10,13)(2,6,3)9(7,16)	12.5 - 10.7 - 12.5 - 12.5 - 12.6 - 12.7 - 12.3 - 12.4 - 12.3 - 11.9	12.5 - 23.2 - 35.7 - 48.2 - 60.8 - 73.5 - 85.8 - 98.2 - 110.5 - 122.4 (35.7-36.6)
200309020206	ダ	右	1400	晴	良	12:45	3歳500万下		2003-3-30	2	阪神	2	3歳500万下	牝(特指)(馬齢)	1	540	3	1	170	3	5	130	1	3.0	290	5.0	1-3	560	2	1-5	700.0	2.0	1-5	330	3.0	1-3	1,130	11.0	3-5	610	5.0	1=>5	1870	5	1-3-5	2730	6			5,7(1,13)(3,15)16,9,11(2,12)(4,8)-10-14-6	5,7,1(3,13,15)-(9,16,12)2(4,11,8)-10-14,6	12.1 - 11.1 - 12.0 - 12.7 - 12.5 - 12.7 - 13.0	12.1 - 23.2 - 35.2 - 47.9 - 60.4 - 73.1 - 86.1 (35.2-38.2)
200309020207	ダ	右	1200	晴	良	13:15	4歳以上500万下		2003-3-30	2	阪神	2	4歳以上500万下	(混)[指](別定)	2	290	1	2	140	2	15	200	4	6.0	130	1.0	2-8	840	4	2-15	1150.0	4.0	2-15	500	5.0	2-6	240	1.0	6-15	500	4.0	2=>15	2310	8	2-6-15	1600	3			6(9,12)(1,8)(7,15)(2,13)10,3(5,11)14-4	6,12,9(8,15)7,2,13,10(1,3)(5,14)(4,11)	12.5 - 11.2 - 11.6 - 11.9 - 12.7 - 13.5	12.5 - 23.7 - 35.3 - 47.2 - 59.9 - 73.4 (35.3-38.1)
200309020208	ダ	右	1800	晴	良	13:45	4歳以上500万下		2003-3-30	2	阪神	2	4歳以上500万下	(混)[指](別定)	11	740	4	11	190	3	14	160	2	3.0	310	5.0	6-8	920	2	11-14	1380.0	3.0	11-14	550	3.0	3-11	1,470	19.0	3-14	900	8.0	11=>14	3010	6	3-11-14	5670	15	2(9,13)(1,14)(7,15)-11,8(5,6,10)12-3,4	2,9,13,1,14,7,15-11-8,6(5,10)12-3,4	11-2,13(1,9,14)7,15-6(8,12)10,5,3-4	11(2,13)14(1,8)(9,7)(5,6,15,3)(10,12)-4	12.9 - 11.2 - 13.1 - 13.0 - 12.3 - 13.1 - 13.1 - 12.7 - 13.3	12.9 - 24.1 - 37.2 - 50.2 - 62.5 - 75.6 - 88.7 - 101.4 - 114.7 (37.2-39.1)
200309020209	芝	右	1200	晴	良	14:15	れんげ賞 		2003-3-30	2	阪神	2	3歳500万下	(混)(特指)(馬齢)	9	5700	11	9	1,320	11	4	200	3	6.0	290	5.0	2-5	10450	25	4-9	18550.0	43.0	4-9	4,630	43.0	6-9	5,650	50.0	4-6	800	9.0	9=>4	58440	102	4-6-9	34340	92			(*15,7)(1,6,8)16(5,4)9-11(3,10,14)(12,13,2)	(*15,7)8(1,6)4,5,9(3,16)10(12,11)2-(13,14)	11.9 - 11.4 - 11.4 - 11.4 - 11.9 - 12.1	11.9 - 23.3 - 34.7 - 46.1 - 58.0 - 70.1 (34.7-35.4)
200309020210	ダ	右	1800	晴	良	14:50	四国新聞杯 		2003-3-30	2	阪神	2	4歳以上1000万下	(混)[指](ハンデ)	2	250	1	2	150	1	14	160	2	9.0	680	8.0	1-7	440	1	2-14	740.0	2.0	2-14	340	2.0	2-9	1,290	13.0	9-14	2,330	24.0	2=>14	1150	2	2-9-14	6930	17	(*6,12)13,10-1,14(2,9)(4,3,5,15)(7,11)-8,16	6,12(10,13)-1-(2,14)9(3,15)(4,5)(7,11)8-16	(*6,12)13-10-(14,8)1(2,9,15)(5,11)-(3,7)-(4,16)	(*6,13)12(10,8,9)(1,14,15)(5,2,11)(3,7)-(4,16)	12.8 - 11.1 - 12.7 - 12.6 - 12.5 - 12.7 - 13.3 - 12.9 - 13.2	12.8 - 23.9 - 36.6 - 49.2 - 61.7 - 74.4 - 87.7 - 100.6 - 113.8 (36.6-39.4)
200309020211	芝	右	2000	晴	良	15:30	但馬ステークス 		2003-3-30	2	阪神	2	4歳以上1600万下	(混)[指](ハンデ)	4	2030	9	4	420	9	5	190	3	7.0	140	1.0	4-5	4900	19	4-5	4720.0	24.0	4-5	1,240	22.0	4-7	1,080	18.0	5-7	440	3.0	4=>5	11440	50	4-5-7	5660	23	(*6,7)(2,4)(1,5,10)(3,8,9)	6,7(2,4)1(5,10)(3,8,9)	6,7(2,4)(1,10)(3,5)9,8	6,7(2,4)(1,10)(3,5,9,8)	12.9 - 11.9 - 13.1 - 12.6 - 12.1 - 12.0 - 11.5 - 11.8 - 11.5 - 11.6	12.9 - 24.8 - 37.9 - 50.5 - 62.6 - 74.6 - 86.1 - 97.9 - 109.4 - 121.0 (37.9-34.9)
200309020212	ダ	右	1200	晴	良	16:15	4歳以上1000万下		2003-3-30	2	阪神	2	4歳以上1000万下	(混)[指](別定)	12	420	1	12	170	2	7	180	3	8.0	150	1.0	4-6	450	1	7-12	1180.0	1.0	7-12	480	3.0	8-12	480	2.0	7-8	430	1.0	12=>7	2070	1	7-8-12	1800	1			7(2,12)8(1,3,4,16)(10,15)(11,13)(5,6)14-9	(*7,12)(2,8)(1,4,16)3,10(6,13)5(15,11)14,9	12.5 - 10.8 - 11.7 - 12.2 - 12.3 - 12.6	12.5 - 23.3 - 35.0 - 47.2 - 59.5 - 72.1 (35.0-37.1)
200309020301	ダ	右	1800	小雨	不良	10:05	3歳未勝利		2003-4-5	2	阪神	3	3歳未勝利	牝[指](馬齢)	1	580	3	1	140	3	2	220	4	5.0	120	2.0	1-2	2370	10	1-2	2290.0	9.0	1-2	640	6.0	1-5	340	3.0	2-5	560	5.0	1=>2	4090	14	1-2-5	2060	8	1,3(2,9)6,11,10,8,5,7-4	1(2,3)9,6,11(10,8)5,7,4	1,3(2,9)-(6,11)(5,8)-10-7=4	1,3,2,9-11(6,5)-(10,8)=7=4	12.9 - 11.4 - 13.4 - 12.9 - 13.1 - 13.1 - 13.3 - 13.4 - 14.1	12.9 - 24.3 - 37.7 - 50.6 - 63.7 - 76.8 - 90.1 - 103.5 - 117.6 (37.7-40.8)
200309020302	ダ	右	1400	小雨	不良	10:30	3歳未勝利		2003-4-5	2	阪神	3	3歳未勝利	[指](馬齢)	8	370	2	8	140	2	3	150	3	6.0	580	7.0	3-7	640	3	3-8	870.0	4.0	3-8	350	3.0	6-8	2,270	21.0	3-6	1,500	17.0	8=>3	1580	6	3-6-8	7540	23			6,8(3,10)5(1,11)-(4,2,9)-7	(*6,8)-3(1,10,5)-(9,11)=2-7-4	12.6 - 10.9 - 11.8 - 12.4 - 12.8 - 12.7 - 14.0	12.6 - 23.5 - 35.3 - 47.7 - 60.5 - 73.2 - 87.2 (35.3-39.5)
200309020303	ダ	右	1800	小雨	不良	11:00	3歳未勝利		2003-4-5	2	阪神	3	3歳未勝利	(混)[指](馬齢)	6	620	3	6	170	3	7	110	1	8.0	320	4.0	6-7	480	2	6-7	470.0	2.0	6-7	230	2.0	6-8	1,320	16.0	7-8	540	4.0	6=>7	1450	4	6-7-8	2150	6	6(3,7)(4,10)-(2,8)(1,9)5	6,3(4,7)10(2,8)(1,5)9	6(4,3)7(2,10)5(8,1)-9	6-(4,7)-5,1,2-(8,3)10=9	13.2 - 11.8 - 13.4 - 13.3 - 13.4 - 13.4 - 12.9 - 13.0 - 13.4	13.2 - 25.0 - 38.4 - 51.7 - 65.1 - 78.5 - 91.4 - 104.4 - 117.8 (38.4-39.3)
200309020304	ダ	右	1200	小雨	不良	11:25	3歳未勝利		2003-4-5	2	阪神	3	3歳未勝利	[指](馬齢)	3	130	1	3	110	1	4	130	2	10.0	160	4.0	2-3	220	1	3-4	350.0	1.0	3-4	190	1.0	3-10	280	3.0	4-10	570	6.0	3=>4	510	1	3-4-10	1090	3			3-14(7,11)10,5(4,12,13)9(2,6)15,8-1	3,14,11,10,7,5(4,13)-2,8-(15,1)9,6,12	12.5 - 11.4 - 12.2 - 12.2 - 12.4 - 13.7	12.5 - 23.9 - 36.1 - 48.3 - 60.7 - 74.4 (36.1-38.3)
200309020305	障		3000	小雨	不良  ダート	11:55	障害4歳以上未勝利		2003-4-5	2	阪神	3	障害4歳以上未勝利	(混)(定量)	3	260	1	3	160	1	2	230	4	7.0	310	6.0	2-3	770	2	2-3	1160.0	3.0	2-3	550	4.0	3-7	1,450	25.0	2-7	1,560	27.0	3=>2	2000	3	2-3-7	8440	35	10,8,3(9,7,2,4,11)12-13=1-6-14=5	10,8(3,4,11)2(9,7)12=13,1=6,14=5	10,4,3-(2,8)11(9,7)-12=1=13-14-6=5	10,4(3,2)-8,7,9-11,12=1=13=6=5 14		
200309020306	芝	右	2200	曇	重	12:55	3歳未勝利		2003-4-5	2	阪神	3	3歳未勝利	(混)[指](馬齢)	1	600	4	1	150	2	3	190	4	12.0	150	1.0	1-2	910	4	1-3	1460.0	5.0	1-3	580	4.0	1-12	460	3.0	3-12	610	5.0	1=>3	2800	9	1-3-12	2240	3	6(7,4,9)-(3,10)(2,11)(15,18)(1,12)(14,17)-16,8-(5,13)	6(7,4,9)-(3,10)(2,15,11,18)1,12(14,17)-16,8-(5,13)	(*6,11)(4,15,18)9(7,3)(10,1)2(14,17)12-(8,16)13,5	(*11,15,18)1,3,14,12(6,4)7(2,8,9,10)(5,16)(13,17)	12.7 - 11.0 - 11.5 - 12.2 - 12.6 - 12.9 - 12.6 - 12.7 - 12.5 - 12.2 - 12.7	12.7 - 23.7 - 35.2 - 47.4 - 60.0 - 72.9 - 85.5 - 98.2 - 110.7 - 122.9 - 135.6 (35.2-37.4)
200309020307	ダ	右	1800	曇	不良	13:25	3歳500万下		2003-4-5	2	阪神	3	3歳500万下	(市)(抽)(特指)(馬齢)	7	170	1	7	110	1	2	340	7	10.0	170	3.0	2-7	1250	5	2-7	1120.0	6.0	2-7	520	6.0	7-10	210	1.0	2-10	1,200	17.0	7=>2	1610	6	2-7-10	2100	10	8(9,10)2,4,3(1,5)7,6	8(2,9,10)(3,4,7)(1,5)6	(*8,9)(2,10)7,4,3(1,5)6	(*8,10,7)(2,9)4(1,5)3-6	12.6 - 11.3 - 13.1 - 13.1 - 13.0 - 12.3 - 12.4 - 12.2 - 12.8	12.6 - 23.9 - 37.0 - 50.1 - 63.1 - 75.4 - 87.8 - 100.0 - 112.8 (37.0-37.4)
200309020308	芝	右	1600	曇	重	14:00	3歳500万下		2003-4-5	2	阪神	3	3歳500万下	(特指)(馬齢)	5	750	3	5	280	3	9	540	6	6.0	1,280	9.0	3-5	5030	15	5-9	6740.0	19.0	5-9	1,860	18.0	5-6	4,220	33.0	6-9	9,470	48.0	5=>9	14990	37	5-6-9	93420	136		(*9,10)8(1,6,11,13)(4,12,15,16)5(3,7,14)2	10(9,11,13)(8,6,12)4(1,16)(3,7)15,5,14,2	10(9,11)(8,6)(13,12)(3,4,7)1(5,15)(2,16)14	12.6 - 10.9 - 11.3 - 12.0 - 12.0 - 12.4 - 12.1 - 12.3	12.6 - 23.5 - 34.8 - 46.8 - 58.8 - 71.2 - 83.3 - 95.6 (34.8-36.8)
200309020309	芝	右	2500	曇	重	14:35	白鷺特別 		2003-4-5	2	阪神	3	4歳以上1000万下	(混)[指](別定)	13	410	2	13	160	2	7	150	1	6.0	350	7.0	5-8	550	1	7-13	780.0	1.0	7-13	320	1.0	6-13	1,190	13.0	6-7	900	10.0	13=>7	1660	3	6-7-13	3870	10	7,2,12-13(4,8)(1,11)10,6(5,9)-3	7(2,12)13(4,8,11)(1,10)(5,6)9,3	7,12,2,13(4,10,8)(1,6,11)-5(9,3)	(*7,12)(2,13,8)(4,10)11(1,6)3,9,5	7.0 - 11.4 - 12.2 - 12.4 - 13.2 - 13.8 - 13.7 - 12.7 - 13.0 - 12.1 - 11.9 - 11.2 - 11.8	7.0 - 18.4 - 30.6 - 43.0 - 56.2 - 70.0 - 83.7 - 96.4 - 109.4 - 121.5 - 133.4 - 144.6 - 156.4 (30.6-34.9)
200309020310	芝	右	1600	曇	重	15:10	道頓堀ステークス 		2003-4-5	2	阪神	3	4歳以上1600万下	(混)[指](ハンデ)	15	1200	4	15	470	7	5	150	1	13.0	210	3.0	3-7	780	2	5-15	2510.0	6.0	5-15	970	6.0	13-15	1,980	20.0	5-13	570	2.0	15=>5	6800	20	5-13-15	6130	10		9(1,4)(11,15)(2,12)(14,16)(5,13,17)3,10-(6,18)(7,8)	9,1(11,4)15(2,12,14)(5,13,16)10(3,17)6,18(7,8)	(*9,1)(11,4)15,12(2,13,14)(5,16)10(3,18,8)-7(6,17)	12.3 - 11.4 - 11.2 - 11.6 - 11.5 - 11.6 - 11.8 - 12.4	12.3 - 23.7 - 34.9 - 46.5 - 58.0 - 69.6 - 81.4 - 93.8 (34.9-35.8)
200309020311	ダ	右	1400	曇	不良	15:45	コーラルステークス 		2003-4-5	2	阪神	3	4歳以上オープン	(混)[指](別定)	15	950	4	15	270	4	5	210	3	7.0	1,150	10.0	3-8	1450	5	5-15	1900.0	7.0	5-15	800	7.0	7-15	7,380	54.0	5-7	3,710	35.0	15=>5	4410	14	5-7-15	41750	91			5(15,16)3(6,8)(7,12,10)(9,14)13-1(2,11)-4	5(15,16)(3,6,8)10(7,12)14(9,13)-1-(2,11)-4	12.1 - 10.9 - 11.5 - 11.9 - 11.6 - 11.9 - 12.3	12.1 - 23.0 - 34.5 - 46.4 - 58.0 - 69.9 - 82.2 (34.5-35.8)
200309020401	ダ	右	1400	晴	重	10:05	3歳未勝利		2003-4-6	2	阪神	4	3歳未勝利	[指](馬齢)	7	200	1	7	110	1	4	310	5	9.0	120	2.0	4-7	2060	6	4-7	2080.0	6.0	4-7	580	7.0	7-9	160	1.0	4-9	840	9.0	7=>4	2870	8	4-7-9	1230	4			5(4,9)10(1,7)=2,6(3,8)	(*5,4,9)7-10,1,2-8,3-6	12.6 - 11.2 - 11.8 - 12.1 - 12.3 - 12.5 - 13.4	12.6 - 23.8 - 35.6 - 47.7 - 60.0 - 72.5 - 85.9 (35.6-38.2)
200309020402	ダ	右	1800	晴	重	10:30	3歳未勝利		2003-4-6	2	阪神	4	3歳未勝利	[指](馬齢)	8	3160	8	8	370	8	3	140	2	9.0	120	1.0	3-6	4690	20	3-8	4840.0	20.0	3-8	1,060	14.0	8-9	830	11.0	3-9	200	1.0	8=>3	16110	44	3-8-9	3010	10	(*1,2)(8,5,12)6(9,11)-3(7,10)4	1,2(6,8,5,12)11,9,3,7(4,10)	(*1,2)5(6,8,12)(11,9)3(4,10)7	1(2,5)(6,8,11)9(3,12)7-(4,10)	12.7 - 11.3 - 13.3 - 13.3 - 13.2 - 12.9 - 12.5 - 12.3 - 13.1	12.7 - 24.0 - 37.3 - 50.6 - 63.8 - 76.7 - 89.2 - 101.5 - 114.6 (37.3-37.9)
200309020403	ダ	右	1200	晴	重	10:55	3歳未勝利		2003-4-6	2	阪神	4	3歳未勝利	(混)[指](馬齢)	9	990	5	9	180	4	12	120	1	6.0	120	2.0	6-8	520	3	9-12	1360.0	7.0	9-12	400	4.0	6-9	440	7.0	6-12	200	1.0	9=>12	3090	13	6-9-12	1110	3			6,13,12-(4,5)(3,8,9,11)7-1-10-2	6(12,13)-9,5(4,3,8,7,11)-1=10-2	12.6 - 11.0 - 11.7 - 11.7 - 12.4 - 12.6	12.6 - 23.6 - 35.3 - 47.0 - 59.4 - 72.0 (35.3-36.7)
200309020404	ダ	右	1200	晴	重	11:25	3歳未勝利		2003-4-6	2	阪神	4	3歳未勝利	牝[指](馬齢)	13	180	1	13	120	1	6	4,980	14	11.0	390	7.0	3-7	7100	14	6-13	27750.0	32.0	6-13	7,960	36.0	11-13	770	6.0	6-11	24,510	79.0	13=>6	34130	54	6-11-13	105600	122			15(14,13)7(6,4,12)(1,11)(3,5,16)10,2-8,9	(15,*14,13)-7,4(6,12)11-1,5,16,10,3(2,8)-9	12.6 - 10.8 - 11.9 - 11.9 - 12.7 - 13.1	12.6 - 23.4 - 35.3 - 47.2 - 59.9 - 73.0 (35.3-37.7)
200309020405	障		3170	晴	良	11:55	障害4歳以上オープン		2003-4-6	2	阪神	4	障害4歳以上オープン	(混)(別定)	14	450	2	14	170	2	10	970	11	5.0	190	3.0	6-8	500	1	10-14	19500.0	47.0	10-14	3,970	44.0	5-14	540	3.0	5-10	5,060	49.0	14=>10	29420	80	5-10-14	33620	94	14-10,5(13,3)(12,7)9,1,2-6-4,11 8	14-(5,10)3(13,7)(12,9)(2,1)-6-4=11 8	14,10,5,7,3,9,13,12,2,1,6=4 11,8	14-10(5,7)=(3,9)-(13,12)-2(6,1)=4 11,8		
200309020406	ダ	右	1200	晴	重	12:55	3歳500万下		2003-4-6	2	阪神	4	3歳500万下	(混)(特指)(馬齢)	11	230	1	11	140	1	1	450	7	2.0	250	4.0	1-6	780	3	1-11	2900.0	8.0	1-11	1,260	15.0	2-11	550	4.0	1-2	2,120	25.0	11=>1	3600	12	1-2-11	6760	18			11(2,3,16)7,8(6,15,13)4(1,14)10,5,12-9	11(3,16)(2,7)-15(8,1)-(4,12,14)13(6,5,10)-9	12.3 - 10.8 - 11.6 - 11.9 - 12.6 - 13.0	12.3 - 23.1 - 34.7 - 46.6 - 59.2 - 72.2 (34.7-37.5)
200309020407	芝	右	2500	晴	良	13:25	3歳500万下		2003-4-6	2	阪神	4	3歳500万下	(混)(特指)(馬齢)	6	530	3	6	160	2	4	200	4	11.0	170	3.0	4-6	510	2	4-6	1750.0	8.0	4-6	700	9.0	6-11	610	7.0	4-11	620	8.0	6=>4	3940	18	4-6-11	2990	10	1,4-(2,6)(3,9)(5,10,7)(8,11)	1,4-(2,6)(3,9)(5,10,7)(8,11)	1,4(2,6)9,3(10,7,11)5,8	(1,*4,6)(3,9,7,11)2(5,10,8)	7.2 - 11.2 - 12.5 - 12.8 - 13.3 - 13.5 - 13.2 - 12.6 - 13.0 - 12.3 - 11.7 - 11.3 - 12.3	7.2 - 18.4 - 30.9 - 43.7 - 57.0 - 70.5 - 83.7 - 96.3 - 109.3 - 121.6 - 133.3 - 144.6 - 156.9 (30.9-35.3)
200309020408	ダ	右	1400	晴	稍重	14:00	4歳以上500万下		2003-4-6	2	阪神	4	4歳以上500万下	(混)[指](別定)	5	1180	4	5	300	5	8	130	1	9.0	300	4.0	3-4	630	2	5-8	1500.0	4.0	5-8	600	3.0	5-9	1,910	27.0	8-9	640	5.0	5=>8	3520	12	5-8-9	5470	16			12,16(8,9)10(3,13)(4,6,14)5(2,11)7,1,15	(*12,16,9)(8,3,10)(4,6)(5,13)14(2,7,11)(1,15)	12.3 - 11.1 - 11.8 - 12.5 - 12.5 - 12.6 - 12.8	12.3 - 23.4 - 35.2 - 47.7 - 60.2 - 72.8 - 85.6 (35.2-37.9)
200309020409	芝	右	1600	晴	良	14:35	山陽特別 		2003-4-6	2	阪神	4	4歳以上1000万下	(混)[指](別定)	8	260	1	8	130	1	3	170	3	5.0	270	5.0	2-4	260	1	3-8	730.0	3.0	3-8	350	3.0	5-8	560	6.0	3-5	960	10.0	8=>3	1200	3	3-5-8	2570	7		8,10(5,7,14)(3,13,16)(4,6)(1,2,11)(12,15)9	8,10(5,14)(3,7,16)(4,13)6,11(1,2)15,12-9	8,10(5,14)(3,7,16)(4,6,13)11(1,2,15)12,9	12.8 - 11.6 - 11.2 - 12.2 - 12.0 - 11.7 - 11.3 - 11.9	12.8 - 24.4 - 35.6 - 47.8 - 59.8 - 71.5 - 82.8 - 94.7 (35.6-34.9)
200309020410	芝	右	1400	晴	良	15:10	マーガレットS 		2003-4-6	2	阪神	4	3歳オープン	(混)(指)(別定)	9	4640	11	9	940	11	15	240	3	5.0	580	8.0	5-8	1170	5	9-15	11310.0	40.0	9-15	4,050	48.0	5-9	5,540	58.0	5-15	1,530	18.0	9=>15	36990	106	5-9-15	58300	167			1-14(6,9)(15,17)(3,4)8(5,16)12,13,10,11,2,7	1-(14,9,15)8(6,16)(3,4)(17,13)(5,12)(10,11)7,2	12.0 - 10.2 - 11.2 - 12.0 - 12.3 - 11.9 - 12.4	12.0 - 22.2 - 33.4 - 45.4 - 57.7 - 69.6 - 82.0 (33.4-36.6)
200309020411	芝	右	2000	晴	良	15:45	産経大阪杯	G2	2003-4-6	2	阪神	4	4歳以上オープン	(国際)(指)(別定)	8	740	3	8	160	3	4	120	1	13.0	130	2.0	3-5	690	2	4-8	780.0	2.0	4-8	320	2.0	8-13	470	3.0	4-13	200	1.0	8=>4	2440	5	4-8-13	940	1	(*4,8)-11,2,12,3(5,14)(7,15)9,6,13,1,10	4,8-11-2,12-3(5,14)-7,15-9,6-13(1,10)	4,8(11,2)12(3,14)-5,15(7,9,6)-13(1,10)	(*4,8)2,11,12(3,14)15,5(7,6)(9,13)1,10	12.7 - 11.0 - 11.9 - 12.0 - 12.0 - 12.3 - 11.8 - 11.9 - 11.3 - 12.2	12.7 - 23.7 - 35.6 - 47.6 - 59.6 - 71.9 - 83.7 - 95.6 - 106.9 - 119.1 (35.6-35.4)
200309020412	ダ	右	1400	晴	稍重	16:20	4歳以上1000万下		2003-4-6	2	阪神	4	4歳以上1000万下	[指](別定)	2	590	3	2	220	5	6	200	4	4.0	180	2.0	1-3	1690	9	2-6	2240.0	10.0	2-6	760	9.0	2-4	660	7.0	4-6	440	2.0	2=>6	4150	17	2-4-6	2450	5			(*13,15)11,16,2,6,14(1,7)(3,12,4)-9-5=10 8	(13,*15)11(2,16)(12,14,4,6)7(1,3)9,5-10 8	12.3 - 10.7 - 11.2 - 12.2 - 12.5 - 12.6 - 12.8	12.3 - 23.0 - 34.2 - 46.4 - 58.9 - 71.5 - 84.3 (34.2-37.9)
200309020501	ダ	右	1800	小雨	稍重	10:05	3歳未勝利		2003-4-12	2	阪神	5	3歳未勝利	(混)[指](馬齢)	1	300	2	1	120	1	7	160	4	6.0	140	3.0	1-7	580	2	1-7	680.0	3.0	1-7	250	3.0	1-6	240	2.0	6-7	450	6.0	1=>7	1080	3	1-6-7	840	3	(*6,10)(1,7)5,2(3,4,8)-9	(*6,10)(1,7)5(2,8)(3,4)-9	(*6,10)(1,7)(2,5,8)3,4-9	6(10,7)1,5(2,3,8)-9-4	12.9 - 11.8 - 13.5 - 13.1 - 13.0 - 13.0 - 12.6 - 12.9 - 12.9	12.9 - 24.7 - 38.2 - 51.3 - 64.3 - 77.3 - 89.9 - 102.8 - 115.7 (38.2-38.4)
