	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200305010307	ダ	左	1300	晴	良	13:20	3歳500万下		2003-5-3	1	東京	3	3歳500万下	(特指)(馬齢)	4	300	1	4	140	1	15	260	5	3.0	290	6.0	2-8	840	3	4-15	1310.0	4.0	4-15	590	5.0	3-4	490	4.0	3-15	1,250	15.0	4=>15	2190	5	3-4-15	3570	10			(*2,10)(11,13)(7,15)12(1,4)6(3,16)-5,9(8,14)	2,13(10,15)11,7,12,1,4,3,6,5(8,16)9-14	6.9 - 11.2 - 11.4 - 12.2 - 12.0 - 12.8 - 12.9	6.9 - 18.1 - 29.5 - 41.7 - 53.7 - 66.5 - 79.4 (29.5-37.7)
200305010308	ダ	左	1400	晴	良	13:55	4歳以上500万下		2003-5-3	1	東京	3	4歳以上500万下	(混)[指](別定)	15	910	3	15	300	4	4	130	1	12.0	560	8.0	2-8	1200	6	4-15	1890.0	7.0	4-15	600	4.0	12-15	4,290	38.0	4-12	1,220	12.0	15=>4	4930	18	4-12-15	16480	46			(*10,11)(8,15)-(2,5)6(3,9)(1,4,12)(7,16)(14,13)	(*10,11)(8,15)-2,5,3(1,6)4(14,13,12,9,16)7	12.6 - 11.1 - 11.5 - 12.3 - 12.4 - 12.8 - 13.0	12.6 - 23.7 - 35.2 - 47.5 - 59.9 - 72.7 - 85.7 (35.2-38.2)
200305010309	芝	左	1600	晴	良	14:30	八重桜賞 		2003-5-3	1	東京	3	3歳500万下	(混)(特指)(馬齢)	3	1060	6	3	300	6	7	2,540	10	4.0	260	5.0	3-6	1800	9	3-7	54600.0	44.0	3-7	10,080	45.0	3-4	1,060	15.0	4-7	8,140	40.0	3=>7	82020	82	3-4-7	79000	103			(*1,2)3,6(4,10)(5,9)7(11,8)	(*1,2)3,6,4(7,10)(5,9,8)11	12.3 - 11.0 - 12.0 - 12.4 - 12.6 - 11.3 - 11.5 - 12.1	12.3 - 23.3 - 35.3 - 47.7 - 60.3 - 71.6 - 83.1 - 95.2 (35.3-34.9)
200305010310	芝	左	1800	晴	良	15:05	八ケ岳特別 		2003-5-3	1	東京	3	4歳以上1000万下	(混)[指](別定)	1	370	2	1	140	2	8	190	5	2.0	130	1.0	1-6	900	4	1-8	1630.0	7.0	1-8	610	11.0	1-2	200	1.0	2-8	420	4.0	1=>8	2640	10	1-2-8	1220	3		4-3(1,8)(2,7)12,9,10(6,11)5	4=3(1,8)12(2,7)9,10,11(6,5)	4=3,8(1,12)7(2,9)10(6,11,5)	12.7 - 11.5 - 11.7 - 12.1 - 11.6 - 11.8 - 11.4 - 12.4 - 12.1	12.7 - 24.2 - 35.9 - 48.0 - 59.6 - 71.4 - 82.8 - 95.2 - 107.3 (35.9-35.9)
200305010311	芝	左	2400	晴	良	15:40	テレビ東京杯青葉賞	G2	2003-5-3	1	東京	3	3歳オープン	(混)(指)(馬齢)	11	230	1	11	110	1	4	120	2	7.0	140	3.0	3-6	490	1	4-11	520.0	1.0	4-11	200	1.0	7-11	220	2.0	4-7	270	3.0	11=>4	850	1	4-7-11	570	1	1(3,12)(4,15)(5,11)(2,6,10,13)7(9,14)8	1=3-12,15(4,11)(10,13)(5,6,7,14)(2,8,9)	1(3,15)(12,4,11)(5,6,13)(10,7)(2,8,14)9	1,3(5,15)(10,12,11)(2,4,13)(8,6,7)14,9	12.9 - 11.4 - 11.6 - 11.6 - 12.2 - 13.3 - 13.6 - 12.6 - 12.6 - 11.3 - 11.4 - 11.8	12.9 - 24.3 - 35.9 - 47.5 - 59.7 - 73.0 - 86.6 - 99.2 - 111.8 - 123.1 - 134.5 - 146.3 (35.9-34.5)
200305010312	芝	左	1400	晴	良	16:15	4歳以上1000万下		2003-5-3	1	東京	3	4歳以上1000万下	[指](別定)	11	1500	4	11	310	7	14	120	1	6.0	310	6.0	6-7	730	3	11-14	980.0	1.0	11-14	460	2.0	6-11	1,640	15.0	6-14	470	3.0	11=>14	3310	10	6-11-14	2710	1			7,16,8-12-(10,15)1(3,6,14)(5,13)(9,17)(2,11)-4-18	7,16-8(12,15)(1,10,14)(3,6)-(13,17)5(2,9)11,4-18	12.0 - 10.4 - 10.8 - 11.6 - 11.5 - 12.1 - 12.8	12.0 - 22.4 - 33.2 - 44.8 - 56.3 - 68.4 - 81.2 (33.2-36.4)
200305010401	芝	左	2000	晴	良	10:00	3歳未勝利		2003-5-4	1	東京	4	3歳未勝利	(混)[指](馬齢)	1	150	1	1	120	1	5	280	4	2.0	320	6.0	1-5	1320	4													1=>5	1570	5	1-2-5	3770	11		6,3,5(2,7)(1,8)-4	7-(6,5)(3,2)(1,8)-4	7-5(6,1,2)(3,8)4	13.3 - 11.9 - 12.5 - 12.0 - 12.7 - 12.8 - 12.9 - 11.9 - 11.7 - 11.9	13.3 - 25.2 - 37.7 - 49.7 - 62.4 - 75.2 - 88.1 - 100.0 - 111.7 - 123.6 (37.7-35.5)
200305010402	ダ	左	1300	晴	良	10:25	3歳未勝利		2003-5-4	1	東京	4	3歳未勝利	牝[指](馬齢)	16	1020	4	16	320	5	4	160	2	6.0	620	7.0	2-8	2200	8	4-16	2130.0	8.0	4-16	780	8.0	6-16	2,310	20.0	4-6	1,550	14.0	16=>4	5820	19	4-6-16	12130	32			(12,*14)-16,8,6-7,9,4(5,10,13)(1,11,15)2,3	(12,*14)-16(6,8)-7(4,9)-(1,5,10)(3,11,13)15,2	7.1 - 11.0 - 11.5 - 12.0 - 12.6 - 12.9 - 13.3	7.1 - 18.1 - 29.6 - 41.6 - 54.2 - 67.1 - 80.4 (29.6-38.8)
200305010403	ダ	左	1600	晴	良	10:50	3歳未勝利		2003-5-4	1	東京	4	3歳未勝利	[指](馬齢)	12	200	1	12	120	2	9	300	7	8.0	120	1.0	6-8	440	1	9-12	4320.0	19.0	9-12	1,300	19.0	8-12	210	1.0	8-9	770	10.0	12=>9	5370	24	8-9-12	3080	7			7,8=(3,4)(2,10)-1,12,6,11(5,9) 13	7,8-(3,4,10)-2(1,12)(11,6)-(5,9) 13	12.5 - 10.9 - 11.5 - 12.4 - 13.1 - 13.0 - 13.5 - 13.5	12.5 - 23.4 - 34.9 - 47.3 - 60.4 - 73.4 - 86.9 - 100.4 (34.9-40.0)
200305010404	ダ	左	1400	晴	良	11:15	3歳未勝利		2003-5-4	1	東京	4	3歳未勝利	[指](馬齢)	2	150	1	2	100	1	8	150	3	10.0	110	2.0	1-4	670	3	2-8	760.0	3.0	2-8	230	3.0	2-10	140	1.0	8-10	350	5.0	2=>8	1000	4	2-8-10	650	2			8,2(6,10)3(11,9,15)14(1,7)13(12,5)16=4	8,2(6,9,10)(3,11)(1,7,13,14)(12,5,15)16=4	13.0 - 11.4 - 12.9 - 13.2 - 12.2 - 12.0 - 12.4	13.0 - 24.4 - 37.3 - 50.5 - 62.7 - 74.7 - 87.1 (37.3-36.6)
200305010405	障		3000	晴	良  ダート	11:45	障害4歳以上未勝利		2003-5-4	1	東京	4	障害4歳以上未勝利	(定量)	7	290	1	7	130	1	10	320	6	13.0	170	2.0	5-6	550	2	7-10	2010.0	7.0	7-10	810	10.0	7-13	240	1.0	10-13	1,190	16.0	7=>10	3330	11	7-10-13	2620	7	10,13-(7,9)-14=11,8,6,3-12,5-2,1=4	10,13-(7,9)=14=11-8-3,6,12(2,5)1=4	13-10=7-9=14=8=11-5-12,3=2=6-4 1	13-10=7=9=14-8=(5,11)=12,3=2=(6,4) 1		
200305010406	ダ	左	1600	晴	良	12:45	3歳500万下		2003-5-4	1	東京	4	3歳500万下	(混)(特指)(馬齢)	8	1000	5	8	250	5	6	1,140	8	4.0	230	4.0	6-8	20390	25													8=>6	52960	48	4-6-8	25920	41			6,8(1,4)3(2,5,7)	6,8(1,4,3,7)2,5	13.0 - 11.7 - 12.7 - 13.3 - 13.2 - 12.1 - 12.2 - 12.2	13.0 - 24.7 - 37.4 - 50.7 - 63.9 - 76.0 - 88.2 - 100.4 (37.4-36.5)
200305010407	芝	左	2000	晴	良	13:15	3歳500万下		2003-5-4	1	東京	4	3歳500万下	(混)(特指)(馬齢)	7	950	4	7	170	4	2	170	3	3.0	110	1.0	2-7	1890	7	2-7	1700.0	8.0	2-7	470	6.0	3-7	240	3.0	2-3	220	2.0	7=>2	4040	15	2-3-7	880	3		1,2(4,5)3(6,7)9,8	(*1,5)(2,7)3(4,6)(9,8)	(*1,5)(3,2,7)6(9,4,8)	13.1 - 12.1 - 13.1 - 12.4 - 12.2 - 12.3 - 12.5 - 11.4 - 11.6 - 12.1	13.1 - 25.2 - 38.3 - 50.7 - 62.9 - 75.2 - 87.7 - 99.1 - 110.7 - 122.8 (38.3-35.1)
200305010408	芝	左	1600	晴	良	13:45	3歳未勝利		2003-5-4	1	東京	4	3歳未勝利	(混)[指](馬齢)	11	950	4	11	330	4	7	390	5	3.0	940	10.0	5-7	1240	5	7-11	4020.0	15.0	7-11	1,360	15.0	3-11	3,050	31.0	3-7	4,000	44.0	11=>7	8770	28	3-7-11	29920	81			(*3,4)(2,6,11,12)(7,8,10)(5,9,13)1	(*3,4)(2,6,11)12(7,8,10,13)(1,9)5	12.5 - 11.4 - 11.9 - 12.2 - 12.1 - 11.4 - 11.9 - 12.2	12.5 - 23.9 - 35.8 - 48.0 - 60.1 - 71.5 - 83.4 - 95.6 (35.8-35.5)
200305010409	ダ	左	1400	晴	良	14:15	テレビ埼玉杯 		2003-5-4	1	東京	4	4歳以上1000万下	(混)[指](ハンデ)	3	660	2	3	180	2	7	110	1	9.0	1,430	11.0	2-4	370	1	3-7	430.0	1.0	3-7	220	1.0	3-9	4,120	37.0	7-9	2,210	20.0	3=>7	1420	5	3-7-9	11060	33			(*1,2)(7,14)16(3,5,9)-(10,11)13-15,6,4-8 12	(*1,2)(7,14)16(3,9)5,13(10,11)-15-4(6,8) 12	12.4 - 10.9 - 11.4 - 12.0 - 12.1 - 12.8 - 13.2	12.4 - 23.3 - 34.7 - 46.7 - 58.8 - 71.6 - 84.8 (34.7-38.1)
200305010410	芝	左	1800	晴	良	14:50	メイステークス 		2003-5-4	1	東京	4	4歳以上1600万下	(混)[指](別定)	8	3550	9	8	760	8	10	390	5	6.0	380	4.0	7-8	1500	5	8-10	17500.0	37.0	8-10	4,110	36.0	6-8	3,360	33.0	6-10	2,120	23.0	8=>10	45500	83	6-8-10	47980	89		7(5,10)6,8(4,9)-(1,3)2	7-5,10,6(4,8)2(1,9)3	7-(5,10)(4,6)8-2,9,1,3	13.4 - 11.7 - 11.8 - 12.0 - 11.8 - 12.0 - 11.3 - 11.3 - 12.3	13.4 - 25.1 - 36.9 - 48.9 - 60.7 - 72.7 - 84.0 - 95.3 - 107.6 (36.9-34.9)
200305010411	芝	左	1800	晴	良	15:30	スイートピーS 		2003-5-4	1	東京	4	3歳オープン	牝(指)(馬齢)	9	390	1	9	150	1	6	400	7	11.0	240	3.0	3-5	1550	6	6-9	2410.0	7.0	6-9	890	6.0	9-11	670	4.0	6-11	1,590	20.0	9=>6	4590	14	6-9-11	5840	16		13(5,7,8,12,14)(4,10)15(2,3,11,16,17)6,9,1,18	(13,*14)(5,7,8,12)(4,10)(15,16,17)(2,3)11(1,6,9)18	(13,*14)(5,7,8,12)(2,4,10,15,17)16(3,11)(1,6,9)18	12.9 - 11.0 - 11.4 - 12.1 - 12.3 - 12.3 - 11.6 - 11.5 - 12.0	12.9 - 23.9 - 35.3 - 47.4 - 59.7 - 72.0 - 83.6 - 95.1 - 107.1 (35.3-35.1)
200305010412	芝	左	1600	晴	良	16:15	4歳以上500万下		2003-5-4	1	東京	4	4歳以上500万下	[指](別定)	15	190	1	15	120	1	13	210	3	11.0	370	7.0	7-7	660	3	13-15	830.0	2.0	13-15	340	2.0	11-15	640	6.0	11-13	1,770	20.0	15=>13	1140	2	11-13-15	3320	7			2(6,18)16(3,13)15,14(11,12)(9,10,17)(1,5,7)(4,8)	2(6,18)(13,16)(3,15)11(14,12)(10,17)(9,5,7)(1,4,8)	12.4 - 10.8 - 11.7 - 11.7 - 11.9 - 11.6 - 11.8 - 12.3	12.4 - 23.2 - 34.9 - 46.6 - 58.5 - 70.1 - 81.9 - 94.2 (34.9-35.7)
200305010501	ダ	左	1400	晴	良	10:00	3歳未勝利		2003-5-10	1	東京	5	3歳未勝利	(混)[指](馬齢)	10	1190	4	10	220	4	9	330	5	11.0	130	1.0	7-7	5000	13	9-10	5270.0	15.0	9-10	1,510	14.0	10-11	560	5.0	9-11	620	6.0	10=>9	11710	32	9-10-11	3870	11			4(9,11)(1,2,12)(3,6)5(7,10)8	4(9,11)(2,12)(1,6)-(3,10)-5,7,8	12.6 - 11.0 - 11.8 - 12.3 - 12.6 - 13.2 - 13.3	12.6 - 23.6 - 35.4 - 47.7 - 60.3 - 73.5 - 86.8 (35.4-39.1)
200305010502	ダ	左	1600	晴	良	10:25	3歳未勝利		2003-5-10	1	東京	5	3歳未勝利	牝[指](馬齢)	9	210	1	9	130	1	2	390	5	7.0	470	6.0	2-6	1640	6	2-9	1520.0	5.0	2-9	530	5.0	7-9	920	8.0	2-7	2,420	22.0	9=>2	2380	7	2-7-9	7160	19			(*1,2)(6,11)(3,9)-(4,10)(8,12)(7,13)5	(*1,2)11(3,6)9,4(8,10)(12,13)7-5	12.9 - 11.6 - 11.9 - 12.6 - 13.0 - 12.9 - 13.1 - 13.0	12.9 - 24.5 - 36.4 - 49.0 - 62.0 - 74.9 - 88.0 - 101.0 (36.4-39.0)
200305010503	芝	左	1400	晴	良	10:50	3歳未勝利		2003-5-10	1	東京	5	3歳未勝利	[指](馬齢)	13	1700	8	13	430	7	3	190	2	7.0	230	4.0	2-7	2990	15	3-13	3320.0	12.0	3-13	1,340	13.0	7-13	1,940	27.0	3-7	540	4.0	13=>3	9700	39	3-7-13	7830	21			13,9(1,3,11,12)(5,7,15)6,14(4,8)(2,10,17)16	(*13,9)(11,12)(3,15)(1,5,7)(4,6)14(2,10,8)16,17	12.8 - 11.7 - 12.0 - 12.1 - 11.4 - 11.6 - 12.2	12.8 - 24.5 - 36.5 - 48.6 - 60.0 - 71.6 - 83.8 (36.5-35.2)
200305010504	芝	左	2000	晴	良	11:20	3歳未勝利		2003-5-10	1	東京	5	3歳未勝利	(混)[指](馬齢)	6	1620	5	6	340	4	15	120	1	12.0	420	6.0	4-8	1370	4	6-15	1630.0	4.0	6-15	660	4.0	6-12	3,030	28.0	12-15	840	7.0	6=>15	5130	15	6-12-15	8190	24		7-13(6,15)3,9(10,12)(4,8)(2,5,11)(1,14)	7(6,15)3,13-(9,10,12)(4,8,11)(1,2,5)-14	7,15(6,3)(13,9,10,12)(4,11)8(1,5)(14,2)	13.1 - 11.6 - 12.1 - 12.8 - 12.2 - 12.6 - 12.6 - 11.7 - 11.8 - 12.3	13.1 - 24.7 - 36.8 - 49.6 - 61.8 - 74.4 - 87.0 - 98.7 - 110.5 - 122.8 (36.8-35.8)
200305010505	障		3000	晴	良  ダート	11:50	障害4歳以上未勝利		2003-5-10	1	東京	5	障害4歳以上未勝利	(混)(定量)	3	350	2	3	140	1	5	750	10	7.0	180	2.0	3-4	3120	13	3-5	5440.0	20.0	3-5	1,670	21.0	3-7	310	1.0	5-7	2,240	29.0	3=>5	8870	32	3-5-7	7540	25	12-13,3,1,10,5,8(7,11,2)14,6-4=9	(*13,3)12-(1,10)5,8(7,11,2)-14,6-4=9	3,13(12,10)(5,1)-(7,8)-(11,14)-2=6-9,4	3,5,13(12,1,10)7,8-14-11-2=6-9=4		
200305010506	芝	左	1800	晴	良	12:50	3歳500万下		2003-5-10	1	東京	5	3歳500万下	(特指)(馬齢)	10	1550	6	10	330	5	8	1,180	11	12.0	260	4.0	6-7	1660	8	8-10	21680.0	45.0	8-10	4,270	41.0	10-12	1,260	15.0	8-12	4,450	43.0	10=>8	43140	83	8-10-12	47810	109		(*5,7)(2,6,11)13(4,10)(3,9,12)(1,8)	(*5,7)(2,13)(4,6)(10,11)(3,9,12)(1,8)	(*5,7)(2,13)(4,6,11)(3,10,12)9(1,8)	13.3 - 11.7 - 11.7 - 12.0 - 12.5 - 12.8 - 11.5 - 11.8 - 11.8	13.3 - 25.0 - 36.7 - 48.7 - 61.2 - 74.0 - 85.5 - 97.3 - 109.1 (36.7-35.1)
200305010507	ダ	左	1600	晴	良	13:20	4歳以上500万下		2003-5-10	1	東京	5	4歳以上500万下	[指](別定)	11	200	1	11	140	1	13	1,430	12	1.0	730	8.0	6-7	660	2	11-13	6980.0	22.0	11-13	3,390	28.0	1-11	1,990	19.0	1-13	19,790	83.0	11=>13	10050	27	1-11-13	52030	109			(*3,5,6)(8,11)(10,12,13)9(1,2,7,15)-(4,14)-16	3,5(8,6,11,13)10(9,15)(1,12,14)7(2,4)-16	12.6 - 11.1 - 11.5 - 12.2 - 12.4 - 12.4 - 12.9 - 13.1	12.6 - 23.7 - 35.2 - 47.4 - 59.8 - 72.2 - 85.1 - 98.2 (35.2-38.4)
200305010508	ダ	左	1400	晴	良	13:55	4歳以上1000万下		2003-5-10	1	東京	5	4歳以上1000万下	[指](別定)	5	140	1	5	100	1	12	390	7	16.0	140	2.0	3-6	650	2	5-12	1870.0	6.0	5-12	660	6.0	5-16	200	1.0	12-16	1,810	24.0	5=>12	2290	7	5-12-16	2510	8			(*12,14)-(4,8)-(2,16)(5,15)(1,3,10,13)-7-6,11-9	(*12,14)-(4,8)(2,16)15(5,13)(3,10)1,7,6-11-9	12.6 - 11.0 - 11.9 - 12.2 - 12.0 - 12.7 - 12.8	12.6 - 23.6 - 35.5 - 47.7 - 59.7 - 72.4 - 85.2 (35.5-37.5)
200305010509	芝	左	2400	晴	良	14:30	陣馬特別 		2003-5-10	1	東京	5	4歳以上1000万下	(混)[指](別定)	7	760	4	7	200	4	5	150	3	1.0	130	1.0	5-7	620	2	5-7	1830.0	7.0	5-7	620	8.0	1-7	470	4.0	1-5	250	2.0	7=>5	4200	18	1-5-7	1360	3	7-(8,10)(1,5)9,4-(3,6)-2	7-(8,10)(1,5,9)4(3,6)-2	7,10(8,5)9(1,4)6,3-2	7,10,8(5,9)(1,4,6)3-2	13.4 - 12.1 - 12.4 - 12.3 - 12.5 - 12.5 - 12.6 - 12.1 - 11.8 - 11.3 - 11.5 - 11.9	13.4 - 25.5 - 37.9 - 50.2 - 62.7 - 75.2 - 87.8 - 99.9 - 111.7 - 123.0 - 134.5 - 146.4 (37.9-34.7)
200305010510	芝	左	1600	晴	良	15:05	晩春ステークス 		2003-5-10	1	東京	5	4歳以上1600万下	(混)[指](ハンデ)	6	180	1	6	110	1	8	160	2	3.0	250	4.0	3-4	430	1	6-8	530.0	1.0	6-8	210	1.0	3-6	400	3.0	3-8	870	8.0	6=>8	780	1	3-6-8	1510	2			15,1,6,8(9,12)10(7,11,16)4-(2,5,3)(17,13,18)-14	15,1(6,8)(10,9,12)(4,7,11,16)-(2,3)18(17,5)13,14	12.2 - 11.2 - 11.5 - 11.4 - 11.6 - 11.6 - 11.4 - 12.0	12.2 - 23.4 - 34.9 - 46.3 - 57.9 - 69.5 - 80.9 - 92.9 (34.9-35.0)
200305010511	芝	左	2000	晴	良	15:40	プリンシパルS 		2003-5-10	1	東京	5	3歳オープン	(指)(馬齢)	10	200	1	10	120	1	3	170	2	9.0	2,190	13.0	2-5	530	1	3-10	670.0	1.0	3-10	280	1.0	9-10	3,650	33.0	3-9	6,270	47.0	10=>3	990	1	3-9-10	27670	67		(*6,17)(1,9)(7,13)(10,16)(3,15)(4,8)11(2,14)-(5,12)-18	(*6,17)(1,9)(7,13)10(3,15,16)(8,11)4,2(5,14)(18,12)	(*6,17)(1,7,9)(10,13)(3,15,16)(8,11)(4,2,14)(5,18,12)	13.1 - 11.3 - 11.8 - 12.5 - 12.8 - 12.4 - 12.4 - 11.3 - 11.8 - 11.8	13.1 - 24.4 - 36.2 - 48.7 - 61.5 - 73.9 - 86.3 - 97.6 - 109.4 - 121.2 (36.2-34.9)
200305010512	ダ	左	1600	晴	良	16:15	4歳以上1000万下		2003-5-10	1	東京	5	4歳以上1000万下	(混)[指](別定)	11	210	1	11	120	1	16	510	9	2.0	190	2.0	6-8	2290	8	11-16	4070.0	15.0	11-16	1,060	12.0	2-11	250	1.0	2-16	2,030	22.0	11=>16	5830	18	2-11-16	6230	18			15,16-2,5(7,10,12)(4,8,3,9)(1,6,13,11)14	15,16-2(5,12)7,4(10,9,11)(8,3,13)(1,6)14	12.7 - 11.1 - 12.1 - 12.1 - 12.3 - 12.3 - 12.8 - 12.8	12.7 - 23.8 - 35.9 - 48.0 - 60.3 - 72.6 - 85.4 - 98.2 (35.9-37.9)
200305010601	ダ	左	1400	曇	良	09:50	3歳未勝利		2003-5-11	1	東京	6	3歳未勝利	(父)[指](馬齢)	13	180	1	13	110	1	5	120	2	14.0	230	5.0	4-8	220	1	5-13	350.0	1.0	5-13	150	1.0	13-14	390	4.0	5-14	490	7.0	13=>5	510	1	5-13-14	900	2			(*1,13)14,11,6-(5,9,7,12)(3,4,8)2,10	(*1,13)14,11,6,12(5,7)8,9(3,4,2)10	13.0 - 11.1 - 12.3 - 12.9 - 12.5 - 12.3 - 12.4	13.0 - 24.1 - 36.4 - 49.3 - 61.8 - 74.1 - 86.5 (36.4-37.2)
200305010602	ダ	左	1300	曇	良	10:15	3歳未勝利		2003-5-11	1	東京	6	3歳未勝利	[指](馬齢)	16	400	2	16	130	2	11	110	1	13.0	190	5.0	6-8	320	1	11-16	540.0	2.0	11-16	240	2.0	13-16	520	6.0	11-13	370	3.0	16=>11	1170	3	11-13-16	1440	4			16,13(3,4,6)-11(2,5,12)(7,9)(1,14,8,15,10)	16-13-3(4,6)11-2(5,12)-7-(1,9)(14,8)15,10	7.3 - 11.1 - 11.6 - 11.6 - 11.6 - 13.0 - 13.9	7.3 - 18.4 - 30.0 - 41.6 - 53.2 - 66.2 - 80.1 (30.0-38.5)
200305010603	ダ	左	1600	曇	良	10:40	3歳未勝利		2003-5-11	1	東京	6	3歳未勝利	(混)[指](馬齢)	10	140	1	10	120	1	5	930	11	8.0	780	10.0	4-7	3920	13	5-10	4180.0	15.0	5-10	1,390	15.0	8-10	1,390	15.0	5-8	8,020	49.0	10=>5	5230	18	5-8-10	31590	84			10,5(2,9)(3,6)1(4,7,12)(13,8)-11	10,5(2,9)(3,6)(1,7,12)8-(4,13)-11	12.5 - 11.4 - 12.1 - 13.1 - 13.1 - 12.6 - 12.4 - 12.7	12.5 - 23.9 - 36.0 - 49.1 - 62.2 - 74.8 - 87.2 - 99.9 (36.0-37.7)
200305010604	芝	左	1800	曇	良	11:05	3歳未勝利		2003-5-11	1	東京	6	3歳未勝利	牝[指](馬齢)	9	10710	11	9	940	11	6	250	4	14.0	120	1.0	3-5	17550	23	6-9	35700.0	54.0	6-9	6,560	52.0	9-14	1,340	14.0	6-14	390	3.0	9=>6	109550	115	6-9-14	11570	38		(9,*13)11(6,12)8(14,17)(5,18)(4,7,10)(1,15)3,2,16	13,9(6,11,12,15)14(5,8,17,18)(4,7,10)(1,2,3)-16	13,9(6,11,12)(14,15)5(8,17,18)(4,7)10,1(2,3)16	13.1 - 11.2 - 12.5 - 12.9 - 13.0 - 13.1 - 11.7 - 11.7 - 12.1	13.1 - 24.3 - 36.8 - 49.7 - 62.7 - 75.8 - 87.5 - 99.2 - 111.3 (36.8-35.5)
200305010605	芝	左	1600	曇	良	11:30	3歳未勝利		2003-5-11	1	東京	6	3歳未勝利	[指](馬齢)	8	440	3	8	170	2	7	280	6	3.0	730	8.0	5-6	890	3	7-8	1880.0	8.0	7-8	650	8.0	3-8	2,100	23.0	3-7	2,880	29.0	8=>7	3390	13	3-7-8	14210	45			3,10(9,11)1(6,12)(2,7)(5,8)13-4	3(10,9)(1,6,11)(2,12)(7,8)(5,13)-4	12.3 - 11.1 - 11.8 - 12.0 - 12.3 - 11.8 - 12.2 - 12.3	12.3 - 23.4 - 35.2 - 47.2 - 59.5 - 71.3 - 83.5 - 95.8 (35.2-36.3)
200305010606	ダ	左	1600	曇	良	12:30	3歳500万下		2003-5-11	1	東京	6	3歳500万下	(混)(特指)(馬齢)	1	1610	5	1	290	5	8	110	1	12.0	350	6.0	1-5	1120	5	1-8	970.0	4.0	1-8	490	4.0	1-12	2,530	24.0	8-12	560	5.0	1=>8	4060	12	1-8-12	4660	15			4(3,7)(6,14)(1,11,13)(9,15)8(2,12)(5,10)	4-(3,7)(6,14)(1,11,13)-(9,15)(2,8,12)10,5	12.6 - 11.2 - 11.8 - 12.5 - 12.6 - 12.3 - 13.3 - 12.7	12.6 - 23.8 - 35.6 - 48.1 - 60.7 - 73.0 - 86.3 - 99.0 (35.6-38.3)
200305010607	芝	左	1400	曇	良	13:00	4歳以上500万下		2003-5-11	1	東京	6	4歳以上500万下	牝[指](別定)	18	840	5	18	230	1	17	1,470	14	16.0	240	2.0	8-8	1550	8	17-18	18210.0	56.0	17-18	5,660	62.0	16-18	870	5.0	16-17	6,230	68.0	18=>17	26040	91	16-17-18	22840	84			16(2,9)6(5,7,8,11)(3,4,10)(1,14,15,17)18(13,12)	16,9(2,6,11)(7,8,10)5(4,17)(3,15)(14,18)1(13,12)	12.7 - 11.1 - 11.9 - 12.2 - 11.5 - 11.6 - 12.1	12.7 - 23.8 - 35.7 - 47.9 - 59.4 - 71.0 - 83.1 (35.7-35.2)
200305010608	芝	左	2000	曇	良	13:40	4歳以上500万下		2003-5-11	1	東京	6	4歳以上500万下	(混)[指](別定)	12	520	2	12	170	2	1	820	9	5.0	120	1.0	1-6	2990	12	1-12	11920.0	35.0	1-12	3,060	34.0	5-12	300	1.0	1-5	1,680	21.0	12=>1	16370	54	1-5-12	8230	23		5(1,9)(2,16)(4,3)10(7,12)13,8,15,6,14,11	5-(1,9)16-2,4,3-(8,10)12-(7,13)6,15-14-11	5-1(16,9)-(4,2)-3(8,10)-12,13-(6,15)7,14=11	13.0 - 11.8 - 12.0 - 11.4 - 12.1 - 12.2 - 12.2 - 11.6 - 12.4 - 12.5	13.0 - 24.8 - 36.8 - 48.2 - 60.3 - 72.5 - 84.7 - 96.3 - 108.7 - 121.2 (36.8-36.5)
200305010609	芝	左	1400	曇	良	14:20	若鮎賞 		2003-5-11	1	東京	6	3歳500万下	(混)(特指)(馬齢)	13	1290	4	13	230	4	9	120	2	18.0	120	1.0	5-7	1330	5	9-13	1550.0	4.0	9-13	480	3.0	13-18	560	5.0	9-18	200	1.0	13=>9	4630	18	9-13-18	1350	2			5(13,16)9(4,14)(3,12,11)(2,6,8,17)(1,7)(10,18)15	(5,13,*16)(9,14)(4,12)(3,11)(2,6,17)(1,8)7(10,18)15	12.5 - 11.2 - 12.0 - 12.3 - 11.3 - 11.6 - 11.9	12.5 - 23.7 - 35.7 - 48.0 - 59.3 - 70.9 - 82.8 (35.7-34.8)
