	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200303010307	芝	右	1800	小雨	良	13:15	4歳以上500万下		2003-4-12	1	福島	3	4歳以上500万下	(混)(別定)	11	300	1	11	140	1	1	420	7	3.0	310	6.0	1-6	1810	9	1-11	1940.0	6.0	1-11	960	9.0	3-11	730	5.0	1-3	3,640	38.0	11=>1	3160	10	1-3-11	11180	31	1,7,12(5,9,10,15)11,6(2,16)-4(3,8)13,14	1,7(5,12)9(2,10)6(11,15)(16,4,8)3(14,13)	1-(5,7)(12,10,15,8)(9,11)(2,6,4,13)16,3-14	1(5,7,8)(9,10,15,11)4,13-16(2,6,3,12)14	12.5 - 10.7 - 12.0 - 12.2 - 11.9 - 11.8 - 12.3 - 12.3 - 12.1	12.5 - 23.2 - 35.2 - 47.4 - 59.3 - 71.1 - 83.4 - 95.7 - 107.8 (35.2-36.7)
200303010308	芝	右	1200	小雨	良	13:45	4歳以上500万下		2003-4-12	1	福島	3	4歳以上500万下	牝(別定)	8	670	3	8	220	3	14	130	1	9.0	500	8.0	4-7	670	2	8-14	1100.0	2.0	8-14	470	2.0	8-9	1,860	24.0	9-14	1,510	19.0	8=>14	2570	6	8-9-14	8630	24			7-(1,10)14(8,11)2(15,16)(3,9)12(4,6,5,13)	7-(1,14)8(2,10,11)(9,15,16)3(4,12,5)6,13	12.1 - 10.6 - 10.9 - 11.5 - 12.0 - 12.4	12.1 - 22.7 - 33.6 - 45.1 - 57.1 - 69.5 (33.6-35.9)
200303010309	ダ	右	1700	雨	稍重	14:20	4歳以上500万下		2003-4-12	1	福島	3	4歳以上500万下	(混)(別定)	4	390	2	4	150	2	5	130	1	8.0	590	10.0	3-4	470	1	4-5	520.0	1.0	4-5	230	1.0	4-8	1,330	15.0	5-8	1,770	21.0	4=>5	1130	2	4-5-8	4850	12	(*5,6,12)14(3,4,9,13)(1,2)11,7-8=10	5(6,12)(3,4,14)(1,2,9,13)(7,11)8=10	(*5,4)(6,12,8)(9,14,11)(2,13,7)3,1=10	(*5,4)8,9(12,11)14,7(2,6)(3,13,1)-10	6.8 - 11.4 - 12.0 - 12.6 - 13.0 - 12.5 - 12.1 - 12.1 - 12.6	6.8 - 18.2 - 30.2 - 42.8 - 55.8 - 68.3 - 80.4 - 92.5 - 105.1 (30.2-36.8)
200303010310	芝	右	2000	雨	稍重	14:55	桑折特別 		2003-4-12	1	福島	3	4歳以上500万下	牝(別定)	16	220	1	16	130	1	2	1,210	11	8.0	1,330	12.0	1-8	820	4	2-16	7190.0	23.0	2-16	2,200	22.0	8-16	2,210	23.0	2-8	13,500	92.0	16=>2	9020	28	2-8-16	85190	203	8(5,12)(2,6,16)(1,3,4,7)10(14,15)13,9=11	8(2,5,12)16,6(1,7)4(3,10)14,15-(9,13)=11	8(5,12,16)(2,7,4)(1,6,10)(14,15,13)3,9=11	(*8,2)16(1,4)(12,7)(14,10,13)(5,6,9,15)3=11	12.3 - 11.4 - 11.5 - 12.7 - 13.0 - 12.9 - 12.4 - 12.1 - 12.1 - 12.6	12.3 - 23.7 - 35.2 - 47.9 - 60.9 - 73.8 - 86.2 - 98.3 - 110.4 - 123.0 (35.2-36.8)
200303010311	芝	右	1800	雨	稍重	15:30	飯坂特別 		2003-4-12	1	福島	3	4歳以上1000万下	(混)(別定)	3	1150	6	3	340	5	12	200	2	11.0	580	8.0	3-7	1790	9	3-12	2660.0	10.0	3-12	1,050	11.0	3-11	3,570	43.0	11-12	2,060	24.0	3=>12	6360	25	3-11-12	20510	67	4,7,10(2,6,9,13)3(1,5,14)11-(8,12)	4,7(2,10)6(3,13)(1,9,14)(11,5)8,12	(*4,7)10(2,6,3,13)14(1,11)(9,5)12,8	(4,*7,3)(2,13)(1,11,14)12,10(6,9,5)-8	12.3 - 10.9 - 12.0 - 12.2 - 12.2 - 12.1 - 12.6 - 12.6 - 12.1	12.3 - 23.2 - 35.2 - 47.4 - 59.6 - 71.7 - 84.3 - 96.9 - 109.0 (35.2-37.3)
200303010401	ダ	右	1700	晴	重	09:55	3歳未勝利		2003-4-13	1	福島	4	3歳未勝利	牝[指](馬齢)	10	200	1	10	120	1	1	120	2	6.0	360	5.0	1-7	380	1	1-10	340.0	1.0	1-10	190	1.0	6-10	850	7.0	1-6	970	8.0	10=>1	660	1	1-6-10	2290	5	1,10,3(7,12)2(5,11)4,8-6,9	1,10-3-12(7,5,11)2(4,8)6-9	(*1,10)=3(12,4)(7,6,11)(5,8)(2,9)	(*1,10)=3,12,4(7,6)2,9(5,11)8	6.9 - 11.2 - 11.4 - 12.3 - 13.0 - 13.0 - 12.7 - 12.7 - 13.6	6.9 - 18.1 - 29.5 - 41.8 - 54.8 - 67.8 - 80.5 - 93.2 - 106.8 (29.5-39.0)
200303010402	ダ	右	1700	晴	重	10:20	3歳未勝利		2003-4-13	1	福島	4	3歳未勝利	[指](馬齢)	6	200	1	6	120	1	9	210	5	2.0	190	4.0	6-8	560	2	6-9	800.0	3.0	6-9	330	3.0	2-6	250	2.0	2-9	600	8.0	6=>9	1140	3	2-6-9	1440	3	(*2,9)10(6,7)4,1-3-5=8	(*2,9)(6,10)7,4-1-3-5=8	(*2,9)10(6,4,7)-(1,3)5=8	(*2,9)6,10(4,7)(1,3)-5-8	6.9 - 11.5 - 11.6 - 12.4 - 13.3 - 13.0 - 12.8 - 12.7 - 13.1	6.9 - 18.4 - 30.0 - 42.4 - 55.7 - 68.7 - 81.5 - 94.2 - 107.3 (30.0-38.6)
200303010403	ダ	右	1700	晴	重	10:45	3歳未勝利		2003-4-13	1	福島	4	3歳未勝利	(混)[指](馬齢)	7	3340	8	7	360	6	11	120	1	3.0	170	2.0	6-8	1320	5	7-11	2650.0	10.0	7-11	790	11.0	3-7	1,370	17.0	3-11	230	1.0	7=>11	9100	29	3-7-11	3100	10	(*5,11)(1,3,10)8-6-2,9,4-7	5,11(1,3,10,8)-6-2-9,4,7	(*5,11,8)(1,3,10)-6-2-(9,7)-4	(5,*11,8)(1,3)(10,6)-2-7-9-4	6.7 - 11.6 - 11.5 - 12.4 - 12.9 - 12.8 - 13.0 - 13.5 - 13.2	6.7 - 18.3 - 29.8 - 42.2 - 55.1 - 67.9 - 80.9 - 94.4 - 107.6 (29.8-39.7)
200303010404	芝	右	2000	晴	稍重	11:10	3歳未勝利		2003-4-13	1	福島	4	3歳未勝利	[指](馬齢)	11	670	5	11	160	2	13	200	5	9.0	130	1.0	7-8	1310	7	11-13	2450.0	11.0	11-13	890	11.0	9-11	360	3.0	9-13	410	4.0	11=>13	4790	23	9-11-13	2120	6	(*2,4)(1,5)(9,7)12(6,13)3,8,10=11	2,4(1,5)9,7(6,12,13)3,8,10=11	(*2,4,5)(7,13)(1,9,12)(6,3)10-11,8	(4,5,*7,13)(1,9,12)(2,6,3)11-10-8	12.3 - 11.1 - 11.5 - 12.8 - 12.9 - 13.1 - 12.7 - 12.5 - 12.7 - 12.1	12.3 - 23.4 - 34.9 - 47.7 - 60.6 - 73.7 - 86.4 - 98.9 - 111.6 - 123.7 (34.9-37.3)
200303010405	芝	右	1200	晴	稍重	11:35	3歳未勝利		2003-4-13	1	福島	4	3歳未勝利	(混)[指](馬齢)	16	190	1	16	100	1	4	170	3	15.0	170	2.0	2-8	380	1	4-16	650.0	1.0	4-16	250	1.0	15-16	330	3.0	4-15	500	5.0	16=>4	890	1	4-15-16	1350	2			12,1(5,16)4(10,15)-3(9,6)(2,13)14-(7,8)11	12-(1,16)(4,5)(10,15)-3,6,9,13-2-14,8-(7,11)	12.5 - 10.8 - 11.3 - 12.1 - 12.4 - 12.6	12.5 - 23.3 - 34.6 - 46.7 - 59.1 - 71.7 (34.6-37.1)
200303010406	ダ	右	1700	晴	稍重	12:35	4歳以上500万下		2003-4-13	1	福島	4	4歳以上500万下	[指](別定)	2	220	1	2	120	1	13	180	3	11.0	160	2.0	2-8	670	3	2-13	720.0	2.0	2-13	330	2.0	2-11	230	1.0	11-13	480	6.0	2=>13	990	2	2-11-13	1060	1	1,10(2,13)(4,11)(3,7,14)-(5,9)6-8,12	1,10(2,13)(4,11)(3,7,14)-(5,9)-(6,8)12	(10,*13)(1,11)2(4,7,14)(3,8,12)9(5,6)	13-(2,11)10-(1,4,14)(3,8,12)7(5,9,6)	6.9 - 11.1 - 11.3 - 12.8 - 13.4 - 13.2 - 12.4 - 12.3 - 12.6	6.9 - 18.0 - 29.3 - 42.1 - 55.5 - 68.7 - 81.1 - 93.4 - 106.0 (29.3-37.3)
200303010407	ダ	右	1700	晴	稍重	13:05	4歳以上500万下		2003-4-13	1	福島	4	4歳以上500万下	[指](別定)	9	400	2	9	190	3	5	130	1	10.0	220	5.0	4-6	460	1	5-9	1040.0	2.0	5-9	390	2.0	9-10	610	8.0	5-10	470	4.0	9=>5	2270	6	5-9-10	2150	4	4,11-(3,13)6,2(5,12,9)-10,8-1,7	4,11-3,13(2,6)(5,9)(10,12)-8-(1,7)	4(9,5)(11,2,6)3,10(13,12,8)-(1,7)	(*9,5)4(2,6)10,8,3,11(12,1,7)13	6.7 - 11.2 - 11.4 - 12.0 - 12.8 - 13.0 - 13.1 - 12.4 - 12.5	6.7 - 17.9 - 29.3 - 41.3 - 54.1 - 67.1 - 80.2 - 92.6 - 105.1 (29.3-38.0)
200303010408	芝	右	1800	晴	良	13:35	4歳以上500万下		2003-4-13	1	福島	4	4歳以上500万下	(混)[指](別定)	14	1620	8	14	530	8	12	340	5	6.0	200	2.0	6-7	2140	11	12-14	8820.0	32.0	12-14	3,270	50.0	6-14	1,740	20.0	6-12	1,140	14.0	14=>12	25460	91	6-12-14	17050	49	4(11,10,16)(1,3)(8,9,12)(2,15)(6,13,14)(5,7)	4,16(1,11)(3,10)9(8,12)2,15-(6,14)13(5,7)	4(11,10,12,13)(1,3,9)(16,14)(2,8,15,6)7,5	(*4,10,12)13(11,9,14)(3,6)1(8,15,7)2,5-16	12.6 - 11.3 - 12.0 - 12.4 - 12.4 - 12.1 - 12.0 - 12.0 - 12.5	12.6 - 23.9 - 35.9 - 48.3 - 60.7 - 72.8 - 84.8 - 96.8 - 109.3 (35.9-36.5)
200303010409	ダ	右	1700	晴	稍重	14:10	4歳以上500万下		2003-4-13	1	福島	4	4歳以上500万下	[指](別定)	2	560	3	2	250	3	14	1,700	12	4.0	260	4.0	2-8	4540	16	2-14	15240.0	44.0	2-14	4,840	46.0	2-4	1,200	12.0	4-14	5,280	48.0	2=>14	21480	70	2-4-14	62980	157	(1,*8)(9,14)-(7,13)3(2,12)-(5,6)-4-11,10	(1,*8)-14-9(7,13)(3,2)12,5,6-4-11,10	8(14,2)1,13(7,6)3-4-(9,5)-(12,10,11)	(8,14,*2)-(1,6)13(3,7,4)-5,11,10-9-12	6.6 - 11.6 - 11.2 - 11.6 - 12.6 - 13.3 - 12.8 - 12.6 - 13.5	6.6 - 18.2 - 29.4 - 41.0 - 53.6 - 66.9 - 79.7 - 92.3 - 105.8 (29.4-38.9)
200303010410	芝	右	1800	晴	良	14:45	ひめさゆり賞 		2003-4-13	1	福島	4	3歳500万下	(特指)(馬齢)	1	580	3	1	180	3	12	120	1	10.0	190	4.0	1-8	790	4	1-12	830.0	2.0	1-12	400	3.0	1-10	700	9.0	10-12	370	2.0	1=>12	2120	5	1-10-12	1670	3	9-4,1(7,8,12)2(6,10)(3,11)-5	9-4(1,12)7(2,8)(3,6)10,11=5	9(1,4)12,8(3,2,7)6,10,11=5	9(4,12)8,1(2,7,6)3,10,11=5	12.7 - 11.5 - 12.4 - 12.5 - 12.6 - 12.2 - 12.3 - 12.0 - 12.4	12.7 - 24.2 - 36.6 - 49.1 - 61.7 - 73.9 - 86.2 - 98.2 - 110.6 (36.6-36.7)
200303010411	芝	右	1200	晴	良	15:25	福島民報杯 		2003-4-13	1	福島	4	4歳以上オープン	(混)[指](ハンデ)	4	1490	10	4	350	8	10	260	3	15.0	170	1.0	2-5	3950	16	4-10	6990.0	39.0	4-10	2,220	38.0	4-15	1,660	26.0	10-15	920	5.0	4=>10	16140	85	4-10-15	13790	56			(2,*7)(3,15)(4,9,14,16)11(10,12)13(5,8)(1,6)	(*2,7,15)4(10,14,16)(3,9,11)(12,8)(6,5)(1,13)	11.9 - 10.5 - 10.9 - 11.5 - 12.0 - 12.3	11.9 - 22.4 - 33.3 - 44.8 - 56.8 - 69.1 (33.3-35.8)
200303010412	芝	右	1200	晴	良	16:10	青葉城特別 		2003-4-13	1	福島	4	4歳以上500万下	(混)[指](別定)	2	1900	9	2	520	8	11	370	4	14.0	500	6.0	2-6	2410	11	2-11	8990.0	34.0	2-11	3,220	40.0	2-14	5,560	58.0	11-14	3,130	38.0	2=>11	20780	72	2-11-14	60530	173			(*4,7,11)(12,15)(2,1)(14,13)10(3,6,8,9)5	(7,*11)(4,2,12)(1,15)(14,13)(3,10)5(8,9)6	12.2 - 10.8 - 11.2 - 11.6 - 11.9 - 12.2	12.2 - 23.0 - 34.2 - 45.8 - 57.7 - 69.9 (34.2-35.7)
200303010501	ダ	右	1700	晴	良	09:55	3歳未勝利		2003-4-19	1	福島	5	3歳未勝利	(父)(馬齢)	8	190	1	8	110	1	6	150	3	1.0	130	2.0	5-6	410	1	6-8	720.0	2.0	6-8	230	1.0	1-8	280	2.0	1-6	600	8.0	8=>6	950	1	1-6-8	1050	1	(*8,11)(6,10)(5,9)1(2,4)-(3,12)7	8,11(6,10)5(1,9)2,4,3,12,7	8,11,6(5,10)4(1,9)(3,2,12)-7	8(6,11)5,1,10(3,4)-9(7,2,12)	6.9 - 11.7 - 11.8 - 12.7 - 12.9 - 12.6 - 12.7 - 12.9 - 13.3	6.9 - 18.6 - 30.4 - 43.1 - 56.0 - 68.6 - 81.3 - 94.2 - 107.5 (30.4-38.9)
200303010502	芝	右	1800	晴	良	10:20	3歳未勝利		2003-4-19	1	福島	5	3歳未勝利	(馬齢)	7	210	1	7	140	1	6	1,110	12	5.0	190	3.0	5-6	730	2	6-7	5670.0	20.0	6-7	2,980	35.0	5-7	330	2.0	5-6	3,290	38.0	7=>6	7690	22	5-6-7	10650	36	11(4,9)2(1,5,10)(8,3)(7,6)12	11,4,9,2(5,10)(1,8)(7,3)6,12	(*11,4)9(2,10)(5,3)(1,8)(6,7)-12	(*11,4)9(2,10)(1,3,6,7)5,8-12	12.6 - 12.0 - 12.6 - 13.0 - 12.6 - 11.9 - 11.5 - 12.2 - 12.1	12.6 - 24.6 - 37.2 - 50.2 - 62.8 - 74.7 - 86.2 - 98.4 - 110.5 (37.2-35.8)
200303010503	芝	右	1200	晴	良	10:50	3歳未勝利		2003-4-19	1	福島	5	3歳未勝利	(混)(馬齢)	1	250	1	1	120	1	7	170	2	10.0	230	5.0	1-4	710	2	1-7	1000.0	2.0	1-7	370	2.0	1-10	730	7.0	7-10	830	9.0	1=>7	1450	2	1-7-10	2230	4			(*1,8)12,10(4,7)(11,15,16)(5,13,14)-(3,6)9,2	1,8-(4,7,12)(5,10)(3,11,14)(13,15,16)6(2,9)	12.1 - 10.7 - 11.1 - 11.4 - 12.1 - 12.8	12.1 - 22.8 - 33.9 - 45.3 - 57.4 - 70.2 (33.9-36.3)
200303010504	ダ	右	1700	晴	良	11:15	3歳未勝利		2003-4-19	1	福島	5	3歳未勝利	牝(馬齢)	3	1290	4	3	280	4	11	200	2	8.0	780	8.0	3-7	1480	5	3-11	1740.0	7.0	3-11	450	4.0	3-8	2,280	22.0	8-11	1,860	16.0	3=>11	5020	15	3-8-11	13440	43	14,5-9(3,12)8(7,13)11(1,2)4-(6,10)	5-14-(3,9)(8,12)(7,13)11,1(2,4)(6,10)	5,14,3-9(7,8,12)(1,11,13)(6,10)4-2	5,3,14-7,8(1,11)-(13,9)4,6-(10,12)-2	6.6 - 11.2 - 12.1 - 12.3 - 13.4 - 13.3 - 12.8 - 13.2 - 13.6	6.6 - 17.8 - 29.9 - 42.2 - 55.6 - 68.9 - 81.7 - 94.9 - 108.5 (29.9-39.6)
200303010505	芝	右	2000	曇	良	11:40	3歳未勝利		2003-4-19	1	福島	5	3歳未勝利	(馬齢)	2	230	1	2	110	1	11	170	3	4.0	210	4.0	2-8	560	2	2-11	600.0	2.0	2-11	260	2.0	2-4	460	4.0	4-11	690	9.0	2=>11	930	3	2-4-11	1530	4	9,6(4,7)(1,8)(2,10)11(3,12)5	9(4,6)7(1,2,8)10(3,11)-(5,12)	(*9,12)6(4,8)(2,7)(1,10,11)(5,3)	(*9,12)(4,6,2,8)(1,11)-10(5,7)3	12.3 - 11.3 - 12.2 - 13.1 - 13.2 - 13.4 - 12.2 - 11.6 - 12.0 - 11.9	12.3 - 23.6 - 35.8 - 48.9 - 62.1 - 75.5 - 87.7 - 99.3 - 111.3 - 123.2 (35.8-35.5)
200303010506	ダ	右	1000	曇	良	12:40	4歳以上500万下		2003-4-19	1	福島	5	4歳以上500万下	(混)(別定)	2	3100	8	2	640	9	6	120	1	11.0	200	4.0	2-5	3590	14	2-6	3150.0	12.0	2-6	1,270	13.0	2-11	4,990	42.0	6-11	360	3.0	2=>6	17120	43	2-6-11	10590	38			11(2,4)8(1,7,12)(10,9)(3,6)-5	11,4,2(7,8,12)1(3,9)6-(5,10)	12.2 - 10.8 - 11.9 - 12.1 - 12.4	12.2 - 23.0 - 34.9 - 47.0 - 59.4 (34.9-36.4)
200303010507	芝	右	2600	曇	良	13:10	4歳以上500万下		2003-4-19	1	福島	5	4歳以上500万下	(混)(別定)	8	2620	10	8	700	11	6	180	2	7.0	140	1.0	3-4	570	1	6-8	7340.0	29.0	6-8	2,640	33.0	7-8	1,820	23.0	6-7	460	2.0	8=>6	18120	65	6-7-8	7630	18	9,8-2,13(3,5,16)(11,14)(4,1,10)-(7,12,15)-6	9,8(2,13,16)(3,5)11(4,1,14)10(7,12)15,6	8-13,9(3,2)(16,11)(4,5,1)(7,12,10,14,15)6	8=(13,11)(3,2)1(4,5,10,15)9(7,12,6)-16,14	13.1 - 11.1 - 11.6 - 12.1 - 12.2 - 12.5 - 12.7 - 12.6 - 12.0 - 12.1 - 11.8 - 12.4 - 13.1	13.1 - 24.2 - 35.8 - 47.9 - 60.1 - 72.6 - 85.3 - 97.9 - 109.9 - 122.0 - 133.8 - 146.2 - 159.3 (35.8-37.3)
200303010508	ダ	右	1700	曇	良	13:40	4歳以上500万下		2003-4-19	1	福島	5	4歳以上500万下	(別定)	5	270	1	5	140	1	3	620	7	7.0	510	6.0	3-4	480	1	3-5	3990.0	13.0	3-5	1,700	14.0	5-7	1,350	11.0	3-7	5,950	48.0	5=>3	5410	18	3-5-7	23550	66	(*8,10,12)(4,5)9(1,11)-(3,6,7)-(2,13)14	(*8,10)12,4,5,1,9,3,11,6,7,2-(14,13)	8,10(4,12,5)(1,9)(3,7)(2,6)(14,13)-11	8(10,5)4(1,12,7)(2,9,3)6,14,13-11	6.8 - 11.4 - 11.5 - 12.3 - 12.9 - 12.8 - 13.0 - 12.9 - 13.3	6.8 - 18.2 - 29.7 - 42.0 - 54.9 - 67.7 - 80.7 - 93.6 - 106.9 (29.7-39.2)
200303010509	芝	右	2000	曇	良	14:15	4歳以上500万下		2003-4-19	1	福島	5	4歳以上500万下	(別定)	16	390	1	16	170	2	14	150	1	11.0	180	3.0	7-8	800	4	14-16	1100.0	1.0	14-16	380	1.0	11-16	540	3.0	11-14	430	2.0	16=>14	2190	2	11-14-16	2000	1	2-1,3,11-(6,9)4(5,13,14)12-(10,16)7-(8,15)	2(1,3)11-(6,9)5(12,4,14)7(10,13,16)-(8,15)	(2,1,11,6,*3)(14,9)(5,7,12)(10,4,16,15)13,8	(*1,11)(2,14)(7,3)(5,10)(9,15)(8,12,6,16)(13,4)	12.1 - 10.8 - 11.6 - 12.4 - 12.9 - 13.1 - 12.4 - 11.7 - 12.2 - 12.0	12.1 - 22.9 - 34.5 - 46.9 - 59.8 - 72.9 - 85.3 - 97.0 - 109.2 - 121.2 (34.5-35.9)
200303010510	ダ	右	1700	曇	良	14:50	米沢特別 		2003-4-19	1	福島	5	4歳以上500万下	(混)(別定)	7	970	5	7	310	5	10	270	3	2.0	300	4.0	5-6	1510	8	7-10	3080.0	12.0	7-10	1,190	15.0	2-7	1,060	13.0	2-10	1,190	14.0	7=>10	6680	25	2-7-10	8330	31	7,2(12,14)9,4(1,11,13)6(8,10)5,3	7(2,14)12,9(4,13)1(6,11,10)8,5,3	7,2(14,12)(9,13,10)(6,4,8)1,5(11,3)	7,2(12,10)(9,13,8)(6,14)4(5,3)1-11	6.8 - 11.2 - 12.1 - 12.3 - 12.7 - 12.7 - 12.6 - 12.7 - 13.5	6.8 - 18.0 - 30.1 - 42.4 - 55.1 - 67.8 - 80.4 - 93.1 - 106.6 (30.1-38.8)
200303010511	芝	右	1800	曇	良	15:25	いわき特別 		2003-4-19	1	福島	5	4歳以上1000万下	(混)(別定)	4	350	2	4	130	3	1	250	5	5.0	110	1.0	1-4	2570	11	1-4	2150.0	7.0	1-4	680	8.0	4-5	210	2.0	1-5	450	5.0	4=>1	3900	12	1-4-5	1250	3	4,1,7,8,2(5,9)3,6	4(1,7)-8,2,5,3(6,9)	4,7(1,2,5,8)(6,3)9	4,2(1,5)(7,8)6,3,9	12.6 - 11.7 - 12.1 - 12.7 - 12.4 - 12.0 - 11.4 - 11.4 - 11.7	12.6 - 24.3 - 36.4 - 49.1 - 61.5 - 73.5 - 84.9 - 96.3 - 108.0 (36.4-34.5)
200303010512	芝	右	1200	曇	良	16:10	須賀川特別 		2003-4-19	1	福島	5	4歳以上500万下	(混)(別定)	7	520	2	7	180	3	3	110	1	1.0	170	2.0	2-4	610	1	3-7	720.0	2.0	3-7	310	2.0	1-7	510	4.0	1-3	260	1.0	7=>3	1560	4	1-3-7	1180	1			(*7,8)(3,12)(1,5,15)(2,6)(4,10,11,13)16(9,14)	(*7,8)(1,3,12)(2,15)4(10,5,6,13)9(11,16)14	11.9 - 10.9 - 11.0 - 11.2 - 11.9 - 12.2	11.9 - 22.8 - 33.8 - 45.0 - 56.9 - 69.1 (33.8-35.3)
200303010601	ダ	右	1700	雨	良	09:55	3歳未勝利		2003-4-20	1	福島	6	3歳未勝利	[指](馬齢)	9	2180	5	9	240	4	11	120	2	1.0	100	1.0	6-7	1470	4	9-11	2270.0	7.0	9-11	850	9.0	1-9	520	6.0	1-11	170	1.0	9=>11	5120	17	1-9-11	1220	3	9(1,5)-(4,14)-3,2(6,13)(8,11)(10,12)7	9,5,1-4(3,14)2-13(6,11)-8(10,12)7	9,5(1,4,2,11)-(3,13)-(8,14,7)10(6,12)	9(1,11)5,4(2,13)3-7,8-(10,12)-(6,14)	6.8 - 11.5 - 12.1 - 12.9 - 13.7 - 13.0 - 12.8 - 12.4 - 12.9	6.8 - 18.3 - 30.4 - 43.3 - 57.0 - 70.0 - 82.8 - 95.2 - 108.1 (30.4-38.1)
200303010602	芝	右	1800	雨	良	10:20	3歳未勝利		2003-4-20	1	福島	6	3歳未勝利	[指](馬齢)	4	560	2	4	220	4	15	190	2	11.0	220	3.0	3-8	1110	6	4-15	2080.0	7.0	4-15	710	6.0	4-11	780	9.0	11-15	460	3.0	4=>15	5020	19	4-11-15	3230	6	9(4,14,15)(5,8,6,10,12)(3,11,13)-2,1 7	9,4-(5,14,15)(8,6,12)10(3,11,13)-(2,1) 7	4,9(15,12)5(14,10)(8,6)(11,13)-(3,2)=1 7	4-15,12,9(8,5)(10,11,13)6-(14,3)-2=1 7	12.9 - 12.1 - 12.9 - 12.9 - 12.7 - 11.8 - 11.5 - 12.2 - 12.6	12.9 - 25.0 - 37.9 - 50.8 - 63.5 - 75.3 - 86.8 - 99.0 - 111.6 (37.9-36.3)
200303010603	芝	右	1200	雨	良	10:55	3歳未勝利		2003-4-20	1	福島	6	3歳未勝利	[指](馬齢)	10	820	5	10	280	5	9	210	3	12.0	1,370	11.0	5-5	2030	7	9-10	2070.0	9.0	9-10	770	8.0	10-12	7,280	50.0	9-12	4,970	43.0	10=>9	5030	19	9-10-12	53850	106			(*9,10)(6,14)(1,12,13,16)11(4,2,3)8,7-5=15	(*9,10)-14,16(6,12)(1,13)(11,3)8,2-7(4,5)=15	12.0 - 10.9 - 11.2 - 11.6 - 12.4 - 13.2	12.0 - 22.9 - 34.1 - 45.7 - 58.1 - 71.3 (34.1-37.2)
200303010604	ダ	右	1700	雨	良	11:20	3歳未勝利		2003-4-20	1	福島	6	3歳未勝利	(混)[指](馬齢)	7	210	1	7	130	1	1	240	4	4.0	300	6.0	1-5	610	3	1-7	780.0	3.0	1-7	420	3.0	4-7	650	6.0	1-4	1,030	13.0	7=>1	1180	4	1-4-7	2370	7	(*7,14)-(2,8)-(1,11)-10-9,13,6(5,12)(3,4)	(*7,14)(2,8)(1,11)-10(9,6,13)-5-(4,12)-3	7(14,8,11,4)(2,1,6)(10,5,13)9,12=3	7-(2,4)14(10,1)(5,8,6)11,9(12,13)=3	6.7 - 11.8 - 11.8 - 13.0 - 13.3 - 12.9 - 12.6 - 13.1 - 12.7	6.7 - 18.5 - 30.3 - 43.3 - 56.6 - 69.5 - 82.1 - 95.2 - 107.9 (30.3-38.4)
200303010605	芝	右	2000	雨	稍重	11:45	3歳未勝利		2003-4-20	1	福島	6	3歳未勝利	(混)[指](馬齢)	14	920	4	14	210	4	9	220	5	8.0	120	1.0	6-8	1700	7	9-14	3020.0	13.0	9-14	760	11.0	8-14	320	3.0	8-9	310	2.0	14=>9	5240	20	8-9-14	1830	6	(8,*12)(9,10,13)6(3,7)-11,2,14,1(5,4)	8(9,12,13)(6,10)(3,7)14(2,11,4)(1,5)	(*8,14)9,12(13,7)(6,10)(3,4)(1,2,11)5	(*8,14)-9-(6,10)7(1,12,13,3)2,4(11,5)	12.7 - 11.7 - 12.4 - 13.2 - 13.5 - 13.3 - 12.2 - 11.6 - 12.3 - 12.7	12.7 - 24.4 - 36.8 - 50.0 - 63.5 - 76.8 - 89.0 - 100.6 - 112.9 - 125.6 (36.8-36.6)
200303010606	芝	右	1200	雨	稍重	12:35	4歳以上500万下		2003-4-20	1	福島	6	4歳以上500万下	[指](別定)	14	480	1	14	230	3	16	1,980	14	4.0	360	5.0	7-8	3120	15	14-16	53640.0	79.0	14-16	13,920	89.0	4-14	960	8.0	4-16	36,720	113.0	14=>16	83250	142	4-14-16	148090	269			(2,*6,15,16)11,1(13,8,10,14)(3,4,12)(7,5)-9	2(6,15,16)14(13,10,11)1,4,5-12,3(7,9)8	12.4 - 10.6 - 11.1 - 11.4 - 12.8 - 12.8	12.4 - 23.0 - 34.1 - 45.5 - 58.3 - 71.1 (34.1-37.0)
