	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200301010308	芝	右	2600	曇	良	13:45	3歳以上500万下		2003-8-23	1	札幌	3	3歳以上500万下	(混)[指](別定)	4	350	1	4	120	1	9	190	3	5.0	130	2.0	4-7	750	2	4-9	1210.0	2.0	4-9	440	5.0	4-5	200	1.0	5-9	400	4.0	4=>9	2020	3	4-5-9	1140	2	1,9,11(4,10)5(2,8)(7,6)3	1,9,11(4,5,10)(2,7,8)6,3	(1,*9,11)(4,5,10)(2,7,8)6,3	(*9,4)(2,11)5(1,7,10)(3,8,6)	13.3 - 11.9 - 12.4 - 13.3 - 12.8 - 12.8 - 12.9 - 12.6 - 12.0 - 11.8 - 12.1 - 12.4 - 12.7	13.3 - 25.2 - 37.6 - 50.9 - 63.7 - 76.5 - 89.4 - 102.0 - 114.0 - 125.8 - 137.9 - 150.3 - 163.0 (37.6-37.2)
200301010309	芝	右	1200	曇	良	14:20	3歳以上500万下		2003-8-23	1	札幌	3	3歳以上500万下	(混)[指](別定)	10	1230	7	10	450	8	7	240	3	8.0	920	11.0	4-5	2900	16	7-10	4680.0	24.0	7-10	1,560	24.0	8-10	5,910	59.0	7-8	3,750	49.0	10=>7	9850	50	7-8-10	49120	149			(*1,13)16,5(2,11)(7,9,12,15)10,3(4,6,8) 14	1(5,13,16)(2,11,12,15)(4,7,10)(9,8)(3,6) 14	12.2 - 10.4 - 11.0 - 11.7 - 12.1 - 12.8	12.2 - 22.6 - 33.6 - 45.3 - 57.4 - 70.2 (33.6-36.6)
200301010310	ダ	右	1000	曇	良	14:55	白鳥大橋特別 		2003-8-23	1	札幌	3	3歳以上1000万下	(混)[指](別定)	8	920	5	8	230	6	6	130	2	5.0	120	1.0	5-6	380	1	6-8	1580.0	6.0	6-8	550	9.0	5-8	560	10.0	5-6	190	1.0	8=>6	3480	14	5-6-8	1580	3			(*3,6)(7,11)(4,5)-8,10,12,9,1,2	(*3,6)(5,7,11)4-8,10-1,12,2-9	12.4 - 10.4 - 11.6 - 12.3 - 13.2	12.4 - 22.8 - 34.4 - 46.7 - 59.9 (34.4-37.1)
200301010311	ダ	右	1700	曇	良	15:30	報知杯大雪ハンデ 		2003-8-23	1	札幌	3	3歳以上1600万下	(混)[指](ハンデ)	11	140	1	11	110	1	10	380	6	2.0	970	8.0	8-8	1580	6	10-11	1540.0	6.0	10-11	700	7.0	2-11	1,670	16.0	2-10	7,060	40.0	11=>10	1990	8	2-10-11	17460	44	(*7,11)10(1,4,6,8)5-2,3,9	7(11,10)(1,4,6,8)5,2(3,9)	(*7,11,10)8(1,4,6)(5,2)-9-3	(7,*11,10)(4,6)(1,8)(5,2)-9-3	6.9 - 11.4 - 12.4 - 12.9 - 12.5 - 12.0 - 12.3 - 12.8 - 13.3	6.9 - 18.3 - 30.7 - 43.6 - 56.1 - 68.1 - 80.4 - 93.2 - 106.5 (30.7-38.4)
200301010312	芝	右	2000	曇	良	16:10	日高特別 		2003-8-23	1	札幌	3	3歳以上1000万下	(混)[指](ハンデ)	14	990	6	14	220	6	9	180	3	11.0	130	1.0	5-7	1450	6	9-14	2500.0	10.0	9-14	870	10.0	11-14	530	6.0	9-11	370	2.0	14=>9	6420	28	9-11-14	2990	8	5(4,7,14)(9,15)(3,6,8,13,11)2,1-(10,16)-12	5(4,7,14)(9,15)(3,13)(6,8)(2,11)1,10,16-12	(*5,14)15(4,7,13)9(3,6,11)(1,16)(2,8)-10-12	(*5,14)(7,15,13)(4,9,11)(3,6,16)(2,1)-8-10=12	13.1 - 11.8 - 12.7 - 12.9 - 12.9 - 12.3 - 12.0 - 11.5 - 11.9 - 11.8	13.1 - 24.9 - 37.6 - 50.5 - 63.4 - 75.7 - 87.7 - 99.2 - 111.1 - 122.9 (37.6-35.2)
200301010401	ダ	右	1000	曇	良	09:55	3歳未勝利		2003-8-24	1	札幌	4	3歳未勝利	(混)[指](馬齢)	4	870	3	4	270	5	9	170	2	10.0	2,060	12.0	4-7	2640	10	4-9	2440.0	8.0	4-9	680	5.0	4-10	10,850	47.0	9-10	6,440	42.0	4=>9	5570	17	4-9-10	49290	91			(*10,11)(4,12)9(1,5,6)-(2,3,8)-7	10(11,6)(4,9,12)(1,5)(2,3,8)7	12.7 - 11.2 - 11.9 - 12.5 - 13.0	12.7 - 23.9 - 35.8 - 48.3 - 61.3 (35.8-37.4)
200301010402	ダ	右	1700	曇	良	10:20	3歳未勝利		2003-8-24	1	札幌	4	3歳未勝利	[指](馬齢)	11	130	1	11	100	1	9	450	7	8.0	750	10.0	6-7	1060	4	9-11	1660.0	5.0	9-11	710	7.0	8-11	1,070	11.0	8-9	6,300	44.0	11=>9	1960	7	8-9-11	12550	39	(*9,12)(10,13)11(2,5)(3,6)(1,4)-7-8	(*9,12)13,10(2,11)6(1,5,3,4)-7-8	9(12,13)(6,3)11(10,4)(2,8,7)1,5	9-(13,6,3)-11(12,4,8)-(10,2)(1,7)-5	6.8 - 11.6 - 12.1 - 13.1 - 12.9 - 12.9 - 12.9 - 13.1 - 13.7	6.8 - 18.4 - 30.5 - 43.6 - 56.5 - 69.4 - 82.3 - 95.4 - 109.1 (30.5-39.7)
200301010403	芝	右	1200	曇	良	10:45	3歳未勝利		2003-8-24	1	札幌	4	3歳未勝利	[指](馬齢)	10	330	1	10	170	2	12	600	10	6.0	470	8.0	5-6	1610	5	10-12	4810.0	22.0	10-12	1,780	21.0	6-10	1,370	16.0	6-12	6,040	47.0	10=>12	10090	43	6-10-12	28180	88			(*3,6)(9,14)(2,4)(13,15)10(7,11,16)(1,5,12,8)	(*3,6)(2,9,14)4(10,13,15)(11,16,12)(1,7,5,8)	12.4 - 10.9 - 11.3 - 11.4 - 12.1 - 12.4	12.4 - 23.3 - 34.6 - 46.0 - 58.1 - 70.5 (34.6-35.9)
200301010404	芝	右	1000	曇	良	11:15	2歳新馬		2003-8-24	1	札幌	4	2歳新馬	牝[指](馬齢)	3	620	3	3	160	3	4	110	1	11.0	130	2.0	3-4	600	2	3-4	650.0	1.0	3-4	200	1.0	3-11	580	6.0	4-11	280	2.0	3=>4	1870	7	3-4-11	1440	1			4,10,3,7(11,13)8(5,1)9,2,12,6	4(10,11)(3,7,13)(8,1)5,2,9,6,12	12.5 - 11.0 - 11.6 - 11.4 - 11.6	12.5 - 23.5 - 35.1 - 46.5 - 58.1 (35.1-34.6)
200301010405	芝	右	1800	曇	良	12:15	2歳新馬		2003-8-24	1	札幌	4	2歳新馬	[指](馬齢)	3	1000	5	3	290	5	1	2,340	14	13.0	530	7.0	1-3	8330	21	1-3	45810.0	69.0	1-3	14,820	78.0	3-13	2,160	21.0	1-13	21,440	88.0	3=>1	102890	134	1-3-13	235240	284	10,5(3,4,13)(8,14)(2,1)(6,11)9-7,12	10,5,13(3,4,8,14)(1,6,11)(2,9)-12,7	10(5,13,14)(3,4,8,11,9)(1,6)2-12-7	(*10,13)(3,14)(1,8)(11,9)2,6,4(5,12)=7	12.7 - 12.1 - 13.5 - 13.1 - 12.9 - 12.5 - 11.9 - 12.2 - 12.0	12.7 - 24.8 - 38.3 - 51.4 - 64.3 - 76.8 - 88.7 - 100.9 - 112.9 (38.3-36.1)
200301010406	ダ	右	1000	曇	良	12:45	3歳以上500万下		2003-8-24	1	札幌	4	3歳以上500万下	(混)[指](別定)	9	310	1	9	150	2	4	520	8	8.0	210	4.0	4-7	2640	11	4-9	3330.0	14.0	4-9	1,090	12.0	8-9	530	6.0	4-8	1,310	18.0	9=>4	5200	21	4-8-9	6270	22			(*4,9)(7,10,8)11,6-5(1,2,12)-3	(*4,9)-(7,8)(6,10)11-5(1,2,12)=3	12.5 - 10.8 - 11.5 - 11.8 - 12.8	12.5 - 23.3 - 34.8 - 46.6 - 59.4 (34.8-36.1)
200301010407	ダ	右	1700	曇	良	13:15	3歳以上500万下		2003-8-24	1	札幌	4	3歳以上500万下	[指](別定)	10	300	1	10	140	1	4	150	2	6.0	300	6.0	4-7	410	1	4-10	700.0	1.0	4-10	290	1.0	6-10	730	9.0	4-6	880	12.0	10=>4	1190	1	4-6-10	2610	7	5,8(7,10,12)(3,13)(4,11)-(6,9)1-2	5,8,10,12(7,4,13)(3,9,11)6-1-2	(*5,8,10)(4,12)(7,13)11(9,6,1)3,2	(5,*10,4)-(8,6)(9,1)7(3,11,12)(2,13)	6.7 - 11.2 - 12.0 - 12.8 - 12.9 - 12.9 - 12.8 - 12.8 - 13.1	6.7 - 17.9 - 29.9 - 42.7 - 55.6 - 68.5 - 81.3 - 94.1 - 107.2 (29.9-38.7)
200301010408	芝	右	1200	曇	良	13:45	3歳以上500万下		2003-8-24	1	札幌	4	3歳以上500万下	牝(特指)(別定)	6	680	3	6	260	5	5	170	1	13.0	240	4.0	3-3	1980	10	5-6	1870.0	6.0	5-6	660	4.0	6-13	1,360	17.0	5-13	750	6.0	6=>5	4120	13	5-6-13	5200	10			13,1(2,14)(5,16)(4,6)(7,15)(9,12,8)-(3,11)-10	13(1,14)(2,5)16,4,6(9,15)(7,12,8)(3,11)10	12.3 - 10.5 - 11.2 - 11.4 - 12.0 - 11.9	12.3 - 22.8 - 34.0 - 45.4 - 57.4 - 69.3 (34.0-35.3)
200301010409	芝	右	1800	曇	良	14:20	十勝岳特別 		2003-8-24	1	札幌	4	3歳以上500万下	(特指)(別定)	2	680	3	2	180	3	11	140	1	3.0	1,190	12.0	2-7	910	3	2-11	1050.0	3.0	2-11	380	3.0	2-3	4,850	46.0	3-11	3,110	36.0	2=>11	2770	9	2-3-11	20420	64	1(3,6)7,2(4,10)(8,9,11)(12,13)-14-5	1,3,6(2,7)-4,10(8,11)(9,13)12,14,5	1,3,6(2,7)(4,10,11)13(8,9,12,14)5	(*3,6)(2,7)(10,11)(13,14)(4,9,12,5)8,1	12.5 - 11.5 - 12.0 - 12.6 - 12.6 - 12.3 - 11.9 - 12.0 - 12.3	12.5 - 24.0 - 36.0 - 48.6 - 61.2 - 73.5 - 85.4 - 97.4 - 109.7 (36.0-36.2)
200301010410	ダ	右	1700	曇	良	14:55	スポニチオーロラ特別 		2003-8-24	1	札幌	4	3歳以上1000万下	(特指)(別定)	13	150	1	13	110	1	7	140	2	5.0	490	8.0	5-8	310	1	7-13	370.0	1.0	7-13	190	1.0	5-13	810	6.0	5-7	1,340	17.0	13=>7	520	1	5-7-13	2920	6	(*13,7)(2,3,4,11)-6(1,5)12(8,9)10	(*13,7)(2,3,4,11)6(1,5)-12(8,10)9	13,7(2,11)(6,10)(5,12)(3,4,8)(1,9)	13(2,7)-5(6,11)(8,12)-(3,10,9)1=4	6.8 - 10.9 - 12.0 - 12.5 - 12.5 - 12.6 - 12.3 - 12.5 - 12.8	6.8 - 17.7 - 29.7 - 42.2 - 54.7 - 67.3 - 79.6 - 92.1 - 104.9 (29.7-37.6)
200301010411	芝	右	2000	曇	良	15:30	札幌記念	G2	2003-8-24	1	札幌	4	3歳以上オープン	(混)(特指)(別定)	8	240	2	8	100	2	7	100	1	6.0	170	4.0	7-8	170	1	7-8	180.0	1.0	7-8	120	1.0	6-8	360	5.0	6-7	290	3.0	8=>7	390	2	6-7-8	520	2	4,7,6,5,3(1,2)-8-9	4-7,6,5(3,1)2,8,9	4-7,6,5(3,1,2)8,9	4,7(6,8)-3,9,1,2,5	13.1 - 11.6 - 11.8 - 12.2 - 12.1 - 12.3 - 12.1 - 11.7 - 11.7 - 11.7	13.1 - 24.7 - 36.5 - 48.7 - 60.8 - 73.1 - 85.2 - 96.9 - 108.6 - 120.3 (36.5-35.1)
200301010412	芝	右	1500	曇	良	16:10	摩周湖特別 		2003-8-24	1	札幌	4	3歳以上1000万下	(混)[指](別定)	1	220	2	1	110	2	11	110	1	3.0	490	9.0	1-8	170	1	1-11	180.0	1.0	1-11	130	1.0	1-3	1,060	14.0	3-11	1,180	16.0	1=>11	360	2	1-3-11	2120	7		(4,*9)(2,5,8)(6,7,12)1(3,11)10	9,2,4(5,8)(1,6,12)(3,7)10,11	(*9,2)(4,5)1(6,12)(3,8)(11,7,10)	6.9 - 11.8 - 11.3 - 11.8 - 11.8 - 11.6 - 12.1 - 11.6	6.9 - 18.7 - 30.0 - 41.8 - 53.6 - 65.2 - 77.3 - 88.9 (30.0-35.3)
200301010501	ダ	右	1000	晴	良	09:55	2歳未勝利		2003-8-30	1	札幌	5	2歳未勝利	[指](馬齢)	5	100	1	5	100	1	11	170	2	8.0	220	4.0	5-8	380	2	5-11	530.0	1.0	5-11	240	2.0	5-8	320	4.0	8-11	1,150	14.0	5=>11	630	3	5-8-11	1520	4			(*5,7)8,11-2(3,9)(4,10,12)6,1	5(7,8)11(2,3)-4(6,9,12)(1,10)	12.7 - 10.8 - 11.8 - 12.4 - 13.3	12.7 - 23.5 - 35.3 - 47.7 - 61.0 (35.3-37.5)
200301010502	芝	右	1200	晴	良	10:20	2歳未勝利		2003-8-30	1	札幌	5	2歳未勝利	(混)[指](馬齢)	7	700	4	7	120	2	4	100	1	6.0	140	3.0	4-7	420	2	4-7	500.0	3.0	4-7	200	3.0	6-7	370	4.0	4-6	180	1.0	7=>4	1590	6	4-6-7	610	2			4,5(3,6)7,1(2,8,10)9	(*4,6)(3,5,7)-1(2,8)9,10	12.4 - 10.8 - 11.4 - 11.7 - 11.9 - 12.5	12.4 - 23.2 - 34.6 - 46.3 - 58.2 - 70.7 (34.6-36.1)
200301010503	ダ	右	1700	晴	良	10:45	3歳未勝利		2003-8-30	1	札幌	5	3歳未勝利	[指](馬齢)	3	150	1	3	100	1	4	670	7	1.0	170	3.0	3-4	4600	13	3-4	3670.0	11.0	3-4	1,030	11.0	1-3	180	1.0	1-4	3,320	25.0	3=>4	6030	18	1-3-4	4950	14	6(3,7)(4,12)(1,8)(2,5)(9,11)-10	6,3(1,4,7)12,8,2,5(9,11)-10	(*6,3)-1(4,7)-(8,9)(2,11)(5,12,10)	(6,*3)1-4(7,10)8(9,11)-2,5,12	6.9 - 11.5 - 12.3 - 12.7 - 12.8 - 12.8 - 12.9 - 13.7 - 13.8	6.9 - 18.4 - 30.7 - 43.4 - 56.2 - 69.0 - 81.9 - 95.6 - 109.4 (30.7-40.4)
200301010504	芝	右	1200	晴	良	11:15	3歳未勝利		2003-8-30	1	札幌	5	3歳未勝利	(混)[指](馬齢)	2	240	1	2	140	1	9	510	8	13.0	200	3.0	1-5	2020	9	2-9	2270.0	9.0	2-9	920	10.0	2-13	370	2.0	9-13	2,330	23.0	2=>9	3530	11	2-9-13	7230	22			(*3,9)-12(6,15)(4,2,14,16)(8,11)10(5,7,13)1	(*3,9)-12(6,11)(2,15,16)8(4,14)(5,13,10)1,7	12.2 - 10.6 - 11.0 - 11.6 - 12.2 - 12.0	12.2 - 22.8 - 33.8 - 45.4 - 57.6 - 69.6 (33.8-35.8)
200301010505	ダ	右	1000	晴	良	12:15	2歳新馬		2003-8-30	1	札幌	5	2歳新馬	(混)[指](馬齢)	7	180	1	7	100	1	6	110	2				6-7	140	1													7=>6	220	1	5-6-7	170	1			7,6-4,5=3 1,2	(*7,6)=4,5=3 1,2	13.2 - 11.7 - 12.2 - 12.3 - 12.1	13.2 - 24.9 - 37.1 - 49.4 - 61.5 (37.1-36.6)
200301010506	ダ	右	1700	晴	良	12:45	3歳以上500万下		2003-8-30	1	札幌	5	3歳以上500万下	牝[指](別定)	8	1560	3	8	210	3	4	110	1	6.0	430	9.0	4-6	400	1	4-8	780.0	2.0	4-8	350	2.0	6-8	4,260	43.0	4-6	940	10.0	8=>4	2950	10	4-6-8	7320	29	(*6,8)12,1(9,13)(2,10)(3,5,7,11)-4	(*6,8)(1,12)(9,13)2(3,10)11,5,7,4	(6,*8)12,1,13(2,9)(4,3,10)11,5-7	8,6,1(2,12,13)4,9(10,5)3-11=7	6.8 - 11.3 - 12.2 - 13.1 - 13.1 - 12.5 - 12.5 - 12.5 - 13.1	6.8 - 18.1 - 30.3 - 43.4 - 56.5 - 69.0 - 81.5 - 94.0 - 107.1 (30.3-38.1)
200301010507	ダ	右	2400	晴	良	13:15	3歳以上500万下		2003-8-30	1	札幌	5	3歳以上500万下	(混)(特指)(別定)	11	380	2	11	120	1	4	180	4	10.0	170	3.0	4-8	570	3	4-11	970.0	3.0	4-11	350	4.0	10-11	350	2.0	4-10	540	8.0	11=>4	2020	7	4-10-11	1830	6	2-(6,8)-9-5,4,11-(3,7)-1-10	2-(6,8)9-(5,4)11-(3,7)1-10	(2,8,*4,1)(9,11)-7,10-5,6=3	(*4,11)-1,8,9,7(2,10)=5=6=3	13.1 - 12.0 - 12.6 - 12.5 - 12.0 - 12.5 - 13.1 - 13.7 - 13.7 - 13.5 - 13.4 - 13.7	13.1 - 25.1 - 37.7 - 50.2 - 62.2 - 74.7 - 87.8 - 101.5 - 115.2 - 128.7 - 142.1 - 155.8 (37.7-40.6)
200301010508	ダ	右	1700	晴	良	13:45	3歳以上500万下		2003-8-30	1	札幌	5	3歳以上500万下	[指](別定)	6	190	1	6	100	1	3	250	4	4.0	110	2.0	3-5	1400	6	3-6	1510.0	4.0	3-6	470	5.0	4-6	140	1.0	3-4	610	7.0	6=>3	2100	5	3-4-6	920	2	9-(10,12,13)4-(3,7,11)(1,8)(2,5)6	9=(10,12,13)-4(3,7,11)-8(2,5)(1,6)	9-(10,4)(3,6)12(13,8)2,5,11,7-1	6(9,4)-(10,3)-8,2-(5,12,11)-(7,13)1	6.8 - 11.3 - 11.4 - 11.8 - 12.5 - 13.0 - 13.3 - 12.8 - 12.7	6.8 - 18.1 - 29.5 - 41.3 - 53.8 - 66.8 - 80.1 - 92.9 - 105.6 (29.5-38.8)
200301010509	芝	右	2600	晴	良	14:20	阿寒湖特別 		2003-8-30	1	札幌	5	3歳以上1000万下	(混)[指](ハンデ)	6	440	2	6	200	2	1	1,350	7				1-6	7150	16													6=>1	12480	25	1-2-6	2720	11	5(2,7)(1,3,6)-4	5,2(1,7)3,6-4	6-(5,2,7)(1,3,4)	6-(2,7)3(5,1,4)	13.5 - 12.4 - 13.0 - 13.6 - 13.1 - 13.6 - 13.4 - 12.9 - 12.4 - 11.4 - 11.5 - 11.6 - 12.1	13.5 - 25.9 - 38.9 - 52.5 - 65.6 - 79.2 - 92.6 - 105.5 - 117.9 - 129.3 - 140.8 - 152.4 - 164.5 (38.9-35.2)
200301010510	芝	右	1500	晴	良	14:55	クローバー賞 		2003-8-30	1	札幌	5	2歳オープン	(混)(特指)(別定)	2	170	1	2	110	1	7	160	2	3.0	410	6.0	2-6	410	1	2-7	500.0	2.0	2-7	230	2.0	2-3	670	9.0	3-7	1,600	18.0	2=>7	710	2	2-3-7	3170	9		1,8,3,10(5,7,11)(2,6)9,4	1,8(3,5,10)7,2,11(9,6,4)	1(3,8)(2,5,7)(11,10)4(9,6)	6.8 - 11.6 - 11.6 - 12.3 - 12.2 - 11.9 - 12.0 - 11.6	6.8 - 18.4 - 30.0 - 42.3 - 54.5 - 66.4 - 78.4 - 90.0 (30.0-35.5)
200301010511	芝	右	1200	晴	良	15:30	TVh賞 		2003-8-30	1	札幌	5	3歳以上1000万下	(混)(特指)(別定)	2	130	1	2	100	1	5	290	5	7.0	180	4.0	2-4	600	3	2-5	980.0	4.0	2-5	430	4.0	2-7	270	3.0	5-7	1,190	13.0	2=>5	1150	4	2-5-7	1910	7			7-(2,4,9)12(5,10,13)(8,11)6,3-1	7-2,4,5,12(6,8,13)(9,3)(10,11)1	12.3 - 10.8 - 10.9 - 11.1 - 11.8 - 11.8	12.3 - 23.1 - 34.0 - 45.1 - 56.9 - 68.7 (34.0-34.7)
200301010512	芝	右	2000	晴	良	16:10	3歳以上500万下		2003-8-30	1	札幌	5	3歳以上500万下	(混)(特指)(別定)	6	1540	5	6	440	6	5	1,400	11	4.0	210	2.0	3-3	36040	33	5-6	31160.0	56.0	5-6	3,310	36.0	4-6	1,470	13.0	4-5	4,440	41.0	6=>5	77560	115	4-5-6	53660	132	15,5(6,10)3,4,14(7,9)(8,12,11)13(2,16)1	15-5,6,10,3,4,14,7(9,11)(8,12)13-(2,1,16)	15=5-(6,3,4)10(7,14,9,11,12)(8,13)-(1,16)-2	15-5,6,4-(7,3,12)(11,13)8(9,1)(14,16)10-2	13.3 - 11.6 - 12.3 - 12.4 - 12.0 - 12.1 - 12.2 - 12.0 - 12.4 - 12.2	13.3 - 24.9 - 37.2 - 49.6 - 61.6 - 73.7 - 85.9 - 97.9 - 110.3 - 122.5 (37.2-36.6)
200301010601	芝	右	1800	晴	良	09:55	2歳未勝利		2003-8-31	1	札幌	6	2歳未勝利	(混)[指](馬齢)	11	290	2	11	140	2	8	140	1	4.0	1,200	10.0	5-7	370	1	8-11	450.0	1.0	8-11	200	1.0	4-11	6,200	44.0	4-8	6,050	43.0	11=>8	980	2	4-8-11	23900	62	7,8(4,5,6,14,13)(3,2,9)11,1-(10,12)	7,8,14(4,5,6,13)(3,2,9,11)1-(10,12)	(*7,8)(14,13)4(5,11)(3,2)(6,9)1-12,10	(7,*8)(3,4,14)(2,11)13(1,5)9-6-12,10	12.8 - 12.3 - 13.0 - 12.9 - 12.8 - 12.5 - 12.0 - 11.9 - 12.0	12.8 - 25.1 - 38.1 - 51.0 - 63.8 - 76.3 - 88.3 - 100.2 - 112.2 (38.1-35.9)
200301010602	ダ	右	1000	晴	良	10:20	3歳未勝利		2003-8-31	1	札幌	6	3歳未勝利	牝[指](馬齢)	2	7960	10	2	1,840	8	12	230	3	5.0	660	6.0	2-8	26350	26	2-12	26330.0	29.0	2-12	5,890	31.0	2-5	11,750	47.0	5-12	2,710	18.0	2=>12	65100	58	2-5-12	105930	107			(*2,7)(9,12)5-(3,6,8,10)1-(4,11)	(*2,7)(9,12)5-1,6(3,8)10-4-11	12.5 - 11.1 - 11.9 - 12.3 - 12.6	12.5 - 23.6 - 35.5 - 47.8 - 60.4 (35.5-36.8)
200301010603	ダ	右	1700	晴	良	10:45	3歳未勝利		2003-8-31	1	札幌	6	3歳未勝利	(混)[指](馬齢)	1	250	2	1	110	2	7	290	6	4.0	110	1.0	1-5	2060	9	1-7	2960.0	9.0	1-7	670	9.0	1-4	120	1.0	4-7	520	5.0	1=>7	3960	12	1-4-7	1200	2	(*4,7)8(1,12)5(9,13)-6(10,11)(3,2)	(*4,7)8(1,12)(5,13)-9,6(10,11)-2,3	4,7(1,8)6,12,5(3,11)(10,9)-(13,2)	(*4,7)1-6-(3,5,11)8-9,12-(13,2)10	6.7 - 11.3 - 12.1 - 13.0 - 13.2 - 13.1 - 13.0 - 13.1 - 13.2	6.7 - 18.0 - 30.1 - 43.1 - 56.3 - 69.4 - 82.4 - 95.5 - 108.7 (30.1-39.3)
200301010604	芝	右	2000	晴	良	11:15	3歳未勝利		2003-8-31	1	札幌	6	3歳未勝利	[指](馬齢)	13	140	1	13	110	1	11	160	2	9.0	1,280	13.0	6-7	440	2	11-13	440.0	1.0	11-13	200	1.0	9-13	1,960	22.0	9-11	6,640	57.0	13=>11	580	1	9-11-13	10670	30	9(11,14,15)(7,13)8(2,3,5)(1,10)4-16,6 12	9,11(7,13,14,15)(2,8,3,5)(1,10)4,16-6 12	9,11(14,15)(7,13)(3,5)2(4,10)(1,16)8,6 12	(*9,11)15(7,13,5)(2,4,3,10)(1,16)-(8,14,6) 12	12.9 - 11.4 - 12.2 - 13.0 - 13.1 - 12.8 - 12.2 - 11.9 - 12.2 - 12.4	12.9 - 24.3 - 36.5 - 49.5 - 62.6 - 75.4 - 87.6 - 99.5 - 111.7 - 124.1 (36.5-36.5)
200301010605	芝	右	1200	曇	良	12:15	2歳新馬		2003-8-31	1	札幌	6	2歳新馬	[指](馬齢)	6	170	1	6	100	1	9	240	6	2.0	150	2.0	6-8	520	2	6-9	1180.0	5.0	6-9	390	5.0	2-6	150	1.0	2-9	550	10.0	6=>9	1600	6	2-6-9	1040	3			(*6,7)-(2,5,8)9-3,1-(10,4)	6,7,2(5,8)-9-1(10,4)3	12.7 - 11.1 - 11.1 - 11.3 - 11.7 - 12.1	12.7 - 23.8 - 34.9 - 46.2 - 57.9 - 70.0 (34.9-35.1)
200301010606	ダ	右	1700	晴	良	12:45	3歳以上500万下		2003-8-31	1	札幌	6	3歳以上500万下	[指](別定)	13	2750	10	13	660	10	8	150	1	11.0	210	3.0	6-8	1300	5	8-13	3380.0	13.0	8-13	1,630	17.0	11-13	2,620	31.0	8-11	540	4.0	13=>8	10450	37	8-11-13	9150	26	6,12(1,2,13)(7,8)10(4,5)-11(3,9)	6,12(2,13)(1,7,8)(5,10)(4,11)3,9	(*6,12)(13,8)2(1,7,10)(4,5,11,3)9	12(13,8)6,2(1,10)(7,11)(4,5,3)9	6.7 - 11.4 - 12.2 - 12.9 - 12.7 - 12.6 - 12.7 - 12.9 - 13.4	6.7 - 18.1 - 30.3 - 43.2 - 55.9 - 68.5 - 81.2 - 94.1 - 107.5 (30.3-39.0)
200301010607	ダ	右	1000	晴	良	13:15	3歳以上500万下		2003-8-31	1	札幌	6	3歳以上500万下	(特指)(別定)	9	2990	6	9	380	7	2	110	1	10.0	290	5.0	2-7	560	3	2-9	1460.0	4.0	2-9	670	7.0	9-10	2,030	20.0	2-10	410	3.0	9=>2	5810	17	2-9-10	3780	13			2,9,10,1(4,7)-(11,12)(3,8,5,6)	2-9(1,10)(4,7)-(3,8,11)-(6,12)5	12.3 - 10.9 - 11.6 - 11.9 - 12.7	12.3 - 23.2 - 34.8 - 46.7 - 59.4 (34.8-36.2)
200301010608	芝	右	1500	晴	良	13:45	3歳以上500万下		2003-8-31	1	札幌	6	3歳以上500万下	(混)[指](別定)	5	420	2	5	140	2	3	130	1	8.0	190	4.0	3-5	510	1	3-5	600.0	1.0	3-5	250	1.0	5-8	610	8.0	3-8	440	6.0	5=>3	1380	3	3-5-8	1530	3		(*1,3)(5,6,7)(2,11)4,10,8,9-12	1,3(6,7)5(4,11,10)2,8,9-12	1,3,5,7(2,6,4,11)(9,12,8,10)	6.9 - 11.6 - 11.4 - 11.9 - 11.8 - 11.7 - 12.1 - 11.9	6.9 - 18.5 - 29.9 - 41.8 - 53.6 - 65.3 - 77.4 - 89.3 (29.9-35.7)
200301010609	芝	右	1200	晴	良	14:20	3歳以上500万下		2003-8-31	1	札幌	6	3歳以上500万下	(特指)(別定)	4	270	1	4	120	1	1	240	6	7.0	180	2.0	1-2	870	3	1-4	1120.0	4.0	1-4	440	5.0	4-7	290	1.0	1-7	680	8.0	4=>1	1840	4	1-4-7	1610	2			(*5,6)(1,7)4(2,9,12)(3,8,10,13,15)11,14-16	(*5,6)(1,7)(4,15)(2,9,12,14)(8,13)(3,10)11-16	12.2 - 10.8 - 11.5 - 11.8 - 12.0 - 12.0	12.2 - 23.0 - 34.5 - 46.3 - 58.3 - 70.3 (34.5-35.8)
