	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200306020505	障		2880	晴	良  ダート	11:50	障害4歳以上未勝利		2003-2-15	2	中山	5	障害4歳以上未勝利	(混)(定量)	7	480	4	7	220	4	4	830	7	12.0	200	3.0	3-5	7120	21	4-7	9500.0	27.0	4-7	2,530	25.0	7-12	380	3.0	4-12	3,550	32.0	7=>4	16360	42	4-7-12	17220	49	7,14(8,12,4)9-(3,6,11)10-1,2-13-5	7-14(9,12,4)-8-(3,6)(11,10)1-2-13=5	7-(14,9,12,4)=(3,6)8-10,2,1-5(13,11)	7-4,12,14-9=6-2,3,10(8,5)1-11-13		
200306020506	芝	右	2000	晴	良	12:50	3歳未勝利		2003-2-15	2	中山	5	3歳未勝利	(混)[指](馬齢)	9	210	1	9	120	1	5	210	3	2.0	2,290	13.0	3-5	580	2	5-9	590.0	1.0	5-9	290	1.0	2-9	3,070	35.0	2-5	6,590	52.0	9=>5	1000	1	2-5-9	17850	56	(*6,14)16(8,9,12,13)(5,10)(3,11,15)7(2,4)-1	6,14(8,9,16)12(3,5,10,13)(7,11,15)-(2,4)1	6,14(8,9,16)12(3,5)(11,15,13)7(4,10)2,1	6-14(8,9,16)(3,5,12)(7,4,11,15)2,10,1,13	12.4 - 11.1 - 13.0 - 12.5 - 12.2 - 12.0 - 12.3 - 12.5 - 12.4 - 12.8	12.4 - 23.5 - 36.5 - 49.0 - 61.2 - 73.2 - 85.5 - 98.0 - 110.4 - 123.2 (36.5-37.7)
200306020507	ダ	右	1200	曇	稍重	13:20	4歳以上500万下		2003-2-15	2	中山	5	4歳以上500万下	牝[指](別定)	11	450	3	11	160	1	15	160	2	1.0	690	10.0	6-8	570	1	11-15	840.0	1.0	11-15	370	1.0	1-11	2,080	30.0	1-15	2,030	29.0	11=>15	1850	2	1-11-15	9740	35			(1,*11)16(15,14)(2,3,10)(8,13)7(4,9)(5,12)6	(1,*11)(15,16)-(2,3)10,7(8,13)(4,14)12(5,9)-6	12.2 - 10.6 - 11.6 - 12.5 - 12.4 - 13.6	12.2 - 22.8 - 34.4 - 46.9 - 59.3 - 72.9 (34.4-38.5)
200306020508	ダ	右	1800	曇	稍重	13:55	4歳以上500万下		2003-2-15	2	中山	5	4歳以上500万下	[指](別定)	15	240	1	15	130	1	10	170	2	6.0	800	10.0	5-8	430	1	10-15	430.0	1.0	10-15	230	1.0	6-15	1,490	15.0	6-10	2,200	30.0	15=>10	740	1	6-10-15	5440	13	15-5(2,14,16)4(1,3)10,6-13,9,8-7-11-12	15-5(4,2,14,16)(1,3)(6,10)-(9,13)8-7,11-12	15-5(4,2,16,10)(6,1,3)14(9,13)8-(7,12,11)	15-(5,4,10)6-(1,2,3)(9,16)(7,13)(12,11)-14,8	12.6 - 11.7 - 12.9 - 13.3 - 12.7 - 12.4 - 13.0 - 13.0 - 14.2	12.6 - 24.3 - 37.2 - 50.5 - 63.2 - 75.6 - 88.6 - 101.6 - 115.8 (37.2-40.2)
200306020509	芝	右	2200	曇	良	14:30	ゆりかもめ賞 		2003-2-15	2	中山	5	3歳500万下	(混)(特指)(馬齢)	14	490	2	14	120	2	11	100	1	12.0	290	6.0	6-8	260	1	11-14	260.0	1.0	11-14	140	1.0	12-14	1,050	13.0	11-12	690	8.0	14=>11	960	3	11-12-14	1930	4	9-4,5-12(8,13)(7,14)15,3,11(6,10)(1,2)	9-4,5-12(8,13)14(7,15)(3,11)-(6,10)-(1,2)	9-4(5,12)8(14,13)11,10(15,3)(7,6)-(1,2)	9(4,12)(8,14,11)(15,13,3)-(5,6)(7,10)(1,2)	12.4 - 11.1 - 12.3 - 12.2 - 12.7 - 12.5 - 12.5 - 12.7 - 12.3 - 11.9 - 12.4	12.4 - 23.5 - 35.8 - 48.0 - 60.7 - 73.2 - 85.7 - 98.4 - 110.7 - 122.6 - 135.0 (35.8-36.6)
200306020510	ダ	右	1800	晴	稍重	15:05	北総特別 		2003-2-15	2	中山	5	4歳以上1000万下	(混)[指](別定)	10	270	1	10	120	1	5	730	9	12.0	140	2.0	3-5	3700	11	5-10	6680.0	20.0	5-10	1,750	17.0	10-12	230	1.0	5-12	2,720	29.0	10=>5	9870	31	5-10-12	7260	19	(*2,7)(12,14)(8,15)-(5,13)1(9,10)-(4,11)-(3,6)-16	(2,*7,12)(8,14,15)(5,13)1(9,10)-(4,11)(3,6)-16	(*2,7)(12,15)(8,5,14)13,10-(1,11)(9,6)16(4,3)	(*2,7)12(8,5,15)10,14(13,11)(1,16)(4,6)3,9	12.6 - 11.5 - 13.0 - 12.9 - 12.4 - 12.5 - 13.2 - 13.0 - 13.1	12.6 - 24.1 - 37.1 - 50.0 - 62.4 - 74.9 - 88.1 - 101.1 - 114.2 (37.1-39.3)
200306020511	芝	右	1200	晴	良	15:40	バレンタインS 		2003-2-15	2	中山	5	4歳以上1600万下	(混)[指](別定)	7	1000	4	7	340	4	9	340	5	8.0	460	9.0	4-5	2600	14	7-9	4150.0	17.0	7-9	1,690	20.0	7-8	2,360	39.0	8-9	2,610	43.0	7=>9	8450	36	7-8-9	24040	104			9,7(2,5,6)(1,4)(3,10,11,14)16(8,12)13-15	9(7,5)(1,2,4,6)(3,10,14)(11,16)8(12,13)-15	12.0 - 10.6 - 11.3 - 11.5 - 11.4 - 11.9	12.0 - 22.6 - 33.9 - 45.4 - 56.8 - 68.7 (33.9-34.8)
200306020512	ダ	右	1200	晴	稍重	16:15	4歳以上1000万下		2003-2-15	2	中山	5	4歳以上1000万下	牝[指](別定)	14	150	1	14	110	1	10	190	2	8.0	550	9.0	5-7	420	1	10-14	560.0	1.0	10-14	260	1.0	8-14	980	8.0	8-10	3,510	33.0	14=>10	620	1	8-10-14	5520	16			(*6,9,16)(13,14)7,15,10(3,8,12)5(1,11)2 4	6(9,16)14,13,7(10,15,8)(3,1,12,5)(2,11) 4	12.3 - 10.5 - 11.4 - 12.3 - 12.7 - 13.2	12.3 - 22.8 - 34.2 - 46.5 - 59.2 - 72.4 (34.2-38.2)
200306020601	ダ	右	1200	雨	稍重	10:00	3歳未勝利		2003-2-16	2	中山	6	3歳未勝利	(市)(抽)[指](馬齢)	13	30560	14	13	3,560	14	14	160	1	8.0	170	4.0	7-7	26340	32	13-14	54710.0	58.0	13-14	9,620	60.0	8-13	14,600	71.0	8-14	430	3.0	13=>14	175660	143	8-13-14	73240	137			(*5,6)11,14(4,10,13)2(1,9)7(3,8)(12,15,16)	5,6(11,14)10,13(4,2)1(8,9)15(3,7,16)12	12.3 - 10.8 - 11.8 - 12.5 - 13.0 - 13.9	12.3 - 23.1 - 34.9 - 47.4 - 60.4 - 74.3 (34.9-39.4)
200306020602	ダ	右	1200	雨	稍重	10:25	3歳未勝利		2003-2-16	2	中山	6	3歳未勝利	(混)[指](馬齢)	4	140	1	4	120	1	3	220	4	13.0	1,090	11.0	2-2	630	2	3-4	630.0	2.0	3-4	340	2.0	4-13	1,630	16.0	3-13	3,130	24.0	4=>3	910	3	3-4-13	8500	22			(*4,12)(3,15)-(11,16,13)14=(8,10,2)1-(6,5)7,9	4,12(3,15)-(11,16,13)-14-(8,10)-2(1,5)-6-7-9	12.5 - 10.7 - 11.5 - 12.5 - 12.2 - 13.6	12.5 - 23.2 - 34.7 - 47.2 - 59.4 - 73.0 (34.7-38.3)
200306020603	ダ	右	1800	雨	稍重	10:50	3歳新馬		2003-2-16	2	中山	6	3歳新馬	(混)[指](馬齢)	6	2260	5	6	280	5	3	110	2	7.0	110	1.0	2-3	1370	4	3-6	2710.0	6.0	3-6	530	4.0	6-7	600	5.0	3-7	140	1.0	6=>3	10010	27	3-6-7	1220	2	1,7(4,8)(2,6,11)5,12(3,9)(14,10,16)-15-13	1,7(4,8)6(2,11)(3,5,12)(14,9,16)10,15-13	(*1,7)6(4,2,5)12,3-14(9,11)16,10,8-15=13	(*1,7)(4,6)(3,5)2,12-14-9(10,11,16)=15-13=8	12.7 - 12.0 - 13.4 - 13.2 - 12.9 - 12.9 - 13.4 - 13.6 - 14.2	12.7 - 24.7 - 38.1 - 51.3 - 64.2 - 77.1 - 90.5 - 104.1 - 118.3 (38.1-41.2)
200306020604	ダ	右	1200	雨	稍重	11:20	3歳500万下		2003-2-16	2	中山	6	3歳500万下	牝(特指)(馬齢)	10	8000	11	10	1,170	10	13	200	3	2.0	170	2.0	5-7	4160	16	10-13	16450.0	36.0	10-13	3,810	32.0	2-10	4,120	36.0	2-13	450	3.0	10=>13	50830	90	2-10-13	17720	49			13(10,15)4(9,7)(2,8)(5,11,16)(6,14)-3,1,12	(*13,10)(4,9,15)(2,7)(5,8)(6,11)14(1,12,16,3)	11.9 - 10.9 - 11.8 - 12.6 - 12.4 - 13.2	11.9 - 22.8 - 34.6 - 47.2 - 59.6 - 72.8 (34.6-38.2)
200306020605	ダ	右	2400	雨	稍重	11:50	4歳以上500万下		2003-2-16	2	中山	6	4歳以上500万下	(混)[指](別定)	16	4010	9	16	1,090	11	5	330	4	9.0	600	7.0	3-8	7510	26	5-16	28450.0	55.0	5-16	7,050	57.0	9-16	8,260	62.0	5-9	2,300	23.0	16=>5	64230	114	5-9-16	112050	200	14(5,16)-2,6,1-(9,8)3,15(7,13,12)(4,11)-10	(*14,16)-5,2(1,6)(9,8)(3,15)(7,13)(4,12)11-10	(14,*16,5)2(1,6,8)-(9,3,15)(7,13)12(4,11)-10	16(5,2)14(9,1,6,8)15(3,7)13(4,11)12-10	13.3 - 11.6 - 13.0 - 12.7 - 13.7 - 14.5 - 13.5 - 13.0 - 12.9 - 13.1 - 13.1 - 14.3	13.3 - 24.9 - 37.9 - 50.6 - 64.3 - 78.8 - 92.3 - 105.3 - 118.2 - 131.3 - 144.4 - 158.7 (37.9-40.5)
200306020606	芝	右	2000	雨	良	12:50	3歳新馬		2003-2-16	2	中山	6	3歳新馬	(混)[指](馬齢)	1	1170	5	1	360	5	8	180	3	2.0	640	9.0	1-4	1610	9	1-8	2910.0	11.0	1-8	1,140	13.0	1-2	3,040	36.0	2-8	2,050	24.0	1=>8	6950	27	1-2-8	23700	78	2,12(6,16)7(5,8,14)(1,9,10,15)4(3,11)=13	2,12(6,7,16)(5,8)(1,14)9(10,15)(3,4)11-13	2,12(6,16)(7,5,8)(1,14)9(3,4,10,15)11,13	(*2,16)8(6,5,10,15)(9,14)1(12,7)(3,4,11)13	12.8 - 11.8 - 13.5 - 13.1 - 13.2 - 13.0 - 13.0 - 13.0 - 11.7 - 12.0	12.8 - 24.6 - 38.1 - 51.2 - 64.4 - 77.4 - 90.4 - 103.4 - 115.1 - 127.1 (38.1-36.7)
200306020607	ダ	右	1800	雨	稍重	13:20	4歳以上500万下		2003-2-16	2	中山	6	4歳以上500万下	[指](別定)	3	1840	9	3	530	10	10	290	5	4.0	230	3.0	2-6	9570	28	3-10	8710.0	38.0	3-10	2,150	35.0	3-4	2,090	33.0	4-10	1,170	15.0	3=>10	21270	81	3-4-10	22150	86	11,12(6,14)15-13(4,7,3)(1,10,9)8,5,2	11,12(6,14)-15,4,13(1,7,3)(10,9)(2,8)5	(*11,12,14,3)6,15,4,9(1,7,5)(2,13,10)8	(*12,14,3)(6,15)(11,4)1(7,9)(2,10,5)(13,8)	12.5 - 12.0 - 12.7 - 12.9 - 12.6 - 12.7 - 12.9 - 13.3 - 14.3	12.5 - 24.5 - 37.2 - 50.1 - 62.7 - 75.4 - 88.3 - 101.6 - 115.9 (37.2-40.5)
200306020608	ダ	右	1200	雨	稍重	13:50	4歳以上500万下		2003-2-16	2	中山	6	4歳以上500万下	(混)[指](別定)	12	550	2	12	250	5	14	600	9	2.0	250	4.0	7-8	1610	9	12-14	5450.0	26.0	12-14	1,980	31.0	2-12	1,020	11.0	2-14	1,550	21.0	12=>14	8920	45	2-12-14	14720	61			(2,*12)14,1,4(3,8,10,11)(5,15)6(7,9)-13	(2,*12)(1,14)-(3,4)(5,8,10)(7,11,15)(6,9)-13	12.1 - 10.5 - 11.2 - 12.2 - 12.4 - 13.8	12.1 - 22.6 - 33.8 - 46.0 - 58.4 - 72.2 (33.8-38.4)
200306020609	ダ	右	1800	雨	稍重	14:25	カトレア賞 		2003-2-16	2	中山	6	3歳500万下	(混)(特指)(馬齢)	8	360	1	8	120	1	7	130	2	6.0	140	3.0	4-4	730	3	7-8	710.0	2.0	7-8	240	2.0	6-8	230	1.0	6-7	310	3.0	8=>7	1530	4	6-7-8	820	1	14-8(4,7,13)(1,6)16(2,12)-(5,9)-(3,15)(10,11)	14-8,7(4,13)6(1,16)(2,12)-5,9(10,3,15)11	14(8,7)13(4,6,16)(1,2,12)-(5,3)15,11,10-9	14(8,7)6(4,12,13)1(2,16)-(5,15)-3,10,11,9	12.7 - 12.1 - 13.0 - 13.2 - 12.4 - 12.6 - 13.0 - 12.6 - 13.1	12.7 - 24.8 - 37.8 - 51.0 - 63.4 - 76.0 - 89.0 - 101.6 - 114.7 (37.8-38.7)
200306020610	芝	右	2200	雨	稍重	15:00	立春賞 		2003-2-16	2	中山	6	4歳以上1000万下	(混)[指](ハンデ)	10	1770	10	10	490	9	7	390	5	12.0	220	2.0	4-6	4720	20	7-10	10850.0	43.0	7-10	2,690	38.0	10-12	2,180	29.0	7-12	1,280	12.0	10=>7	25470	100	7-10-12	22260	83	10-7(5,9)13(1,6,11,14)(2,8)(12,15)4,3	10,7-(5,9)-13(1,6)(11,14)(2,8)15,12(4,3)	10(7,9)(5,13)(1,6,14)(11,15)(2,8)(12,3)4	(*10,7)9,13(5,14)(1,6,15)(2,11,8,4)(12,3)	12.6 - 12.1 - 13.2 - 12.7 - 13.2 - 12.8 - 12.7 - 12.7 - 12.2 - 11.7 - 12.7	12.6 - 24.7 - 37.9 - 50.6 - 63.8 - 76.6 - 89.3 - 102.0 - 114.2 - 125.9 - 138.6 (37.9-36.6)
200306020611	芝	右	3200	雨	稍重	15:35	ダイヤモンドS	G3	2003-2-16	2	中山	6	4歳以上オープン	(混)[指](ハンデ)	3	2240	8	3	420	6	13	660	11	2.0	150	1.0	3-8	6530	24	3-13	20740.0	52.0	3-13	4,670	52.0	2-3	1,160	12.0	2-13	2,140	30.0	3=>13	42780	102	2-3-13	32180	102	3,12,5,13(4,9)7(2,1)(8,10)11-6	3,12-5,13,9(4,7)(2,1)(8,10)11-6	3,12(5,13)(7,9)4,1,2,10(8,11)=6	3,12-(5,13)7(4,1,9,10)(2,11)-8=6	13.7 - 12.0 - 12.1 - 12.4 - 12.9 - 13.5 - 13.6 - 13.0 - 13.6 - 12.7 - 12.5 - 12.1 - 12.1 - 12.4 - 12.2 - 12.9	13.7 - 25.7 - 37.8 - 50.2 - 63.1 - 76.6 - 90.2 - 103.2 - 116.8 - 129.5 - 142.0 - 154.1 - 166.2 - 178.6 - 190.8 - 203.7 (37.8-37.5)
200306020612	ダ	右	1200	雨	重	16:15	4歳以上1000万下		2003-2-16	2	中山	6	4歳以上1000万下	(混)[指](別定)	6	460	3	6	220	3	1	290	4	5.0	410	7.0	1-4	2460	11	1-6	2430.0	10.0	1-6	920	10.0	5-6	1,770	20.0	1-5	2,170	23.0	6=>1	4330	17	1-5-6	14420	46			6(1,15)(4,12)(2,5)(3,9,11)(13,14)-(7,10)-8	6(1,15)4-(12,5)(2,3,9)11(13,14)(7,10)=8	11.9 - 10.2 - 11.1 - 12.1 - 12.0 - 12.8	11.9 - 22.1 - 33.2 - 45.3 - 57.3 - 70.1 (33.2-36.9)
200306020701	ダ	右	1200	曇	稍重	10:00	3歳未勝利		2003-2-22	2	中山	7	3歳未勝利	牝[指](馬齢)	13	130	1	13	110	1	16	480	7	11.0	190	3.0	7-8	770	3	13-16	1570.0	5.0	13-16	760	6.0	11-13	310	2.0	11-16	2,370	20.0	13=>16	1890	6	11-13-16	3510	11			13,11(15,16)(3,6)5-(2,4,10)14(1,7,9)-8-12	13,11(15,16)(3,6,5)2(1,4,10)14,9,7-8-12	12.1 - 10.8 - 11.5 - 12.8 - 12.9 - 13.8	12.1 - 22.9 - 34.4 - 47.2 - 60.1 - 73.9 (34.4-39.5)
200306020702	ダ	右	1800	曇	稍重	10:25	3歳未勝利		2003-2-22	2	中山	7	3歳未勝利	(混)[指](馬齢)	12	220	1	12	130	1	13	200	5	6.0	140	2.0	6-7	1030	4	12-13	1060.0	3.0	12-13	400	2.0	6-12	250	1.0	6-13	510	5.0	12=>13	1440	3	6-12-13	1570	1	(2,*10)12,13(3,7,8)15(4,11)6(5,9)1,14=16	(*2,10)-12,13(3,7)15,8(4,11)6(1,5,9)-14=16	(2,10,*12,13)9(3,7,6,5)1-11(8,4)15-16,14	(2,*10,12,13)(3,7,6)-(1,9)5-8(11,4,16)-14-15	12.7 - 12.0 - 13.0 - 12.9 - 13.0 - 13.2 - 13.2 - 13.2 - 13.9	12.7 - 24.7 - 37.7 - 50.6 - 63.6 - 76.8 - 90.0 - 103.2 - 117.1 (37.7-40.3)
200306020703	ダ	右	1200	曇	稍重	10:50	3歳新馬		2003-2-22	2	中山	7	3歳新馬	牝[指](馬齢)	5	250	1	5	150	2	1	430	5	2.0	510	8.0	1-3	1000	5	1-5	1910.0	6.0	1-5	720	7.0	2-5	730	8.0	1-2	2,460	25.0	5=>1	2620	9	1-2-5	5710	17			(*1,7)10,5-9,11(4,2)(6,12)3,8(15,13,14)16	(*1,7)10,5-(9,11)4,2,8,6-(3,15)12,13,16-14	12.3 - 10.8 - 11.6 - 13.1 - 13.1 - 13.8	12.3 - 23.1 - 34.7 - 47.8 - 60.9 - 74.7 (34.7-40.0)
200306020704	ダ	右	1200	曇	稍重	11:20	3歳新馬		2003-2-22	2	中山	7	3歳新馬	[指](馬齢)	15	140	1	15	110	1	11	690	11	5.0	120	2.0	6-8	4400	12	11-15	4670.0	14.0	11-15	1,600	19.0	5-15	130	1.0	5-11	2,710	29.0	15=>11	6250	16	5-11-15	4580	9			15(14,16,13)1(8,5)(2,7,10)(3,11)-9(4,12)-6	15(16,13)(14,5)(1,8)(2,7,10)(3,11)-9(4,12)6	12.3 - 11.1 - 11.6 - 12.6 - 12.2 - 13.2	12.3 - 23.4 - 35.0 - 47.6 - 59.8 - 73.0 (35.0-38.0)
200306020705	障		2880	曇	良  ダート	11:50	障害4歳以上未勝利		2003-2-22	2	中山	7	障害4歳以上未勝利	(定量)	13	340	1	13	150	1	2	200	3	5.0	340	7.0	2-8	840	2	2-13	1210.0	3.0	2-13	530	3.0	5-13	890	11.0	2-5	990	14.0	13=>2	2440	6	2-5-13	4020	13	(13,*12,2)7(3,14)6,11-(9,5)=4-1 8,10	(13,*2)12-(3,7,14,6)-11(9,5)=(4,1) 8,10	2,13-3,6-12(11,5)-(9,7)=14=(4,1) 8,10	2-13=3=(11,6)5,12-7,9=14=1,4 8,10		
200306020706	芝	右	1800	曇	良	12:50	3歳新馬		2003-2-22	2	中山	7	3歳新馬	(混)[指](馬齢)	2	340	1	2	150	1	4	170	3	7.0	190	4.0	2-3	830	3	2-4	850.0	1.0	2-4	390	3.0	2-7	480	5.0	4-7	450	4.0	2=>4	1550	2	2-4-7	1750	2	7(5,6)-(2,3)9,4,10(8,12)11(1,13) 14	7,5,6(2,3)9-4,10,8,12-11,1,13 14	(*7,5)6(2,3)9(4,10)8(1,11,12)13 14	(*7,5)(2,6)3(9,4)(8,10,12)11,1,13 14	12.9 - 12.2 - 12.3 - 12.7 - 12.6 - 12.8 - 12.0 - 12.1 - 11.7	12.9 - 25.1 - 37.4 - 50.1 - 62.7 - 75.5 - 87.5 - 99.6 - 111.3 (37.4-35.8)
200306020707	ダ	右	1200	曇	稍重	13:20	3歳500万下		2003-2-22	2	中山	7	3歳500万下	(特指)(馬齢)	6	550	3	6	140	3	1	110	2	9.0	100	1.0	1-3	600	2	1-6	660.0	2.0	1-6	240	3.0	6-9	220	2.0	1-9	140	1.0	6=>1	1800	6	1-6-9	480	1			(*4,6)(1,9,14)(10,12)(7,8)11(2,3,5)(15,16)13	(*4,6)(1,14)9,7(10,12)(2,8)-(15,3,11,5)16=13	12.1 - 10.7 - 11.1 - 12.1 - 12.2 - 13.5	12.1 - 22.8 - 33.9 - 46.0 - 58.2 - 71.7 (33.9-37.8)
200306020708	ダ	右	1800	曇	稍重	13:55	4歳以上500万下		2003-2-22	2	中山	7	4歳以上500万下	(混)[指](別定)	3	220	1	3	110	1	4	120	2	1.0	430	8.0	2-2	270	1	3-4	290.0	1.0	3-4	160	1.0	1-3	1,060	12.0	1-4	1,140	14.0	3=>4	530	1	1-3-4	2380	6	15(1,12)14,9(3,8)(2,7)6(5,4)10,13(16,11)	(1,*15)12,14(9,3,8)(2,6,7)(5,4)(13,10)(16,11)	(1,*15)(12,14)(3,8,7)(2,6,13,4)-5(11,10)(9,16)	(*1,15)(3,14)(2,8,4)7,6(12,13)(5,11)16,9,10	12.6 - 11.9 - 13.2 - 13.7 - 12.7 - 12.8 - 13.0 - 12.9 - 12.9	12.6 - 24.5 - 37.7 - 51.4 - 64.1 - 76.9 - 89.9 - 102.8 - 115.7 (37.7-38.8)
200306020709	芝	右	1800	曇	良	14:30	早春賞 		2003-2-22	2	中山	7	4歳以上1000万下	(混)[指](別定)	2	1820	8	2	450	8	3	140	1	10.0	150	2.0	2-3	1710	7	2-3	2600.0	12.0	2-3	1,020	12.0	2-10	1,300	20.0	3-10	360	1.0	2=>3	6000	26	2-3-10	4390	12	10,14(4,8)(2,3,11)(1,5)9(6,12)7-13	10-14(4,8)2,3(1,11)5,9,6(7,12)-13	10,14,8,4(2,3)(1,11)5,9(6,7)12,13	10,14,8(4,3)2,1(5,11,9)(6,7)(13,12)	12.5 - 12.3 - 12.4 - 12.1 - 12.0 - 12.0 - 11.7 - 11.6 - 12.1	12.5 - 24.8 - 37.2 - 49.3 - 61.3 - 73.3 - 85.0 - 96.6 - 108.7 (37.2-35.4)
200306020710	ダ	右	1200	曇	稍重	15:05	春望ステークス 		2003-2-22	2	中山	7	4歳以上1600万下	(混)[指](ハンデ)	7	1350	7	7	480	7	2	860	11	3.0	1,440	14.0	1-4	9110	29	2-7	20300.0	71.0	2-7	5,080	68.0	3-7	10,730	94.0	2-3	9,410	88.0	7=>2	36490	129	2-3-7	194510	380			(*9,4)16(2,10,11)(3,12)5(6,8)(7,14)(13,15)1	(*9,4)(2,10)16,3(6,5)(7,11,12)8,14-(13,15)-1	12.1 - 10.6 - 11.2 - 11.8 - 12.2 - 12.9	12.1 - 22.7 - 33.9 - 45.7 - 57.9 - 70.8 (33.9-36.9)
200306020711	芝	右	1600	曇	良	15:40	デイリー杯クイーンC	G3	2003-2-22	2	中山	7	3歳オープン	(混)	1	410	1	1	200	2	4	930	13	13.0	150	1.0	1-2	4650	21	1-4	14610.0	53.0	1-4	3,630	52.0	1-13	510	2.0	4-13	3,540	47.0	1=>4	21140	80	1-4-13	16700	56		(3,*11,16)(4,5,7,13)8,6(1,12,14)9(2,10,15)	11(3,13,16)8(4,5)(1,7,6)2,14(12,9)-10,15	(*11,16)(3,13,8)(4,5)(1,6)7(12,2)(9,14)(15,10)	12.7 - 11.4 - 11.4 - 11.8 - 12.2 - 12.2 - 11.4 - 12.5	12.7 - 24.1 - 35.5 - 47.3 - 59.5 - 71.7 - 83.1 - 95.6 (35.5-36.1)
200306020801	ダ	右	1200	曇	稍重	09:50	3歳未勝利		2003-2-23	2	中山	8	3歳未勝利	(混)[指](馬齢)	12	140	1	12	100	1	13	100	2	15.0	200	4.0	6-7	180	1	12-13	180.0	1.0	12-13	120	1.0	12-15	300	3.0	13-15	420	5.0	12=>13	250	1	12-13-15	590	2			(*12,15)8-(1,2,13)-11(10,9,16)3(7,5)-4-14-6	12,15,8(1,13)2,11(10,9)(3,16)-7,4,5-(14,6)	12.1 - 10.3 - 11.2 - 12.5 - 12.8 - 13.9	12.1 - 22.4 - 33.6 - 46.1 - 58.9 - 72.8 (33.6-39.2)
200306020802	ダ	右	1800	曇	稍重	10:15	3歳未勝利		2003-2-23	2	中山	8	3歳未勝利	[指](馬齢)	12	3100	7	12	590	6	2	880	9	15.0	850	8.0	1-6	19360	29	2-12	29430.0	44.0	2-12	6,940	44.0	12-15	9,990	57.0	2-15	10,280	59.0	12=>2	77500	94	2-12-15	240570	228	12,8(1,9)(2,15,11)(6,13)3-(5,10)(7,16)4-14	12,8(1,9)(15,11)(2,13)(3,6)-(5,10)(7,16)-4-14	12,8(9,11)(15,5)1(2,13,6)16(3,10)7(4,14)	(*12,8)-(15,9)(2,11)(13,6,5)(3,16)10(4,7,14)1	12.7 - 12.0 - 13.3 - 13.7 - 13.3 - 13.2 - 13.4 - 12.9 - 13.3	12.7 - 24.7 - 38.0 - 51.7 - 65.0 - 78.2 - 91.6 - 104.5 - 117.8 (38.0-39.6)
200306020803	ダ	右	1200	曇	稍重	10:40	3歳新馬		2003-2-23	2	中山	8	3歳新馬	(混)[指](馬齢)	12	200	1	12	110	1	13	130	2	8.0	490	8.0	6-7	290	1	12-13	310.0	1.0	12-13	170	1.0	8-12	990	11.0	8-13	1,390	18.0	12=>13	530	1	8-12-13	2630	5			(*11,13)(12,15,16)10(8,6)9-1(3,14)-2-4,5=7	(*11,13)12(15,16)6,10,8,9(1,14)(2,3)-5,4=7	12.0 - 10.5 - 11.7 - 12.6 - 12.7 - 13.5	12.0 - 22.5 - 34.2 - 46.8 - 59.5 - 73.0 (34.2-38.8)
200306020804	ダ	右	1800	曇	稍重	11:05	3歳新馬		2003-2-23	2	中山	8	3歳新馬	[指](馬齢)	12	250	1	12	140	1	5	440	7	9.0	850	10.0	3-6	1400	6	5-12	2850.0	11.0	5-12	1,170	12.0	9-12	2,290	28.0	5-9	6,710	54.0	12=>5	3860	14	5-9-12	39590	100	(*5,16)4(1,11)(10,12,14)(3,9)6(7,13)-8,2-15	5,16(4,12,14)11(1,10,9)(3,13)6(7,2)8-15	5(16,14)(4,12,9)(13,10)-11,3,1(6,2)8,7-15	5(16,14)(4,12,9)(13,10)-(11,3,2)(6,8)7,1-15	12.6 - 12.1 - 13.6 - 14.1 - 13.2 - 13.0 - 13.6 - 13.5 - 14.1	12.6 - 24.7 - 38.3 - 52.4 - 65.6 - 78.6 - 92.2 - 105.7 - 119.8 (38.3-41.2)
200306020805	ダ	右	1200	曇	稍重	11:30	4歳以上500万下		2003-2-23	2	中山	8	4歳以上500万下	(混)[指](別定)	15	210	1	15	100	1	1	140	3	2.0	140	2.0	1-8	210	1	1-15	400.0	1.0	1-15	190	1.0	2-15	220	2.0	1-2	340	3.0	15=>1	580	1	1-2-15	570	1			(*2,15)(1,4,9)16(11,14)(5,7,12)6,10,13,3,8	(*2,15)(1,9)4-14(5,16)12,11-(7,6)(10,13)-3,8	12.2 - 10.4 - 11.2 - 12.0 - 12.2 - 12.9	12.2 - 22.6 - 33.8 - 45.8 - 58.0 - 70.9 (33.8-37.1)
