	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200307010111	芝	左	1800	晴	良	15:30	中京スポーツ杯 		2003-3-8	1	中京	1	4歳以上1000万下	(混)[指](別定)	8	620	3	8	260	3	3	2,510	14	14	260	4	2-4	10000	25	3-8	47710	75	3-8	8,690	75	8-14	930	10	3-14	11,880	79	8=>3	76390	141	3-8-14	136640	257	(4,*7)-(6,15)(5,16)10(9,12)(8,14)(1,11)(3,13)2	(4,*7)=(6,15)(5,16)9(8,10,12)-(1,14)(3,11)2,13	7,6(15,16)5(12,11)(8,9)(4,1,10,14,2)3-13	7(6,15)(5,12,16,11)(8,14)(9,2)(1,10,3)-13=4	12.5 - 11.0 - 11.4 - 11.7 - 12.1 - 12.4 - 12.4 - 12.9 - 12.1	12.5 - 23.5 - 34.9 - 46.6 - 58.7 - 71.1 - 83.5 - 96.4 - 108.5 (34.9-37.4)
200307010201	ダ	左	1700	晴	良	09:55	3歳未勝利		2003-3-9	1	中京	2	3歳未勝利	牝(馬齢)	7	370	2	7	170	2	12	290	5	3	220	4	4-6	1770	7	7-12	2130	8	7-12	760	8	3-7	530	5	3-12	820	9	7=>12	4790	18	3-7-12	4290	10	(9,*5,16)(3,13)-12(4,7,8)2,11,6(10,15)(1,14)	(*9,5)(3,16)13-12(4,7)8-2-11(6,15)10(1,14)	5,16,12(13,7)(3,4,8)(9,2,6)-11,15-10(1,14)	(5,*16)12,7(13,4)(3,8)2,6-11(9,15)(1,10)-14	6.9 - 10.9 - 11.6 - 13.2 - 13.4 - 13.6 - 14.2 - 13.6 - 12.8	6.9 - 17.8 - 29.4 - 42.6 - 56.0 - 69.6 - 83.8 - 97.4 - 110.2 (29.4-40.6)
200307010202	ダ	左	1000	晴	良	10:20	3歳未勝利		2003-3-9	1	中京	2	3歳未勝利	(混)(馬齢)	13	1840	6	13	420	5	12	140	2	10	550	6	7-7	1890	6	12-13	1940	6	12-13	740	7	10-13	2,880	25	10-12	770	9	13=>12	6110	19	10-12-13	9100	27			(1,*10)(12,13)2,11-5,15,3,14-8,6,9(4,7)	10(1,12,13)-(2,11)-5-15(3,14)-8,6(4,7,9)	12.5 - 10.8 - 12.1 - 12.7 - 13.1	12.5 - 23.3 - 35.4 - 48.1 - 61.2 (35.4-37.9)
200307010203	ダ	左	1700	晴	良	10:45	3歳未勝利		2003-3-9	1	中京	2	3歳未勝利	(馬齢)	14	200	1	14	110	1	6	150	3	12	120	2	3-7	810	3	6-14	850	3	6-14	330	4	12-14	170	1	6-12	310	3	14=>6	1270	4	6-12-14	760	2	12(4,14)6(3,10,16)(1,15)13,11,2,8=(9,7) 5	12(4,14)6(3,16)(10,15)1-13,11,2-8-(9,7) 5	(*12,14)(4,6)-16,15(3,10)-1(13,11)-(2,8)7=9 5	(*12,14)-(4,6)=16-(3,15,10)1,13,11-(2,8)-7=9 5	7.0 - 11.1 - 12.0 - 13.1 - 13.0 - 12.7 - 13.5 - 13.4 - 13.2	7.0 - 18.1 - 30.1 - 43.2 - 56.2 - 68.9 - 82.4 - 95.8 - 109.0 (30.1-40.1)
200307010204	芝	左	1200	晴	良	11:15	3歳未勝利		2003-3-9	1	中京	2	3歳未勝利	(混)(馬齢)	3	310	1	3	140	1	7	190	3	1	270	5	2-4	790	3	3-7	990	3	3-7	400	2	1-3	650	7	1-7	1,170	14	3=>7	1750	4	1-3-7	3460	9			(*5,7,15)(3,11)(1,6,9)(4,13)(2,10,8,14)(12,16)	(*5,7)(3,15)11(1,6)9(4,13)(2,10,8)14(12,16)	12.5 - 10.5 - 11.3 - 11.8 - 12.3 - 12.1	12.5 - 23.0 - 34.3 - 46.1 - 58.4 - 70.5 (34.3-36.2)
200307010205	ダ	左	1700	晴	良	11:45	4歳以上500万下		2003-3-9	1	中京	2	4歳以上500万下	牝(別定)	12	460	3	12	150	1	6	150	3	11	580	9	4-7	570	2	6-12	910	2	6-12	440	3	11-12	1,900	24	6-11	1,490	17	12=>6	2130	6	6-11-12	6730	18	(10,*11,12)-(6,4)(7,13)(2,8,15)(3,5)9,14,1	(10,*11,12)(6,4)(7,13)(2,8)(3,15)5(14,9)-1	(*10,11)(6,12)8(4,13)(7,5)(2,14,9)3,15,1	10(11,12)6(4,8)13(7,5)(14,9)2,3,15,1	6.9 - 11.5 - 11.8 - 12.7 - 13.0 - 13.1 - 13.3 - 12.6 - 13.3	6.9 - 18.4 - 30.2 - 42.9 - 55.9 - 69.0 - 82.3 - 94.9 - 108.2 (30.2-39.2)
200307010206	ダ	左	1700	晴	良	12:45	4歳以上500万下		2003-3-9	1	中京	2	4歳以上500万下	(別定)	1	4320	12	1	1,470	12	14	710	9	11	260	4	1-7	4960	20	1-14	95150	97	1-14	17,790	93	1-11	6,430	56	11-14	3,380	30	1=>14	278030	206	1-11-14	452510	420	(*3,5,16)(6,9)(4,7,13)-(2,14)(1,10,15)11(12,8)	(*3,5)16-9(6,13)(4,7)(2,14)(1,10)15(12,8,11)	(*5,1)(3,13,10)(6,16,11)(7,14)-2(12,8,15)(4,9)	1,5-10(13,11)14(3,16,7)(6,12,2)(4,8,15)9	7.1 - 10.6 - 11.6 - 12.7 - 12.9 - 13.5 - 13.4 - 13.3 - 13.4	7.1 - 17.7 - 29.3 - 42.0 - 54.9 - 68.4 - 81.8 - 95.1 - 108.5 (29.3-40.1)
200307010207	ダ	左	2300	晴	良	13:15	4歳以上500万下		2003-3-9	1	中京	2	4歳以上500万下	(混)(別定)	2	480	2	2	240	4	9	230	3	10	430	7	1-5	1410	7	2-9	1940	7	2-9	770	8	2-10	1,640	21	9-10	960	12	2=>9	3180	9	2-9-10	6660	22	(*14,11,9)-8(16,7)(5,13,2,15)(6,10)(12,4)(3,1)	(*14,11,9)-8(16,7)(5,15)(13,2)(6,10)(12,4)(3,1)	(9,*11,15)-(2,10)4-(14,7,1)(6,8)13(5,16,3)-12	(*9,11,15)(2,10)4-1(7,3)(14,8)(6,13)(5,16)12	7.4 - 11.5 - 12.6 - 13.1 - 13.5 - 13.4 - 13.7 - 13.0 - 13.0 - 13.2 - 13.5 - 13.6	7.4 - 18.9 - 31.5 - 44.6 - 58.1 - 71.5 - 85.2 - 98.2 - 111.2 - 124.4 - 137.9 - 151.5 (31.5-40.3)
200307010208	ダ	左	1000	晴	良	13:45	4歳以上500万下		2003-3-9	1	中京	2	4歳以上500万下	(別定)	13	430	2	13	150	2	11	140	1	15	590	10	6-7	430	1	11-13	550	1	11-13	240	1	13-15	2,450	30	11-15	2,360	28	13=>11	1270	3	11-13-15	9840	31			(*6,11,13)16(7,10,15,9)-(4,8,12)5-(1,2)14,3	6(11,13)-10(7,16)(12,15)(4,9)(8,5)-(1,2)3,14	12.3 - 10.8 - 11.7 - 12.4 - 12.5	12.3 - 23.1 - 34.8 - 47.2 - 59.7 (34.8-36.6)
200307010209	ダ	左	1700	晴	良	14:20	4歳以上500万下		2003-3-9	1	中京	2	4歳以上500万下	(別定)	10	960	4	10	360	4	4	400	6	14	760	7	2-5	3830	17	4-10	5150	18	4-10	1,780	20	10-14	3,330	29	4-14	4,670	39	10=>4	10820	34	4-10-14	32950	88	(*11,12)(5,13)(3,10,16)(2,9,8,14)(4,6,15)7-1	11(5,12,13)(10,16)(3,9,8)(2,14)(6,15)4,7-1	11(12,13)(5,10,16)(14,15)(8,4)(3,6)7-2(1,9)	11(12,13)(5,10,16)(8,14)(15,4)6-(3,7)-2,1-9	6.8 - 11.5 - 12.0 - 13.1 - 12.8 - 12.7 - 13.0 - 13.1 - 12.8	6.8 - 18.3 - 30.3 - 43.4 - 56.2 - 68.9 - 81.9 - 95.0 - 107.8 (30.3-38.9)
