waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019110023	タイムトゥゴー	牡3	56.0	01096	大野	01179	鈴木慎	486	-12
1	2	2019102479	フエキ	牝3	54.0	01167	木幡育	01114	和田郎	508	2
2	3	2019109002	アクアビート	牝3	54.0	01134	嶋田	01182	辻	420	2
2	4	2019105170	オールフラッグ	牡3	56.0	05585	レーン	01145	奥村武	472	0
3	5	2019101282	コズミックエッグ	牡3	56.0	01170	横山武	01086	斎藤誠	462	-14
3	6	2019107005	フジシラユキヒメ	牝3	51.0	01200	西塚	01141	尾形	470	-8
4	7	2019100878	パンタナル	牡3	56.0	01179	菅原明	01088	高木	510	2
4	8	2019106888	キモットフェイス	牝3	54.0	01122	三浦	01109	伊藤大	512	4
5	9	2019106695	ピースワンヴェリテ	牡3	56.0	01131	西村太	01102	大竹	506	-2
5	10	2019100327	イーサンカレラ	牡3	56.0	00726	岩部	01024	萱野	452	0
6	11	2019105935	アタビズム	牡3	56.0	01029	武士沢	01174	深山	438	-6
6	12	2019101096	ペイシャブライティ	牡3	56.0	05386	戸崎圭	01093	松永康	494	-2
7	13	2019105724	タケオ	牡3	56.0	01162	木幡巧	01056	本間	474	-6
7	14	2019102225	フランセス	牝3	54.0	01150	石川	01020	相沢	438	-6
8	15	2019103689	アドレマピュス	牝3	54.0	01117	丸田	01027	田村	464	2
8	16	2019105964	メリヴェイユ	牝3	52.0	01188	永野	01023	伊藤圭	448	-8
