rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		メガビックジョン	牡7	54.0		吉井章	1:13.9		6-5	38.2	9.0	4	461	-1		渡辺和雄		山田武雄	100.0
2	7	13		コスモアリエス	牡6	56.0		笠野雄大	1:14.3	2.0	4-3	38.8	47.3	7	469	5		矢内博		鈴木昌四郎	40.0
3	5	9		ミイダッシュ	牝4	54.0		町田直希	1:14.8	2.1/2	3-4	39.4	119.1	15	447	6		吉井竜一		信田朋嗣	25.0
4	4	8		コスモサビク	牡7	56.0		早田秀治	1:15.0	1.0	5-6	39.3	66.2	10	488	4		柏木一夫		寺嶋博史	15.0
5	1	1		ヤマニンフィオッコ	牝4	54.0		楢崎功祐	1:15.0	クビ	12-12	38.1	58.7	9	455	-1		渡部則夫		土井久美子	10.0
6	3	5		ヤマジュンロッキー	牡4	56.0		赤岡修次	1:15.0	クビ	7-7	39.0	8.3	3	485	-3		小野寺晋		山下洵一郎	
7	3	6		オモウツボ	牝4	54.0		西啓太	1:15.2	1.0	9-9	38.8	76.8	11	498	-3		荒井朋弘		（有）門脇	
8	6	11		ハクユウジャック	牡8	56.0		和田譲治	1:15.3	クビ	10-10	38.8	52.1	8	485	-1		松浦裕之		アシスト・ハクユウ不	
9	1	2		メガゼウス	牡6	56.0		矢野貴之	1:15.3	クビ	1-1	40.6	1.8	1	528	1		嶋田幸晴		谷岡真喜	
10	4	7		カイトフレイバー	牡7	56.0		瀬川将輝	1:15.4	1/2	16-16	37.5	45.0	6	475	2		月岡健二		尾田信夫	
11	2	3		エアーシャンクス	牡4	56.0		真島大輔	1:15.4	ハナ	2-2	40.6	3.2	2	506	-9		鈴木啓之		定蛇邦宏	
12	2	4		イチジツセンリ	牡7	56.0		安藤洋一	1:15.6	1.0	13-14	38.5	36.6	5	467	-3		赤嶺本浩		武仲勝	
13	8	16		ルベライト	牡4	56.0		加藤和博	1:16.2	3.0	8-8	40.0	89.5	13	486	4		高岩孝敏		井上久光	
14	8	15		ニシノムラサメ	牡5	54.0		臼井健太	1:16.2	クビ	13-13	39.1	103.1	14	484	3		渋谷信博		和氣竜彦	
15	7	14		アーガマ	牝5	54.0		松崎正泰	1:16.3	クビ	11-11	39.7	152.0	16	469	-5		久保田信		豊島愛子	
16	6	12		ヒロノエイタツ	牡4	55.0		藤本現暉	1:17.0	3.1/2	15-15	39.5	85.6	12	476	-8		渡辺和雄		遠藤喜松	
