rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		クリノブレーヴ	牡2	53.0		斎藤新	2:03.0		3-3-2-2	35.0	6.1	4	458	-4		長谷川浩		栗本博晴	500.0
2	3	3		マイネルインパクト	牡2	55.0		横山武史	2:03.0	クビ	3-3-6-6	34.6	4.9	3	480	0		高木登		サラブレッドクラブ・ラフィアン	200.0
3	8	10		アールウィザード	牡2	55.0		福永祐一	2:03.1	3/4	2-2-1-1	35.3	3.0	2	480	-8		千田輝彦		前原敏行	130.0
4	1	1		ラズルダズル	牡2	55.0		北村友一	2:03.2	1/2	1-1-4-3	35.1	2.6	1	450	0		斉藤崇史		サンデーレーシング	75.0
5	8	9		タニノヨセミテ	牝2	51.0		藤田菜七	2:03.2	クビ	8-8-8-8	34.6	50.6	7	412	-2		松田国英		谷水雄三	50.0
6	2	2		ラティチュード	牡2	55.0		中井裕二	2:03.3	クビ	6-6-4-5	35.0	16.8	5	480	-2		中内田充		Ｇ１レーシング	
7	5	5		タガノヒロライド	牝2	54.0		藤懸貴志	2:03.3	アタマ	9-9-10-8	34.6	273.3	10	432	-2		千田輝彦		八木良司	
8	7	7		コスモジェミラ	牝2	54.0		国分優作	2:04.0	4.0	9-9-9-8	35.3	63.4	8	458	0		吉田直弘		ビッグレッドファーム	
9	7	8		サンライズスマイル	牡2	55.0		菱田裕二	2:04.5	3.0	5-5-2-3	36.4	31.5	6	480	2		牧浦充徳		松岡隆雄	
10	6	6		メイショウコルギン	牡2	55.0		鮫島良太	2:04.7	1.1/4	7-7-6-6	36.3	204.5	9	476	-6		松永昌博		松本好雄	
