rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		イテザ	牡4	56.5		川島正太	1:42.2		1-1-1-1	39.5	26.7	8	478	-1		佐々木清		内藤好江	130.0
2	1	1		スーリエドヴェール	牝4	54.5		吉原寛人	1:42.5	1.1/2	9-9-10-9	38.3	3.2	2	484	-2		坂本昇		（株）レックス	52.0
3	5	5		ギンジ	セ4	56.5		笹川翼	1:42.7	1.1/2	6-5-4-4	39.5	2.9	1	479	3		林幻		西村健	32.5
4	3	3		プルークファーレン	牡4	56.5		森泰斗	1:43.0	1.1/2	2-2-2-2	40.2	10.2	5	484	2		岡林光浩		鶴谷義雄	19.5
5	4	4		コバルトスカイ	牝4	54.5		笠野雄大	1:43.1	3/4	3-4-3-3	40.1	31.9	9	469	-9		稲益貴弘		神田雅行	13.0
6	7	8		キングエド	セ5	56.5		庄司大輔	1:43.2	1/2	7-7-9-10	39.3	24.1	7	506	3		石井勝男		浦安一番（有）	
7	6	7		グラスヴェール	牝7	52.5		篠谷葵	1:43.4	3/4	10-10-11-11	39.0	49.0	10	457	-2		林正人		（有）太盛	
8	6	6		ビギンアゲイン	牡6	56.5		山口達弥	1:43.6	3/4	11-11-8-8	39.8	8.8	4	464	-3		林正人		江川伸夫	
9	2	2		マルヒロキング	牡6	56.5		仲野光馬	1:43.8	1.0	4-3-5-7	40.5	87.9	11	500	5		玉井等		廣川正之	
10	7	9		メイクグローリー	セ7	56.5		本橋孝太	1:43.9	1/2	8-8-7-5	40.2	11.4	6	486	18		石井勝男		永田廣	
11	8	11		イデアル	牝4	54.5		本田正重	1:44.0	3/4	5-6-6-6	40.6	6.2	3	443	1		佐藤裕太		（有）社台レースホ	
