waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017103113	ララソワニエ			05530	杉浦健太	05435	碇清次郎	424	-7
2	2	2017105726	カフェメモワール			05581	松木大地	a02be	飯田良弘	478	2
3	3	2018106333	ベラジオマナミ			05364	大山真吾	05567	森澤友貴	448	7
4	4	2010105347	キルタンサス			05567	大柿一真	a0212	織田誠	449	3
5	5	2013100812	リーガルオフィス			a0395	永井孝典	a0265	山元博徳	452	7
6	6	2015103114	アオイシャーク			a04a9	青海大樹	a029e	田村彰啓	474	-2
7	7	2018101338	ミッツヒメ			05328	下原理	05574	大塚信次	430	-2
7	8	2012105493	メイショウナガヨリ			a0488	大山龍太	05700	土屋洋之	471	6
8	9	2018105663	トーセンネッロ			a029e	笹田知宏	a02d4	松平幸秀	478	7
8	10	2017100957	ホウオウガルーダ			a024c	中田貴士	05605	徳本慶一	501	16
