	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201606010101	ダ	右	1200	晴	良	09:55	3歳未勝利		2016-1-5	1	中山	1	3歳未勝利	[指](馬齢)	12	350	1	12	120	1	11	200	4	13	140	2	6-6	1120.0	5.0	11-12	1090	3	11-12	390	3	12-13	260	1	11-13	590	6	12=>11	1870	5	11-12-13	1110	2	12=>11=>13	5640	8			7,9(1,12)(10,11,13)16(2,5,6,15)(3,8)-14-4	7,9,12(11,13)1(5,16)10,2(8,6)15,3,14-4	11.7 - 10.9 - 11.7 - 12.4 - 12.8 - 13.7	11.7 - 22.6 - 34.3 - 46.7 - 59.5 - 73.2 (34.3-38.9)
201606010102	ダ	右	1800	晴	良	10:25	3歳未勝利		2016-1-5	1	中山	1	3歳未勝利	(混)[指](馬齢)	5	1580	7	5	440	5	15	540	6	7	1,450	9	3-8	2660.0	11.0	5-15	8700	23	5-15	2,320	25	5-7	6,130	40	7-15	7,210	45	5=>15	16510	47	5-7-15	129710	144	5=>15=>7	641680	745	12,15,5(3,13,11)10(6,16)7,9-4-8(1,2)-14	12,15,5(13,11)3(10,16)(6,9,7)-(4,2)8-1-14	12,15(5,11,7)(3,13,16,9)(6,10,14)(4,8,2)=1	(*12,15)(5,3,11,7)(6,9)13(4,10,14)(8,2)16,1	12.8 - 11.7 - 13.4 - 13.4 - 12.9 - 12.8 - 13.1 - 12.8 - 13.3	12.8 - 24.5 - 37.9 - 51.3 - 64.2 - 77.0 - 90.1 - 102.9 - 116.2 (37.9-39.2)
201606010103	ダ	右	1200	晴	良	10:55	4歳以上500万下		2016-1-5	1	中山	1	4歳以上500万下	[指](定量)	12	360	1	12	200	1	8	880	11	13	880	10	4-6	1230.0	4.0	8-12	8550	30	8-12	2,600	30	12-13	2,690	32	8-13	8,810	70	12=>8	11310	54	8-12-13	54990	155	12=>8=>13	213840	596			(*2,8,12)(9,10)5,11(3,4,15)-(1,13)(7,14)(6,16)	(*2,8,12)(5,9,10)11(3,4,15)(1,13)(7,14)16,6	11.9 - 10.7 - 11.4 - 12.4 - 12.4 - 12.8	11.9 - 22.6 - 34.0 - 46.4 - 58.8 - 71.6 (34.0-37.6)
201606010104	ダ	右	1800	晴	良	11:25	4歳以上500万下		2016-1-5	1	中山	1	4歳以上500万下	(混)[指](定量)	10	240	1	10	110	1	7	110	2	2	220	4	4-5	280.0	1.0	7-10	280	1	7-10	140	1	2-10	480	3	2-7	550	9	10=>7	490	1	2-7-10	970	3	10=>7=>2	2920	3	1,14(2,15)9,10,13(4,7)8-11-(5,16)6-12=3	(*1,14)(2,15)9,10(4,13)(8,7)-11(5,16)-6,12=3	(*1,14)15(2,10)(9,6)(4,13,7)(8,11)(5,16,12)=3	(*1,14)(2,10)15(7,6)9(4,13)(8,11)(5,16,12)3	12.8 - 11.6 - 13.3 - 13.3 - 12.7 - 12.5 - 12.6 - 12.4 - 12.9	12.8 - 24.4 - 37.7 - 51.0 - 63.7 - 76.2 - 88.8 - 101.2 - 114.1 (37.7-37.9)
201606010105	芝	右	2000	晴	良	12:15	3歳未勝利		2016-1-5	1	中山	1	3歳未勝利	(混)[指](馬齢)	2	400	2	2	170	2	13	190	3	10	200	4	2-7	1360.0	5.0	2-13	1470	5	2-13	530	5	2-10	680	8	10-13	670	6	2=>13	2720	9	2-10-13	3470	8	2=>13=>10	18410	49	3,14-(8,11,15)2-5-(1,10)13(6,12)9,4-7	3,14(8,11,15)2-5(1,10)(6,12,13)(4,9)-7	(*3,13)14(15,2)(8,11,5,10)1(6,9)-(4,12)-7	(3,*13)2(5,10)14(6,9)1(15,11)(8,7)4-12	12.4 - 10.7 - 12.8 - 12.0 - 12.9 - 12.6 - 11.8 - 11.7 - 11.8 - 12.0	12.4 - 23.1 - 35.9 - 47.9 - 60.8 - 73.4 - 85.2 - 96.9 - 108.7 - 120.7 (35.9-35.5)
201606010106	芝	右	2000	晴	良	12:45	3歳新馬		2016-1-5	1	中山	1	3歳新馬	(混)[指](馬齢)	8	150	1	8	110	1	9	120	2	4	150	3	5-6	240.0	1.0	8-9	260	1	8-9	150	1	4-8	290	2	4-9	390	4	8=>9	370	1	4-8-9	600	1	8=>9=>4	1310	1	(*3,9)(10,11,12,14)-13,8,5,4,2-1-6-7	(*9,12)(3,11,14)(10,8)(13,4)(5,1)2(7,6)	(9,*8,14)(3,12,11,4,1)(10,13)-5-2,7=6	(*9,8)(14,4)(3,12,11,1)(10,13)5,2,7=6	12.9 - 11.2 - 13.8 - 13.5 - 14.1 - 12.6 - 12.4 - 11.9 - 11.3 - 11.4	12.9 - 24.1 - 37.9 - 51.4 - 65.5 - 78.1 - 90.5 - 102.4 - 113.7 - 125.1 (37.9-34.6)
201606010107	ダ	右	1800	晴	良	13:15	3歳500万下		2016-1-5	1	中山	1	3歳500万下	(混)[指](馬齢)	12	710	4	12	210	3	3	170	1	8	350	7	2-6	860.0	3.0	3-12	1030	1	3-12	450	1	8-12	960	10	3-8	610	4	12=>3	2760	5	3-8-12	2550	4	12=>3=>8	16650	24	11,12(5,13)3(8,16)1,10(2,7,15)6-(9,14)=4	11,12(5,13)3(8,16)1,10(2,7)(6,15)(9,14)-4	(*11,12)(5,13,4)(3,16)8(1,7)10(6,2,15)14-9	(*11,12)(5,13)(3,4)(1,8,16)6(10,14,2,7)-15-9	12.8 - 11.8 - 13.3 - 13.7 - 13.1 - 13.0 - 12.5 - 12.4 - 12.5	12.8 - 24.6 - 37.9 - 51.6 - 64.7 - 77.7 - 90.2 - 102.6 - 115.1 (37.9-37.4)
201606010108	ダ	右	1200	晴	良	13:45	4歳以上1000万下		2016-1-5	1	中山	1	4歳以上1000万下	(混)[指](定量)	16	780	4	16	310	6	12	200	2	3	1,740	13	6-8	1570.0	7.0	12-16	1560	4	12-16	570	2	3-16	9,620	69	3-12	4,480	45	16=>12	3190	8	3-12-16	30640	95	16=>12=>3	153290	509			12(16,2)4(3,1,14)(9,15)(6,13,8)(7,5,11)10	(*12,16)2(4,3)(6,1,14,9)(7,8,15)(5,11,13)-10	12.0 - 10.7 - 11.7 - 12.1 - 11.9 - 12.7	12.0 - 22.7 - 34.4 - 46.5 - 58.4 - 71.1 (34.4-36.7)
201606010109	ダ	右	1800	晴	良	14:20	初日の出賞 		2016-1-5	1	中山	1	4歳以上1000万下	(混)[指](定量)	3	480	2	3	200	2	5	770	9	1	220	3	2-3	4960.0	18.0	3-5	8320	21	3-5	2,470	22	1-3	700	7	1-5	2,340	21	3=>5	13900	40	1-3-5	13890	39	3=>5=>1	90940	260	(*8,10)(15,9)(5,6,12)7,11,1(2,4,13)3-14	(*8,10)15,9(5,6,12)(7,11)(1,13)2(4,3)-14	(*8,10,11)9(5,3)(7,15)(6,13)(1,12,2)-(14,4)	(*8,10)(5,11)9(7,3)13,1-2-14,15(4,6,12)	12.7 - 11.8 - 13.0 - 12.8 - 12.7 - 11.9 - 12.2 - 12.9 - 13.3	12.7 - 24.5 - 37.5 - 50.3 - 63.0 - 74.9 - 87.1 - 100.0 - 113.3 (37.5-38.4)
201606010110	芝	右	1600	晴	良	14:55	ジュニアカップ 		2016-1-5	1	中山	1	3歳オープン	(混)(特指)(別定)	4	1040	4	4	250	4	10	110	1	6	260	5	4-8	1030.0	5.0	4-10	1090	5	4-10	490	5	4-6	1,010	14	6-10	420	4	4=>10	3480	13	4-6-10	2250	8	4=>10=>6	19020	60		8,6(4,9)(2,3)10,1,5-7	8(6,9)4(2,3)(1,10)5-7	8,6,9,4(2,3)(1,10)5-7	12.9 - 11.5 - 11.8 - 11.9 - 11.7 - 11.4 - 11.3 - 11.7	12.9 - 24.4 - 36.2 - 48.1 - 59.8 - 71.2 - 82.5 - 94.2 (36.2-34.4)
