	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201602010101	ダ	右	1700	晴	重	09:55	3歳未勝利		2016-6-18	1	函館	1	3歳未勝利	牝[指](馬齢)	3	600	2	3	340	2	8	840	5	5.0	1,630	9.0	3-6	3110.0	10.0	3-8	5060	13	3-8	1,170	12	3-5	1,760	16	5-8	5,080	37	3=>8	10080	26	3-5-8	38380	77	3=>8=>5	181370	336	(*2,8)13,5(7,12)(3,10,11)9(4,6)-1	2,8(5,13)(7,12)(3,10)(9,11)(4,6)-1	(*2,8)13,5(7,12)(3,9)10(4,6)(1,11)	(2,*8)(5,13)3,12-(7,9)(4,10,6)1,11	6.8 - 10.8 - 11.7 - 12.7 - 13.0 - 12.6 - 12.6 - 12.3 - 12.7	6.8 - 17.6 - 29.3 - 42.0 - 55.0 - 67.6 - 80.2 - 92.5 - 105.2 (29.3-37.6)
201602010102	芝	右	1200	晴	稍重	10:20	3歳未勝利		2016-6-18	1	函館	1	3歳未勝利	(混)[指](馬齢)	15	790	5	15	200	2	12	140	1	16.0	690	11.0	6-8	610.0	2.0	12-15	1000	2	12-15	460	2	15-16	3,250	44	12-16	2,280	32	15=>12	2530	5	12-15-16	14170	42	15=>12=>16	58460	159			(*15,16)(1,7,9)(11,14,12)(6,8)10(2,4,13)-(3,5)	(*15,16)(1,9,12)7(6,11,14,10)(8,5)(2,4,13)3	12.0 - 10.9 - 11.5 - 11.7 - 11.3 - 11.6	12.0 - 22.9 - 34.4 - 46.1 - 57.4 - 69.0 (34.4-34.6)
201602010103	ダ	右	1000	晴	重	10:50	3歳未勝利		2016-6-18	1	函館	1	3歳未勝利	[指](馬齢)	3	800	4	3	300	5	2	560	7	1.0	1,400	11.0	2-3	7020.0	19.0	2-3	6340	19	2-3	1,890	20	1-3	6,630	45	1-2	9,200	50	3=>2	9890	32	1-2-3	62060	110	3=>2=>1	310380	572			(*2,4)(6,8)1,10-(3,5)7-9-12,11	(2,*4)-6-(1,8)10,3,5(9,7)=12,11	12.4 - 10.9 - 11.4 - 11.6 - 12.5	12.4 - 23.3 - 34.7 - 46.3 - 58.8 (34.7-35.5)
201602010104	ダ	右	1700	晴	重	11:20	3歳未勝利		2016-6-18	1	函館	1	3歳未勝利	(混)[指](馬齢)	13	590	4	13	190	4	3	150	1	6.0	430	6.0	3-8	890.0	3.0	3-13	900	3	3-13	270	1	6-13	1,640	21	3-6	980	11	13=>3	2170	8	3-6-13	5040	17	13=>3=>6	29050	99	11,6(9,5,7)8(3,4,13)1(10,12)2	(*11,6)7(8,9)5(3,4)13(2,1)(10,12)	(11,*6)9(8,3,7,5)13(2,1,4)-(10,12)	(11,*6)(8,3,9)(2,7,5,13)1,4,10-12	6.8 - 11.0 - 11.8 - 12.4 - 13.1 - 12.8 - 12.5 - 12.9 - 12.4	6.8 - 17.8 - 29.6 - 42.0 - 55.1 - 67.9 - 80.4 - 93.3 - 105.7 (29.6-37.8)
201602010105	芝	右	1000	晴	良	12:10	2歳新馬		2016-6-18	1	函館	1	2歳新馬	[指](馬齢)	9	600	3	9	150	3	10	140	2	4.0	110	1.0	7-7	1210.0	5.0	9-10	1250	4	9-10	380	4	4-9	230	2	4-10	180	1	9=>10	2400	8	4-9-10	640	1	9=>10=>4	5520	11			9,10,4,6(3,8)5-2-7-11=12,1	9,10,4-6,3,8(5,2)-7-11=12=1	12.3 - 11.1 - 11.4 - 11.0 - 11.6	12.3 - 23.4 - 34.8 - 45.8 - 57.4 (34.8-34.0)
201602010106	芝	右	2000	晴	良	12:40	3歳未勝利		2016-6-18	1	函館	1	3歳未勝利	[指](馬齢)	7	1590	6	7	420	6	5	170	1	10.0	1,160	13.0	3-4	1570.0	5.0	5-7	3750	15	5-7	1,280	13	7-10	11,160	76	5-10	3,690	45	7=>5	8940	33	5-7-10	56550	165	7=>5=>10	365870	978	14-(4,9)12(2,5)3(8,10)15(1,16)7(6,13)11	14-(4,9)12(2,5)3,8(15,10)(1,16)(6,7)13,11	7,12,14(9,10)(4,5,3)16(2,15,1)8(6,11)13	7,12(14,10)(9,3)5(4,15)16(2,1)(6,8)(13,11)	12.0 - 10.4 - 11.9 - 12.9 - 13.4 - 13.0 - 12.1 - 12.2 - 11.3 - 11.7	12.0 - 22.4 - 34.3 - 47.2 - 60.6 - 73.6 - 85.7 - 97.9 - 109.2 - 120.9 (34.3-35.2)
201602010107	ダ	右	1000	晴	重	13:10	3歳以上500万下		2016-6-18	1	函館	1	3歳以上500万下	[指](定量)	6	460	3	6	170	3	7	190	4	8.0	140	1.0	5-6	450.0	2.0	6-7	1160	4	6-7	510	6	6-8	410	2	7-8	410	3	6=>7	2450	10	6-7-8	1180	1	6=>7=>8	7730	14			11(8,12)(9,7)(4,5,6)(1,2)(3,10)	(*11,7)8(12,6)(4,9)5-(1,2,10)3	12.3 - 10.9 - 11.6 - 11.7 - 12.1	12.3 - 23.2 - 34.8 - 46.5 - 58.6 (34.8-35.4)
201602010108	芝	右	1200	晴	良	13:40	3歳以上500万下		2016-6-18	1	函館	1	3歳以上500万下	(混)[指](定量)	9	15540	13	9	1,100	11	15	110	1	7.0	3,960	15.0	5-8	450.0	1.0	9-15	6010	17	9-15	2,480	22	7-9	66,820	107	7-15	8,100	53	9=>15	26220	51	7-9-15	231690	243	9=>15=>7	2987810	1700			(*3,5)15(1,8,7)(2,14)11,16(9,13)(6,12)(10,4)	3(5,15)(1,8)(2,7,14)(9,11)(6,13,16)12(10,4)	12.0 - 10.8 - 11.4 - 11.5 - 11.6 - 11.8	12.0 - 22.8 - 34.2 - 45.7 - 57.3 - 69.1 (34.2-34.9)
201602010109	ダ	右	1700	晴	重	14:15	3歳以上500万下		2016-6-18	1	函館	1	3歳以上500万下	[指](定量)	7	600	3	7	180	3	10	130	1	12.0	160	2.0	6-7	450.0	2.0	7-10	900	2	7-10	320	2	7-12	560	6	10-12	290	1	7=>10	2070	5	7-10-12	1130	1	7=>10=>12	6310	4	7,9,12(8,10)1(2,4)(3,5)(6,11)	7,9,12(8,10)(1,2)4,3,6,5,11	7(9,12,10)2-(8,3)11(1,4)6,5	7(12,10)9-2,3,8(1,11)(4,6)-5	6.6 - 10.6 - 11.7 - 12.9 - 12.7 - 12.4 - 12.3 - 12.3 - 12.7	6.6 - 17.2 - 28.9 - 41.8 - 54.5 - 66.9 - 79.2 - 91.5 - 104.2 (28.9-37.3)
201602010110	芝	右	2600	晴	良	14:50	駒ケ岳特別 		2016-6-18	1	函館	1	3歳以上500万下	(混)(特指)(定量)	7	460	2	7	200	3	10	220	4	1.0	270	7.0	6-8	600.0	2.0	7-10	1560	4	7-10	610	4	1-7	1,040	17	1-10	1,330	24	7=>10	3320	12	1-7-10	6130	26	7=>10=>1	28540	113	11,9(1,8)6(2,5,10,7)(3,4)	11(9,8)1(2,6,7)5(3,10)4	(*11,9)(1,8)(6,7)2(5,10)(3,4)	11(1,9,7)(2,6,8,10)5,4,3	13.1 - 12.4 - 13.1 - 13.3 - 11.7 - 12.5 - 12.7 - 12.9 - 12.6 - 12.4 - 11.9 - 11.3 - 11.6	13.1 - 25.5 - 38.6 - 51.9 - 63.6 - 76.1 - 88.8 - 101.7 - 114.3 - 126.7 - 138.6 - 149.9 - 161.5 (38.6-34.8)
