rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		ムサシシニスター	牡4	56.0		石崎駿	1:13.7		4-4	38.5	5.1	3	474	0		栗田泰昌		武蔵屋ハウス（株）	120.0
2	7	13		リゾートタイム	牝4	54.0		矢野貴之	1:13.8	3/4	6-6	38.4	6.3	4	484	-2		鈴木啓之		礒川正明	48.0
3	5	8		サツキブライド	牝7	54.0		和田譲治	1:14.0	1.1/4	4-5	38.8	7.4	5	447	-4		井上弘之		小野博郷	30.0
4	6	10		キーチャンス	牡4	56.0		岡村健司	1:14.8	4.0	10-11	38.6	40.5	8	424	-2		栗田裕光		庄司修二	18.0
5	2	3		サッキーシン	牡5	56.0		高橋昭平	1:14.9	3/4	7-7	39.3	49.5	9	440	-2		立花貢		?文彦	12.0
6	8	14		コスモマギカ	牡7	55.0		仲原大生	1:15.0	クビ	15-14	37.7	17.5	6	454	3		柏木一夫		豊島愛子	
7	4	7		アオイスイセイ	セ5	53.0		鷹見陸	1:15.2	1.0	14-15	37.9	150.3	13	484	-3		渡辺和雄		星加浩一	
8	4	6		アーネストロング	牡5	53.0		菅原涼太	1:15.2	クビ	8-8	39.4	93.6	11	523	-4		佐宗応和		川上和彦	
9	6	11		センナリ	セ4	56.0		高野誠毅	1:15.3	クビ	12-10	39.0	158.5	14	475	2		佐野謙二		大崎洋平	
10	3	5		ミスアニバーサリー	牝6	54.0		笹川翼	1:15.3	クビ	3-3	40.3	2.9	1	483	0		荒山勝徳		平田修	
11	8	15		ターコイズリング	牝5	54.0		的場文男	1:15.3	アタマ	2-2	40.6	4.5	2	479	-1		高野毅		堀口晴男	
12	7	12		ヴリルエリーゼ	牝4	54.0		藤本現暉	1:15.7	2.0	13-13	39.0	174.7	15	473	-1		阪本一栄		金石守	
13	5	9		シンリバイバル	牡4	55.0		池谷匠翔	1:15.8	クビ	11-12	39.5	60.0	10	507	1		立花伸		?文彦	
14	1	1		ビーナスオーキッド	牝4	54.0		千田洋	1:16.2	2.0	1-1	41.6	97.6	12	487	3		高橋清顕		今中俊平	
15	2	2		ネオスマイル	牡4	56.0		張田昂	1:16.3	1/2	9-9	40.3	20.6	7	495	2		阪本一栄		金石守	
