rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		マハーラーニー	牝3	54.0		下原理	1:28.2		2-2-1-1	38.1	3.6	2	455	-5		坂本和也		谷口祐人	35.0
2	8	10		ボナセーラ	牡3	55.0		岡部誠	1:29.6	8.0	3-3-2-2	39.4	2.1	1	461	-1		田中範雄		山田容子	9.8
3	3	3		ノーブルテラ	牝3	54.0		田中学	1:29.7	3/4	6-5-3-3	39.3	3.9	3	484	4		高馬元紘		吉木伸彦	4.9
4	2	2		ゾロ	牡3	55.0		大山真吾	1:30.3	4.0	4-4-5-4	39.9	91.1	10	470	2		碇清次郎		北山敏隆	3.5
5	6	6		レディオスカル	牝3	54.0		笹田知宏	1:31.2	5.0	9-9-7-7	39.8	23.5	7	442	0		西川精治		冨沢敦子	2.8
6	7	7		アイアンユウキャン	牡3	55.0		廣瀬航	1:31.5	2.0	5-5-6-6	40.7	33.0	8	544	18		保利良平		池上一馬	
7	4	4		ドゥオンフルール	牝3	54.0		赤岡修次	1:32.0	3.0	1-1-4-5	41.7	21.1	6	477	21		橋本忠明		大塚亮一	
8	1	1		ウインフォワード	牡3	55.0		鴨宮祥行	1:33.5	9.0	8-7-8-8	42.0	73.2	9	442	9		渡瀬寛彰		遠藤喜和	
9	8	9		セラールネイジュ	牝3	54.0		川原正一	1:34.2	4.0	7-8-10-10	42.5	16.0	4	433	-6		柏原誠路		マイケルＤ．タバ	
10	7	8		スマートエルピス	牡3	55.0		吉村智洋	1:34.6	2.1/2	10-10-9-9	42.9	19.0	5	494	12		有馬澄男		（株）大川徹ホール	
