waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018110051	ネイキッドロマンス	牝3	54.0	01140	横山和	01103	尾関	452	0
1	2	2018103835	ラズベリーラバー	牝3	51.0	01184	原	01156	青木	450	12
2	3	2018102149	イザニコス	牝3	54.0	01091	丹内	01114	和田郎	432	-4
2	4	2018103506	スプリングムーン	牝3	54.0	01162	木幡巧	01106	牧	438	16
3	5	2018100232	ヒーローネバーダイ	牡3	56.0	01051	嘉藤	01124	大和田	486	0
3	6	2018102169	マイネルレイヨン	牡3	56.0	01170	横山武	00423	上原	496	2
4	7	2018103602	ラインプリンス	牡3	56.0	01122	三浦	01094	水野	478	4
4	8	2018106891	ダイスギミッチー	牡3	56.0	01153	木幡初	01089	武市	430	-8
5	9	2018109098	ホワイトハウス	セ3	56.0	01135	杉原	01109	伊藤大	436	4
5	10	2018110147	コスモサミット	牡3	54.0	01009	柴田大	01064	武藤	458	0
6	11	2018106278	ラピラータ	牝3	54.0	01158	野中	01008	杉浦	460	-14
6	12	2018103036	ボルゾーバー	牡3	56.0	05212	Ｍデムーロ	01132	金成	456	-6
7	13	2018100749	イガリマ	セ3	56.0	00689	江田照	01108	矢野	496	8
7	14	2018101806	マサノオリオン	牡3	56.0	05386	戸崎圭	01102	大竹	478	-4
7	15	2018105127	ディアマンテール	牡3	56.0	05339	ルメール	00399	国枝	486	0
8	16	2018103224	ベリリウンヌ	牝3	54.0	00726	岩部	00437	南田	416	8
8	17	2018110141	ライラックスマイル	牝3	49.0	01188	永野	01059	加藤征	400	-6
8	18	2018105889	グランドレグルス	牡3	54.0	01164	藤田菜	01031	伊藤伸	462	4
