rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ジーノカロリーナ	牝4	54.0		郷間勇太	1:34.5		3-3-3-1	41.0	3.4	2	437	3		田中譲二		西森功	60.0
2	7	9		ベルイルアンメール	牝3	54.0		永森大智	1:35.1	3.0	2-2-1-2	41.7	1.7	1	428	3		雑賀正光		小菅誠	21.0
3	8	10		ユニバーサルタイム	牡5	56.0		石本純也	1:35.3	1.0	10-8-6-4	41.4	139.4	10	496	2		田中伸一		小橋亮太	12.0
4	1	1		マイネルオラトリオ	牡4	56.0		畑中信司	1:35.7	2.0	8-4-4-3	42.0	6.1	3	503	2		別府真司		会田裕一	9.0
5	7	8		ウルフオブウォー	牡7	56.0		山崎雅由	1:36.0	1.1/2	5-5-5-5	42.2	59.3	7	516	4		田中伸一		小橋亮太	6.0
6	4	4		ファシノーザ	牝5	54.0		大澤誠志	1:36.0	クビ	4-6-9-10	41.7	10.6	4	514	-2		田中譲二		（同）ＪＰＮ技研	
7	3	3		マイネルバルビゾン	牡13	52.0		濱尚美	1:36.1	クビ	11-11-10-9	41.5	91.0	8	485	1		那俄性哲		杉浦和也	
8	2	2		イルルーメ	牡7	56.0		井上瑛太	1:36.5	2.0	9-9-8-6	42.4	17.4	5	507	2		宮川浩一		西森功	
9	5	5		ゴーゴーマジカル	牝5	54.0		塚本雄大	1:37.5	5.0	6-10-11-11	42.5	160.8	11	466	12		目迫大輔		上山泰憲	
10	6	7		トマティーナ	牡5	56.0		西森将司	1:38.6	5.0	7-7-7-7	44.5	29.1	6	470	0		西山裕貴		（株）アプエンテ	
11	6	6		デルマアメジスト	牝5	54.0		妹尾浩一	1:39.3	3.0	1-1-2-8	45.9	111.5	9	426	-6		打越勇児		浅沼廣幸	
