日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2021/12/28	曇	4	14	7	11	21.5	5	8	60.0	良	3:29.5	2.9	9-8-9-9	107.0-38.3	14.1	阪神	202109060904	障害3歳以上未勝利	202109060904	01139	障	2970	470	8	0.0
2021/11/21	晴	6	13	8	12	46.0	10	11	57.0	良	1:55.3	1.9	1-1-1-1	37.6-37.5	39.4	阪神	202109050606	3歳以上1勝クラス	202109050606	01174	ダ	1800	462	-10	0.0
2021/11/07	晴	3	15	6	11	21.8	7	6	57.0	良	1:47.4	2.3	2-2-2-2	30.7-36.6	38.7	福島	202103020203	3歳以上1勝クラス	202103020203	01171	ダ	1700	472	8	0.0
2021/04/18	小雨	7	12	2	2	6.1	3	11	57.0	重	1:13.5	2.6	4-4	34.4-36.5	38.5	阪神	202109020807	4歳以上1勝クラス	202109020807	01128	ダ	1200	464	-2	0.0
2021/03/27	晴	12	14	2	2	4.4	3	3	57.0	良	1:12.6	0.5	1-1	35.1-37.0	37.5	阪神	202109020112	4歳以上1勝クラス	202109020112	01128	ダ	1200	466	-2	190.0
2020/12/19	晴	8	16	4	8	6.5	3	8	56.0	良	1:26.1	0.9	7-6	35.7-37.0	37.3	中京	202007030508	3歳以上1勝クラス	202007030508	01152	ダ	1400	468	2	0.0
2020/12/05	晴	8	16	5	10	2.7	1	13	56.0	良	1:26.1	1.5	4-4	34.2-38.4	39.5	中京	202007030108	3歳以上1勝クラス	202007030108	01128	ダ	1400	466	18	0.0
2020/07/19	晴	12	16	4	7	13.0	6	2	54.0	良	1:24.3	0.4	2-1	34.3-37.7	38.0	阪神	202009040612	3歳以上1勝クラス	202009040612	01128	ダ	1400	448	0	300.0
2020/06/20	晴	12	16	2	4	4.4	2	5	54.0	良	1:09.5	0.7	5-6	34.5-34.3	34.4	阪神	202009030512	3歳以上1勝クラス	202009030512	01128	芝	1200	448	2	76.0
2020/05/03	曇	5	18	4	7	11.8	4	6	56.0	良	1:21.7	0.4	9-9	35.2-34.4	34.1	京都	202008030405	3歳1勝クラス	202008030405	01032	芝	1400	446	-2	0.0
2020/02/16	曇	6	14	8	13	19.4	8	10	56.0	稍	1:24.5	1.5	5-5	35.2-35.6	36.6	東京	202005010606	3歳1勝クラス	202005010606	01150	芝	1400	448	2	0.0
2020/01/19	曇	9	9	1	1	12.8	6	4	56.0	良	1:37.0	0.8	3-3	36.6-34.8	35.3	京都	202008010709	白梅賞(1勝クラス)	202008010709	05531	芝	1600	446	4	150.0
2019/11/17	晴	9	13	7	11	7.2	5	3	55.0	良	1:23.0	0.1	7-7	35.8-35.1	34.6	京都	201908050609	秋明菊賞(1勝クラス)	201908050609	05575	芝	1400	442	4	254.1
2019/10/05	晴	11	9	5	5	11.0	4	8	55.0	良	1:34.5	1.8	7-8	35.1-33.5	34.4	東京	201905040111	サウジアラビアRC(G3)	201905040111	01122	芝	1600	438	6	0.0
2019/09/01	晴	5	18	7	15	6.3	3	1	54.0	良	1:23.1	-0.6	3-3	35.3-35.9	35.4	新潟	201904021205	2歳新馬	201904021205	01122	芝	1400	432	0	700.0
