	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199633101004	ダ	右	1200	曇	良		サラ系3才		1996-10-10	1	帯広	6																																												
199633101008	ダ	右	1200	曇	良		サラ系3才OP		1996-10-10	1	帯広	6																																												
199633101009	ダ	右	1700	曇	良		青雲特別 		1996-10-10	1	帯広	6	サラ系3才OP																																											
199633101010	ダ	右	1700	曇	良		帯広えぞまつ特別A 		1996-10-10	1	帯広	6	サラ系一般OP																																											
199633101011	ダ	右	1800	曇	良		赤レンガ記念A	G	1996-10-10	1	帯広	6	サラ系一般OP																																											
199633101605	ダ	右	1200	晴	良		中央認定		1996-10-16	2	帯広	2	サラ系3才62万下																																											
199633102407	ダ	右	1200	曇	良		サラ系3才OP		1996-10-24	2	帯広	6																																												
199633102409	ダ	右	1700	曇	良		神無月特別 		1996-10-24	2	帯広	6	サラ系3才OP																																											
199633102410	ダ	右	1700	曇	良		クイーンCA	G	1996-10-24	2	帯広	6	混合一般OP																																											
199633112008	ダ	右	1700	晴	良		トマム特別 		1996-11-20	4	帯広	5	サラ系3才OP																																											
199633112009	ダ	右	2400	晴	良		道営記念A	G	1996-11-20	4	帯広	5	サラ系一般OP																																											
199633103103	ダ	右	1200	晴	良		中央認定		1996-10-31	3	帯広	3	サラ系3才79万下																																											
